,id,y_true,prob_knn_seed_1_skf_0_paras_0_K_3,class_knn_seed_1_skf_0_paras_0_K_3
0,187,1,0.6666666666666666,1
1,3091,0,0.0,0
2,135,0,0.3333333333333333,0
3,3736,0,0.0,0
4,3581,0,0.0,0
5,2750,0,0.0,0
6,318,0,0.0,0
7,2105,0,0.0,0
8,4103,0,0.0,0
9,405,0,0.0,0
10,1945,0,0.6666666666666666,1
11,3788,0,0.0,0
12,5076,0,0.0,0
13,2247,0,0.3333333333333333,0
14,2068,0,0.0,0
15,203,0,0.0,0
16,3433,1,1.0,1
17,581,1,0.6666666666666666,1
18,795,1,1.0,1
19,4230,0,0.0,0
20,885,0,0.0,0
21,1230,0,0.0,0
22,3968,1,0.6666666666666666,1
23,653,0,0.0,0
24,2674,0,0.0,0
25,2803,0,0.0,0
26,5192,0,0.0,0
27,2152,1,0.6666666666666666,1
28,603,0,0.0,0
29,4604,0,0.0,0
30,4975,0,0.0,0
31,2511,0,0.0,0
32,4580,0,0.0,0
33,3486,0,0.0,0
34,3228,1,1.0,1
35,4681,0,0.3333333333333333,0
36,3561,0,0.0,0
37,2359,0,0.6666666666666666,1
38,3424,0,0.0,0
39,1452,0,0.6666666666666666,1
40,882,0,0.0,0
41,1845,1,0.0,0
42,3184,1,1.0,1
43,4883,0,0.0,0
44,500,0,0.0,0
45,903,0,0.0,0
46,2070,0,1.0,1
47,2548,0,0.6666666666666666,1
48,4936,0,0.0,0
49,1012,0,0.0,0
50,131,0,0.0,0
51,2760,0,0.3333333333333333,0
52,3842,0,0.0,0
53,4156,0,0.0,0
54,3930,0,0.0,0
55,964,0,0.3333333333333333,0
56,3541,1,0.6666666666666666,1
57,4640,1,0.6666666666666666,1
58,2829,0,0.0,0
59,2255,0,1.0,1
60,3730,0,0.0,0
61,437,0,0.0,0
62,2911,0,0.0,0
63,3563,0,0.0,0
64,1757,1,0.3333333333333333,0
65,3984,0,0.6666666666666666,1
66,3070,0,0.0,0
67,4609,0,0.0,0
68,3703,0,0.0,0
69,3442,0,0.0,0
70,1430,1,1.0,1
71,3685,0,0.0,0
72,350,0,0.0,0
73,2573,0,0.0,0
74,781,0,0.0,0
75,3431,1,1.0,1
76,4731,0,0.0,0
77,1756,0,0.0,0
78,4918,0,0.0,0
79,2110,0,0.3333333333333333,0
80,339,0,0.0,0
81,20,0,1.0,1
82,703,1,0.3333333333333333,0
83,1859,0,0.0,0
84,4874,0,0.6666666666666666,1
85,3286,0,0.3333333333333333,0
86,3834,1,1.0,1
87,5163,0,0.6666666666666666,1
88,2018,0,0.0,0
89,3520,0,0.0,0
90,2912,0,0.0,0
91,2513,0,0.0,0
92,3151,1,1.0,1
93,4362,0,0.3333333333333333,0
94,1160,0,0.0,0
95,3570,1,1.0,1
96,4199,1,0.6666666666666666,1
97,2611,0,0.3333333333333333,0
98,3115,0,0.0,0
99,1566,0,0.0,0
100,2217,0,0.3333333333333333,0
101,4794,0,0.0,0
102,571,1,1.0,1
103,3580,0,0.0,0
104,2345,0,0.0,0
105,794,0,0.0,0
106,5052,0,0.0,0
107,472,0,0.0,0
108,2241,0,0.0,0
109,2329,1,0.6666666666666666,1
110,4911,1,0.3333333333333333,0
111,4912,0,1.0,1
112,1473,0,0.6666666666666666,1
113,806,0,0.6666666666666666,1
114,2852,0,0.0,0
115,322,1,1.0,1
116,3288,0,0.3333333333333333,0
117,2796,1,1.0,1
118,2610,0,0.0,0
119,3143,0,0.6666666666666666,1
120,751,1,1.0,1
121,5277,1,0.3333333333333333,0
122,2930,0,0.0,0
123,3768,0,0.6666666666666666,1
124,2527,0,0.0,0
125,4709,0,0.0,0
126,1357,0,0.0,0
127,416,0,0.0,0
128,3948,0,0.0,0
129,799,0,0.0,0
130,956,0,0.0,0
131,796,1,0.0,0
132,572,0,0.0,0
133,457,1,0.0,0
134,297,0,0.0,0
135,2499,0,0.3333333333333333,0
136,816,0,0.0,0
137,2523,0,0.3333333333333333,0
138,2416,0,0.3333333333333333,0
139,3323,0,0.0,0
140,1778,0,0.0,0
141,3092,0,0.0,0
142,3864,0,0.0,0
143,1601,1,0.6666666666666666,1
144,2775,0,0.0,0
145,2248,0,0.0,0
146,3837,0,0.0,0
147,670,0,0.6666666666666666,1
148,2205,0,0.0,0
149,3717,0,0.0,0
150,1328,0,0.0,0
151,3940,0,0.0,0
152,4744,1,0.6666666666666666,1
153,3099,1,1.0,1
154,107,0,0.3333333333333333,0
155,4956,0,0.3333333333333333,0
156,1391,0,0.0,0
157,2685,0,0.6666666666666666,1
158,1360,1,1.0,1
159,1074,0,0.0,0
160,2142,0,0.0,0
161,2983,0,0.0,0
162,1412,0,0.0,0
163,288,0,0.0,0
164,2676,0,0.0,0
165,4153,1,0.6666666666666666,1
166,351,0,0.0,0
167,2736,1,1.0,1
168,3880,1,1.0,1
169,3952,1,1.0,1
170,2656,1,0.3333333333333333,0
171,948,0,0.3333333333333333,0
172,1592,0,0.6666666666666666,1
173,390,1,0.0,0
174,2280,0,0.0,0
175,3765,1,0.3333333333333333,0
176,4622,1,0.0,0
177,3783,1,0.0,0
178,4019,0,0.3333333333333333,0
179,5180,0,0.0,0
180,3196,0,0.0,0
181,2219,0,0.3333333333333333,0
182,91,0,0.0,0
183,299,0,0.0,0
184,5301,0,0.0,0
185,4885,0,0.0,0
186,4710,1,0.0,0
187,4666,1,1.0,1
188,522,0,0.0,0
189,2887,0,0.0,0
190,4414,0,0.0,0
191,4061,0,0.3333333333333333,0
192,2974,0,0.0,0
193,1913,0,0.0,0
194,3766,1,1.0,1
195,1397,1,0.6666666666666666,1
196,826,0,0.0,0
197,1918,0,0.3333333333333333,0
198,3039,1,0.6666666666666666,1
199,4897,0,0.0,0
200,3340,0,0.0,0
201,4231,0,0.0,0
202,4571,0,0.6666666666666666,1
203,1435,0,0.0,0
204,5092,0,0.3333333333333333,0
205,3086,0,0.0,0
206,2809,0,0.0,0
207,2662,0,0.3333333333333333,0
208,600,0,0.0,0
209,1367,1,1.0,1
210,2430,1,0.0,0
211,4072,0,0.0,0
212,648,0,0.3333333333333333,0
213,2731,0,1.0,1
214,4923,0,0.3333333333333333,0
215,763,0,0.0,0
216,4953,0,0.3333333333333333,0
217,3939,0,0.0,0
218,3295,0,0.0,0
219,1535,1,0.6666666666666666,1
220,2104,0,0.0,0
221,2939,0,0.0,0
222,133,1,1.0,1
223,3979,1,0.6666666666666666,1
224,714,1,1.0,1
225,1416,1,0.3333333333333333,0
226,486,1,1.0,1
227,1897,0,0.0,0
228,2090,1,1.0,1
229,4357,0,0.0,0
230,2648,0,0.0,0
231,2877,0,0.0,0
232,4381,0,0.0,0
233,3981,1,0.0,0
234,1383,0,0.0,0
235,3513,0,0.0,0
236,3380,0,0.3333333333333333,0
237,740,0,0.0,0
238,392,1,1.0,1
239,2818,0,0.3333333333333333,0
240,4421,0,0.0,0
241,819,1,1.0,1
242,1510,1,0.3333333333333333,0
243,4191,0,0.3333333333333333,0
244,3350,0,0.0,0
245,1732,0,0.0,0
246,2971,0,0.3333333333333333,0
247,1250,0,0.3333333333333333,0
248,5103,0,0.6666666666666666,1
249,4651,0,0.0,0
250,102,0,0.0,0
251,3178,0,0.0,0
252,2183,0,0.0,0
253,2305,0,0.0,0
254,490,0,0.0,0
255,5231,0,0.6666666666666666,1
256,2306,0,0.0,0
257,82,0,0.0,0
258,1261,1,1.0,1
259,2242,0,0.0,0
260,2608,0,0.0,0
261,3451,1,0.0,0
262,2284,0,0.0,0
263,4921,0,0.3333333333333333,0
264,4334,1,0.3333333333333333,0
265,4974,0,0.3333333333333333,0
266,2597,1,0.3333333333333333,0
267,3140,0,0.0,0
268,1962,0,0.3333333333333333,0
269,283,0,0.0,0
270,4343,0,0.3333333333333333,0
271,254,0,0.6666666666666666,1
272,40,0,0.3333333333333333,0
273,646,1,0.3333333333333333,0
274,4932,0,1.0,1
275,1043,0,0.0,0
276,3282,0,0.0,0
277,4127,1,0.6666666666666666,1
278,1847,1,0.6666666666666666,1
279,1788,1,0.6666666666666666,1
280,4188,1,0.6666666666666666,1
281,1010,0,0.0,0
282,4703,0,0.3333333333333333,0
283,3174,0,0.3333333333333333,0
284,1932,0,0.0,0
285,3635,0,0.3333333333333333,0
286,4079,1,0.6666666666666666,1
287,4891,0,0.0,0
288,761,0,0.0,0
289,4826,0,0.0,0
290,3753,1,1.0,1
291,4998,0,0.0,0
292,1215,1,1.0,1
293,2619,0,0.0,0
294,4513,1,0.0,0
295,3797,1,0.3333333333333333,0
296,4255,0,0.3333333333333333,0
297,1714,0,0.0,0
298,1157,0,0.0,0
299,434,0,0.0,0
300,616,1,0.6666666666666666,1
301,2671,1,0.3333333333333333,0
302,2379,1,0.6666666666666666,1
303,12,0,0.0,0
304,2651,0,0.0,0
305,363,0,0.0,0
306,1396,0,0.0,0
307,3645,0,0.0,0
308,4994,0,0.6666666666666666,1
309,1785,0,0.6666666666666666,1
310,291,0,0.6666666666666666,1
311,3461,0,0.0,0
312,2782,1,1.0,1
313,2653,0,0.0,0
314,3285,0,0.0,0
