,id,y_true,prob_knn_seed_11_skf_4_paras_0_K_3,class_knn_seed_11_skf_4_paras_0_K_3
0,1305,0,0.0,0
1,3091,0,0.0,0
2,743,1,1.0,1
3,2208,0,0.0,0
4,4461,0,0.3333333333333333,0
5,2833,0,0.0,0
6,3581,0,0.0,0
7,4517,0,0.0,0
8,2105,0,0.0,0
9,3191,0,0.0,0
10,2928,1,1.0,1
11,5268,1,0.6666666666666666,1
12,5076,0,0.0,0
13,1604,0,0.0,0
14,2247,0,0.0,0
15,4219,0,0.3333333333333333,0
16,3593,0,0.3333333333333333,0
17,3912,0,0.0,0
18,3234,0,1.0,1
19,1593,0,0.3333333333333333,0
20,4452,1,0.0,0
21,2152,1,0.3333333333333333,0
22,5016,1,0.3333333333333333,0
23,4817,0,0.3333333333333333,0
24,1,0,0.0,0
25,3065,0,0.0,0
26,4604,0,0.3333333333333333,0
27,3228,1,1.0,1
28,1178,1,1.0,1
29,4904,1,1.0,1
30,1159,0,0.0,0
31,730,0,0.3333333333333333,0
32,833,0,0.0,0
33,5035,0,0.3333333333333333,0
34,4089,0,0.0,0
35,2801,0,0.0,0
36,4129,1,0.6666666666666666,1
37,1452,0,0.3333333333333333,0
38,4697,1,0.0,0
39,4545,0,0.0,0
40,838,0,0.0,0
41,3184,1,1.0,1
42,2618,0,0.0,0
43,4894,0,0.0,0
44,5069,1,0.3333333333333333,0
45,5005,0,0.0,0
46,1731,0,0.3333333333333333,0
47,88,0,0.0,0
48,2070,0,1.0,1
49,4026,1,1.0,1
50,4068,0,0.0,0
51,1012,0,0.0,0
52,4284,0,0.0,0
53,658,1,1.0,1
54,1064,0,0.0,0
55,4489,0,0.3333333333333333,0
56,454,0,0.0,0
57,326,0,0.0,0
58,1181,0,0.0,0
59,2829,0,0.0,0
60,116,0,0.0,0
61,3730,0,0.0,0
62,437,0,0.0,0
63,2911,0,0.0,0
64,3563,0,0.0,0
65,3590,0,0.0,0
66,3643,0,0.0,0
67,2747,0,0.3333333333333333,0
68,3154,0,0.0,0
69,594,0,0.0,0
70,2038,0,1.0,1
71,1757,1,0.6666666666666666,1
72,805,0,0.3333333333333333,0
73,4609,0,0.0,0
74,4587,0,0.3333333333333333,0
75,3019,0,0.0,0
76,4319,0,0.0,0
77,4014,1,1.0,1
78,3685,0,0.3333333333333333,0
79,3142,0,0.0,0
80,2267,1,0.6666666666666666,1
81,5220,0,0.3333333333333333,0
82,1723,1,1.0,1
83,4114,0,0.0,0
84,1581,0,0.0,0
85,1017,1,1.0,1
86,2110,0,0.6666666666666666,1
87,3276,0,0.3333333333333333,0
88,1859,0,0.0,0
89,2167,1,0.3333333333333333,0
90,1596,1,0.3333333333333333,0
91,878,0,0.0,0
92,3520,0,0.0,0
93,723,0,0.0,0
94,3320,1,1.0,1
95,3343,0,0.3333333333333333,0
96,617,0,0.0,0
97,640,0,0.0,0
98,861,1,0.6666666666666666,1
99,3570,1,1.0,1
100,2611,0,0.6666666666666666,1
101,4819,0,0.6666666666666666,1
102,1566,0,0.0,0
103,1768,1,0.0,0
104,1919,1,1.0,1
105,2079,0,0.0,0
106,2345,0,0.0,0
107,349,0,0.3333333333333333,0
108,553,0,0.0,0
109,1798,0,0.0,0
110,3872,0,0.0,0
111,4178,0,0.0,0
112,3087,0,0.0,0
113,2487,0,0.0,0
114,4570,0,0.0,0
115,445,1,0.6666666666666666,1
116,1410,0,0.0,0
117,44,1,0.6666666666666666,1
118,5309,0,0.0,0
119,4071,0,0.0,0
120,806,0,0.3333333333333333,0
121,144,1,0.6666666666666666,1
122,2852,0,0.0,0
123,3317,1,1.0,1
124,255,0,0.0,0
125,3674,0,0.0,0
126,5237,0,1.0,1
127,2610,0,0.3333333333333333,0
128,1568,0,0.0,0
129,449,1,1.0,1
130,235,1,1.0,1
131,1669,0,0.0,0
132,5111,0,0.0,0
133,2946,0,0.0,0
134,1860,1,0.3333333333333333,0
135,1184,0,0.0,0
136,2303,0,0.6666666666666666,1
137,4447,0,0.0,0
138,3079,0,0.3333333333333333,0
139,4799,0,0.6666666666666666,1
140,4349,0,0.0,0
141,3503,1,1.0,1
142,4935,0,0.0,0
143,956,0,0.0,0
144,2641,0,0.6666666666666666,1
145,3692,0,0.0,0
146,2515,0,0.0,0
147,457,1,0.0,0
148,3255,0,0.3333333333333333,0
149,4082,0,0.0,0
150,2499,0,0.3333333333333333,0
151,4615,0,0.6666666666666666,1
152,2523,0,0.0,0
153,3329,0,0.0,0
154,5212,0,0.0,0
155,2416,0,0.0,0
156,5297,0,0.3333333333333333,0
157,1782,1,1.0,1
158,4555,0,0.0,0
159,2059,1,0.6666666666666666,1
160,749,0,0.3333333333333333,0
161,2823,1,1.0,1
162,1656,1,0.3333333333333333,0
163,1967,0,0.6666666666666666,1
164,3057,1,0.6666666666666666,1
165,3566,0,0.3333333333333333,0
166,1359,0,0.0,0
167,2030,0,0.0,0
168,1663,0,0.0,0
169,715,0,0.0,0
170,4956,0,0.3333333333333333,0
171,1391,0,0.0,0
172,2142,0,0.0,0
173,2281,1,1.0,1
174,1882,0,0.6666666666666666,1
175,2989,1,0.3333333333333333,0
176,2736,1,1.0,1
177,3997,0,0.3333333333333333,0
178,5178,1,1.0,1
179,3952,1,1.0,1
180,5075,0,0.0,0
181,4867,0,0.0,0
182,1592,0,0.6666666666666666,1
183,1042,1,0.0,0
184,3650,0,0.3333333333333333,0
185,211,0,0.0,0
186,4622,1,0.0,0
187,3709,1,0.0,0
188,4241,0,0.0,0
189,1187,0,0.3333333333333333,0
190,5094,0,0.0,0
191,2164,1,0.3333333333333333,0
192,2942,0,0.0,0
193,1999,1,1.0,1
194,3326,0,0.0,0
195,3530,1,1.0,1
196,3407,1,0.6666666666666666,1
197,4265,1,0.6666666666666666,1
198,5291,0,0.0,0
199,91,0,0.0,0
200,701,0,0.0,0
201,2121,0,1.0,1
202,3224,0,0.0,0
203,904,0,0.3333333333333333,0
204,4800,1,0.0,0
205,1690,0,0.0,0
206,2215,0,0.3333333333333333,0
207,4893,0,0.3333333333333333,0
208,3111,1,1.0,1
209,5085,1,0.3333333333333333,0
210,2923,1,1.0,1
211,5134,0,0.6666666666666666,1
212,5256,0,0.6666666666666666,1
213,2755,0,0.3333333333333333,0
214,3183,0,0.0,0
215,4573,0,0.0,0
216,4418,0,0.0,0
217,1918,0,0.0,0
218,3020,0,0.3333333333333333,0
219,2257,0,0.0,0
220,597,0,0.6666666666666666,1
221,1278,0,0.3333333333333333,0
222,4925,1,0.0,0
223,2809,0,0.3333333333333333,0
224,1988,0,0.0,0
225,1367,1,1.0,1
226,763,0,0.3333333333333333,0
227,3721,0,0.3333333333333333,0
228,4568,0,0.0,0
229,179,1,0.3333333333333333,0
230,949,0,0.3333333333333333,0
231,5064,1,0.3333333333333333,0
232,3939,0,0.0,0
233,5311,0,0.0,0
234,4684,1,0.6666666666666666,1
235,1831,0,0.0,0
236,176,0,0.0,0
237,133,1,1.0,1
238,81,1,0.3333333333333333,0
239,3266,1,0.6666666666666666,1
240,4160,1,0.6666666666666666,1
241,3406,1,1.0,1
242,1423,0,0.0,0
243,3293,0,0.0,0
244,3008,0,0.0,0
245,3745,0,0.0,0
246,551,0,0.0,0
247,3980,0,0.0,0
248,3302,0,0.3333333333333333,0
249,5208,0,0.3333333333333333,0
250,141,1,0.3333333333333333,0
251,4577,0,0.3333333333333333,0
252,1904,0,0.0,0
253,740,0,0.6666666666666666,1
254,1182,0,0.0,0
255,3051,1,0.6666666666666666,1
256,4421,0,0.0,0
257,1786,0,0.0,0
258,3350,0,0.0,0
259,3523,1,0.0,0
260,2765,1,1.0,1
261,1507,0,0.6666666666666666,1
262,772,1,0.6666666666666666,1
263,3178,0,0.0,0
264,2183,0,0.0,0
265,728,0,0.0,0
266,2574,1,1.0,1
267,1372,0,0.6666666666666666,1
268,4260,0,0.0,0
269,1058,0,0.0,0
270,5012,0,0.0,0
271,700,0,0.0,0
272,3927,0,0.6666666666666666,1
273,2356,0,0.0,0
274,1693,0,0.0,0
275,2054,0,0.0,0
276,289,1,1.0,1
277,1353,1,1.0,1
278,2107,0,0.0,0
279,1167,0,0.6666666666666666,1
280,3451,1,0.0,0
281,2580,0,0.0,0
282,4974,0,0.3333333333333333,0
283,5241,1,0.3333333333333333,0
284,1962,0,0.3333333333333333,0
285,1974,0,0.0,0
286,3977,0,0.0,0
287,4343,0,0.0,0
288,646,1,0.0,0
289,832,1,1.0,1
290,3282,0,0.0,0
291,5175,0,0.6666666666666666,1
292,1154,0,0.0,0
293,4848,0,1.0,1
294,1847,1,0.3333333333333333,0
295,1369,0,0.3333333333333333,0
296,510,0,0.3333333333333333,0
297,2621,0,0.0,0
298,3190,0,0.0,0
299,4891,0,0.3333333333333333,0
300,4826,0,0.0,0
301,223,0,0.0,0
302,2507,0,0.0,0
303,1215,1,1.0,1
304,1699,0,0.3333333333333333,0
305,447,0,0.0,0
306,4719,1,0.0,0
307,4513,1,0.0,0
308,3238,1,1.0,1
309,5159,1,1.0,1
310,4058,1,0.3333333333333333,0
311,4770,1,0.3333333333333333,0
312,2350,0,0.0,0
313,3068,0,0.0,0
314,1273,0,0.0,0
315,747,0,0.0,0
316,616,1,1.0,1
317,2671,1,0.3333333333333333,0
318,4683,0,0.0,0
319,294,1,0.3333333333333333,0
320,2379,1,0.3333333333333333,0
321,2749,0,0.0,0
322,1987,0,0.3333333333333333,0
323,137,0,0.3333333333333333,0
324,2083,0,0.0,0
325,5133,0,0.0,0
326,4181,1,0.3333333333333333,0
327,4332,0,0.0,0
328,3325,0,0.3333333333333333,0
329,2782,1,1.0,1
330,973,1,1.0,1
331,3402,0,0.0,0
332,4077,0,0.3333333333333333,0
333,5132,0,0.0,0
334,2579,1,1.0,1
335,1972,0,0.0,0
336,647,0,0.6666666666666666,1
337,2774,1,1.0,1
338,4630,1,1.0,1
339,1274,0,0.0,0
340,4218,0,0.3333333333333333,0
341,931,0,0.3333333333333333,0
342,5036,0,0.6666666666666666,1
343,2538,0,0.0,0
344,2407,0,0.0,0
345,2272,0,0.0,0
346,2397,0,0.0,0
347,1315,0,0.0,0
348,2144,0,0.0,0
349,3230,0,0.6666666666666666,1
350,4959,1,1.0,1
351,3796,0,0.3333333333333333,0
352,1975,0,0.0,0
353,381,0,0.0,0
354,2881,0,0.6666666666666666,1
355,4802,1,1.0,1
356,1713,0,0.0,0
357,5078,1,0.0,0
358,3706,0,0.3333333333333333,0
359,330,1,0.6666666666666666,1
360,1334,0,0.0,0
361,2240,0,0.0,0
362,4736,0,0.3333333333333333,0
363,3552,0,0.0,0
364,542,1,0.6666666666666666,1
365,2158,0,0.3333333333333333,0
366,1392,1,0.6666666666666666,1
367,3242,0,0.6666666666666666,1
368,4776,0,0.0,0
369,1612,1,1.0,1
370,4015,1,0.3333333333333333,0
371,537,0,0.0,0
372,4942,1,0.3333333333333333,0
373,28,0,0.0,0
374,4473,1,1.0,1
375,353,1,0.6666666666666666,1
376,1899,0,0.6666666666666666,1
377,5290,0,0.3333333333333333,0
378,5183,0,0.6666666666666666,1
379,3676,0,0.3333333333333333,0
380,2628,0,0.3333333333333333,0
381,3598,1,1.0,1
382,1400,1,0.3333333333333333,0
383,1512,1,0.0,0
384,1213,0,0.0,0
385,2099,0,0.0,0
386,1643,0,0.0,0
387,955,0,1.0,1
388,5204,1,0.0,0
389,4023,0,0.0,0
