,id,y_true,prob_knn_seed_7_skf_3_paras_0_K_3,class_knn_seed_7_skf_3_paras_0_K_3
0,3736,0,0.0,0
1,3581,0,0.0,0
2,4202,1,1.0,1
3,2878,1,0.6666666666666666,1
4,5071,0,0.3333333333333333,0
5,2251,0,0.0,0
6,3383,0,0.0,0
7,1465,0,0.0,0
8,2247,0,0.0,0
9,4876,0,0.0,0
10,3433,1,1.0,1
11,581,1,0.6666666666666666,1
12,744,0,0.0,0
13,3234,0,0.6666666666666666,1
14,1649,0,0.0,0
15,3155,0,0.0,0
16,2358,0,0.3333333333333333,0
17,705,0,0.0,0
18,1021,0,0.0,0
19,4329,0,0.0,0
20,1267,1,0.0,0
21,2152,1,0.6666666666666666,1
22,1793,1,1.0,1
23,2511,0,0.0,0
24,1159,0,0.0,0
25,2801,0,0.0,0
26,2359,0,0.3333333333333333,0
27,3424,0,0.0,0
28,1452,0,0.6666666666666666,1
29,3605,0,0.0,0
30,1845,1,0.0,0
31,1557,0,0.0,0
32,4545,0,0.0,0
33,838,0,0.0,0
34,3287,0,0.0,0
35,5221,0,0.0,0
36,5005,0,0.0,0
37,1731,0,0.3333333333333333,0
38,1241,0,0.0,0
39,3475,0,0.6666666666666666,1
40,1905,0,0.0,0
41,4936,0,0.0,0
42,1625,0,0.3333333333333333,0
43,964,0,0.3333333333333333,0
44,3541,1,0.6666666666666666,1
45,698,0,0.0,0
46,326,0,0.0,0
47,2043,0,0.3333333333333333,0
48,3614,1,0.3333333333333333,0
49,2040,0,0.0,0
50,1476,0,0.0,0
51,3141,1,0.3333333333333333,0
52,594,0,0.0,0
53,1511,1,0.3333333333333333,0
54,1575,0,0.3333333333333333,0
55,4449,0,0.0,0
56,4609,0,0.0,0
57,4950,0,0.3333333333333333,0
58,2624,0,0.3333333333333333,0
59,1471,0,0.0,0
60,4815,0,0.3333333333333333,0
61,3685,0,0.0,0
62,4282,0,0.3333333333333333,0
63,350,0,0.3333333333333333,0
64,3431,1,0.6666666666666666,1
65,1003,0,0.0,0
66,1017,1,1.0,1
67,4731,0,0.0,0
68,2110,0,0.6666666666666666,1
69,339,0,0.0,0
70,20,0,1.0,1
71,3744,1,1.0,1
72,5050,0,0.0,0
73,2347,0,0.0,0
74,1596,1,0.0,0
75,2504,1,0.6666666666666666,1
76,5163,0,0.6666666666666666,1
77,878,0,0.0,0
78,4954,0,0.3333333333333333,0
79,3520,0,0.0,0
80,3151,1,1.0,1
81,4804,1,0.3333333333333333,0
82,233,1,1.0,1
83,0,0,0.3333333333333333,0
84,1919,1,1.0,1
85,2079,0,0.0,0
86,532,1,0.6666666666666666,1
87,2490,0,0.0,0
88,2898,1,1.0,1
89,1798,0,0.0,0
90,1436,1,1.0,1
91,1040,0,0.0,0
92,4583,0,0.0,0
93,2858,1,0.0,0
94,5309,0,0.0,0
95,2480,1,0.3333333333333333,0
96,1564,0,0.3333333333333333,0
97,4071,0,0.0,0
98,2484,0,0.0,0
99,3143,0,0.6666666666666666,1
100,5086,1,0.0,0
101,5312,0,0.3333333333333333,0
102,5267,0,0.0,0
103,4447,0,0.0,0
104,1286,1,1.0,1
105,3866,0,0.3333333333333333,0
106,4479,0,0.6666666666666666,1
107,4349,0,0.0,0
108,1425,0,0.3333333333333333,0
109,879,1,1.0,1
110,507,0,0.0,0
111,3255,0,0.3333333333333333,0
112,837,0,0.0,0
113,401,0,0.0,0
114,2416,0,0.0,0
115,741,1,0.0,0
116,485,0,0.0,0
117,1601,1,0.6666666666666666,1
118,4008,0,0.3333333333333333,0
119,1782,1,1.0,1
120,2230,0,0.0,0
121,1049,0,0.6666666666666666,1
122,2534,1,1.0,1
123,2186,0,0.0,0
124,2059,1,1.0,1
125,3284,0,0.0,0
126,1503,0,0.0,0
127,2030,0,0.0,0
128,4744,1,0.6666666666666666,1
129,1663,0,0.0,0
130,2685,0,0.6666666666666666,1
131,2917,0,1.0,1
132,1360,1,1.0,1
133,888,0,0.0,0
134,2142,0,0.0,0
135,84,0,0.3333333333333333,0
136,2983,0,0.0,0
137,3602,0,0.0,0
138,4153,1,0.6666666666666666,1
139,4611,0,0.0,0
140,3997,0,0.3333333333333333,0
141,444,0,0.3333333333333333,0
142,3683,1,1.0,1
143,481,0,0.3333333333333333,0
144,5178,1,1.0,1
145,1449,0,0.0,0
146,4565,1,0.3333333333333333,0
147,3398,0,0.3333333333333333,0
148,2664,0,0.0,0
149,2471,1,1.0,1
150,3709,1,0.0,0
151,5148,0,0.0,0
152,2427,1,1.0,1
153,4004,0,0.0,0
154,3447,0,0.0,0
155,3279,0,0.3333333333333333,0
156,2256,0,0.6666666666666666,1
157,5253,0,0.0,0
158,3196,0,0.0,0
159,717,0,0.3333333333333333,0
160,2594,0,0.3333333333333333,0
161,3547,0,0.3333333333333333,0
162,3974,1,0.0,0
163,1335,0,0.0,0
164,5291,0,0.0,0
165,299,0,0.3333333333333333,0
166,904,0,0.3333333333333333,0
167,4286,0,0.0,0
168,2215,0,0.6666666666666666,1
169,758,1,0.6666666666666666,1
170,1795,0,0.0,0
171,1823,0,0.0,0
172,3740,1,1.0,1
173,1525,0,0.3333333333333333,0
174,1985,0,0.3333333333333333,0
175,2173,0,0.0,0
176,3728,0,0.0,0
177,3403,1,0.0,0
178,893,0,0.0,0
179,2974,0,0.0,0
180,1024,0,0.0,0
181,430,0,0.0,0
182,3766,1,1.0,1
183,789,1,0.6666666666666666,1
184,3569,0,0.0,0
185,3039,1,0.6666666666666666,1
186,3020,0,0.3333333333333333,0
187,3340,0,0.3333333333333333,0
188,4571,0,0.3333333333333333,0
189,5092,0,0.3333333333333333,0
190,765,0,0.0,0
191,3086,0,0.0,0
192,4925,1,0.0,0
193,2809,0,0.0,0
194,4072,0,0.0,0
195,648,0,0.0,0
196,763,0,0.0,0
197,4899,0,0.0,0
198,637,0,1.0,1
199,3939,0,0.0,0
200,2258,0,0.0,0
201,604,0,0.3333333333333333,0
202,4268,1,1.0,1
203,4426,1,0.3333333333333333,0
204,487,0,0.0,0
205,4242,0,0.3333333333333333,0
206,1960,1,0.0,0
207,81,1,0.3333333333333333,0
208,4564,1,0.6666666666666666,1
209,1877,0,0.3333333333333333,0
210,295,1,0.6666666666666666,1
211,324,0,0.3333333333333333,0
212,1519,0,0.0,0
213,5024,0,0.3333333333333333,0
214,3536,0,0.0,0
215,3417,0,0.0,0
216,4381,0,0.0,0
217,680,0,0.0,0
218,1383,0,0.0,0
219,4172,0,0.3333333333333333,0
220,3380,0,0.0,0
221,1356,0,0.0,0
222,953,0,0.0,0
223,1148,0,1.0,1
224,2818,0,0.3333333333333333,0
225,963,0,0.3333333333333333,0
226,2024,0,0.0,0
227,3350,0,0.0,0
228,1732,0,0.0,0
229,2365,0,0.3333333333333333,0
230,5103,0,0.0,0
231,5269,1,0.3333333333333333,0
232,1948,0,0.0,0
233,102,0,0.0,0
234,2010,0,0.3333333333333333,0
235,5260,0,0.3333333333333333,0
236,2306,0,0.0,0
237,1693,0,0.0,0
238,2107,0,0.0,0
239,1167,0,0.3333333333333333,0
240,3377,0,0.0,0
241,2541,0,0.0,0
242,4921,0,0.3333333333333333,0
243,1084,0,0.0,0
244,4416,0,0.6666666666666666,1
245,1124,1,1.0,1
246,1974,0,0.0,0
247,3649,0,0.0,0
248,921,0,0.3333333333333333,0
249,40,0,0.3333333333333333,0
250,646,1,0.3333333333333333,0
251,173,1,1.0,1
252,1260,1,1.0,1
253,5175,0,0.3333333333333333,0
254,4494,0,0.0,0
255,2238,1,0.6666666666666666,1
256,4848,0,1.0,1
257,4765,1,1.0,1
258,1784,1,0.6666666666666666,1
259,668,0,0.0,0
260,2503,1,0.3333333333333333,0
261,1788,1,0.3333333333333333,0
262,687,0,0.3333333333333333,0
263,4277,1,1.0,1
264,4703,0,0.3333333333333333,0
265,371,0,0.0,0
266,4297,0,0.3333333333333333,0
267,801,0,0.0,0
268,4908,0,0.3333333333333333,0
269,1937,0,0.0,0
270,223,0,0.0,0
271,3753,1,1.0,1
272,4018,0,0.0,0
273,4998,0,0.0,0
274,1699,0,0.3333333333333333,0
275,573,0,0.0,0
276,4058,1,0.6666666666666666,1
277,4770,1,0.0,0
278,853,0,0.3333333333333333,0
279,676,1,1.0,1
280,616,1,0.6666666666666666,1
281,2677,1,1.0,1
282,4280,1,0.0,0
283,2264,1,0.6666666666666666,1
284,4755,0,0.0,0
285,792,0,0.6666666666666666,1
286,2379,1,0.6666666666666666,1
287,2733,0,0.0,0
288,3341,1,1.0,1
289,1237,0,0.0,0
290,305,1,0.3333333333333333,0
291,1968,0,0.0,0
292,5292,0,0.0,0
293,2237,0,0.3333333333333333,0
294,2653,0,0.0,0
295,2626,0,0.0,0
296,973,1,1.0,1
297,2039,0,0.0,0
298,2295,0,0.0,0
299,4194,0,0.6666666666666666,1
300,647,0,1.0,1
