,id,y_true,prob_lr_seed_3_skf_3_paras_22_C_100_weight_None_solver_lbfgs,class_lr_seed_3_skf_3_paras_22_C_100_weight_None_solver_lbfgs
0,3957,0,2.8267058440400252e-08,0
1,1735,0,4.874915599756296e-05,0
2,2702,1,0.5766014911472145,1
3,406,0,0.570054937177977,1
4,2365,0,0.1428359800295318,0
5,425,0,0.20478264960715853,0
6,4043,0,0.01015842069744668,0
7,4171,0,0.024816971525310587,0
8,4110,0,0.5161042484852978,1
9,615,1,0.9269414253010381,1
10,3397,1,0.9649608546430677,1
11,698,1,0.46711856704191307,0
12,4112,1,0.9515063741450114,1
13,51,0,0.33605725628250027,0
14,1678,0,0.0030639049565163706,0
15,3834,0,0.0012988436304033808,0
16,2926,0,0.028811212052654807,0
17,4340,0,0.008253346991335076,0
18,4040,0,0.006884062815142559,0
19,4135,1,0.9464805235105999,1
20,1158,0,0.7104011041054267,1
21,3576,1,0.9896090010881,1
22,4451,0,0.08447882688220507,0
23,3532,0,4.010691277184742e-05,0
24,696,1,0.972260301886724,1
25,4318,0,0.08985214362822656,0
26,818,0,0.008256011674445568,0
27,4416,0,0.00021346928851895147,0
28,3656,0,0.02780449788578116,0
29,4223,0,0.002854670999716273,0
30,1621,0,0.28847707482911644,0
31,2576,0,0.4277161535320653,0
32,4159,0,0.7356907629321134,1
33,2719,1,0.8393652101071963,1
34,3599,0,0.0007617988891818477,0
35,671,0,0.005230388204120913,0
36,2357,0,0.8076425732379595,1
37,4145,0,0.0063404046916079124,0
38,2084,1,0.8910010199593873,1
39,894,1,0.9863480243658695,1
40,31,1,0.5902285771337998,1
41,1057,0,0.002506972383585808,0
42,52,0,0.0026414023369569495,0
43,3098,0,0.02063757570288776,0
44,3205,0,0.07578839238882021,0
45,246,0,0.0030659000148367827,0
46,553,0,0.0004162409632532018,0
47,3013,0,0.07334668693301082,0
48,1248,0,0.0030958884688501147,0
49,3201,0,0.0003041957453054501,0
50,2010,0,0.09265295978365037,0
51,2650,0,0.003988415576709889,0
52,1283,1,0.6715621934819276,1
53,507,0,0.0026025461900002337,0
54,3388,1,0.9199648167718982,1
55,3620,0,0.8959912568679728,1
56,2312,0,0.037368609425394224,0
57,2805,0,0.30226218235597513,0
58,4174,0,0.02997223249762631,0
59,3280,0,0.0633390636223317,0
60,4016,0,0.19788879129578324,0
61,2385,0,0.04990351488818003,0
62,3784,0,1.1354947414623789e-18,0
63,2854,0,0.00021777256485004006,0
64,2564,0,0.0001365330077712604,0
65,2327,0,0.005232329917343739,0
66,3824,0,0.34069616061842517,0
67,1553,0,0.341244447128601,0
68,3001,0,0.0060243412401517005,0
69,342,1,0.885078848714971,1
70,1886,0,0.003450413418138933,0
71,3124,0,0.019958285654142167,0
72,48,0,0.14792807080256318,0
73,1655,1,0.9896841640215063,1
74,1013,1,0.94094592039872,1
75,4560,1,0.7158129201707681,1
76,2657,1,0.7984938209545382,1
77,19,0,0.12349836327465301,0
78,2379,0,0.1485130844320481,0
79,3438,1,0.4399281659952118,0
80,4325,0,9.833811941506582e-08,0
81,3468,0,0.020486973878831114,0
82,2015,0,0.36374927489949743,0
83,4372,0,0.002995576805263843,0
84,1148,1,0.6673358882975875,1
85,2091,1,0.05390868080518646,0
86,977,0,3.283388208922914e-06,0
87,3594,0,0.06519472223028948,0
88,1079,0,2.8390285548455037e-05,0
89,3211,0,0.8759610985642103,1
90,3634,1,0.10813793837128566,0
91,2536,1,0.9350827286740256,1
92,3618,0,0.7916466411576258,1
93,2188,0,0.09183838410541109,0
94,910,0,0.43652997692291184,0
95,631,0,0.009028917885751256,0
96,26,1,0.43306707340024847,0
97,3357,0,0.076715840982823,0
98,3329,0,0.00020284995054962855,0
99,536,0,0.28414348771292824,0
100,4306,1,0.23468193203413615,0
101,2062,0,0.3123358160122645,0
102,2238,1,0.9893265234565828,1
103,3206,0,0.010536584357096318,0
104,2335,1,0.6839638847763617,1
105,2232,0,0.0023812920722812926,0
106,404,0,0.0024927422074135807,0
107,1863,0,0.10431554548403978,0
108,9,0,5.608673286867433e-06,0
109,3171,1,0.8730013396680817,1
110,483,0,0.22170034471426794,0
111,2175,0,0.001994050655905547,0
112,1146,0,0.0022915483734441966,0
113,1261,1,0.40820589329069745,0
114,2607,1,0.00028703147199980825,0
115,310,0,0.26421216476130904,0
116,2372,0,0.2298685388532859,0
117,4508,0,0.019182526747120905,0
118,2743,0,0.0971485690331755,0
119,508,0,0.0011547447784639893,0
120,4536,0,0.0033702132880247602,0
121,3614,0,0.002662715960914407,0
122,3766,0,0.09143253822254124,0
123,3789,0,0.035105260033847,0
124,193,0,0.0010577102554764906,0
125,150,0,0.00172480505970311,0
126,2036,0,0.025970440399156487,0
127,4094,0,0.027159497876830467,0
128,1016,0,0.022548900233917604,0
129,1759,0,0.1235930718468949,0
130,1135,0,0.13371447461704694,0
131,3727,0,0.9624503376510773,1
132,4578,0,0.6134105325417941,1
133,594,1,0.8571719903036689,1
134,3404,0,0.13199485859033333,0
135,4186,1,0.9012455863414224,1
136,2463,1,0.9872220209610574,1
137,3330,1,0.9128875119294566,1
138,4531,0,0.03382922684977776,0
139,694,0,0.0033326916947958767,0
140,2008,0,0.014164797516244991,0
141,985,0,0.12751936770147748,0
142,2145,0,0.027057657898314616,0
143,36,0,0.02761717098425469,0
144,1991,0,0.13784670183872838,0
145,1237,0,0.04321670329669174,0
146,1988,0,2.33084476411865e-05,0
147,3635,0,0.6407205506291704,1
148,3892,1,0.0026063822813982367,0
149,784,0,0.09835974996038799,0
150,2140,0,0.00010449341781213795,0
151,3073,0,0.019928149183860655,0
152,3765,0,0.9930769938975836,1
153,3669,0,0.0006310665806489569,0
154,1279,0,0.9958488867745376,1
155,4216,0,0.048397999757612525,0
156,217,0,0.07051053720807333,0
157,619,0,0.12398534276581213,0
158,699,0,0.07081343046273393,0
159,2656,0,0.3042688840031551,0
160,4172,1,0.3213594211448404,0
161,3256,1,0.7339662572733958,1
162,2821,0,0.6777099690268753,1
163,1549,1,0.9798844357516493,1
164,4453,1,0.6694189999601031,1
165,2108,0,0.3117041251668761,0
166,3516,0,0.017676306440878052,0
167,2840,0,5.875613423254024e-06,0
168,3694,1,0.6156210228246572,1
169,2945,0,0.0013871192000115965,0
170,815,0,0.0015693901353097679,0
171,2856,0,0.02459005090199085,0
172,4509,0,0.000365373269744564,0
173,2872,0,0.0004730293361737116,0
174,4188,0,0.024632952496802984,0
175,2375,1,0.27319365043498073,0
176,1032,0,0.25087282466344996,0
177,1450,0,0.03948437918961213,0
178,2671,0,0.0046270070554016805,0
179,3805,1,0.856809355214698,1
180,1855,0,0.004981540289691091,0
181,3059,0,0.602451800284117,1
182,1683,0,0.009043878207449983,0
183,1179,0,0.010705778512407706,0
184,1174,0,0.6558639583195024,1
185,2220,1,0.2944587412854982,0
186,2618,0,0.09681225121566235,0
187,4504,0,0.5249620335242966,1
188,1918,0,6.656463760158727e-06,0
189,4550,0,0.1659522546434524,0
190,435,0,9.582576447470358e-05,0
191,1730,0,0.009216408108183988,0
192,3436,1,0.6266719515720369,1
193,1451,0,0.6911281966711601,1
194,605,0,0.14369974824919635,0
195,4370,0,0.06422798861149522,0
196,4235,1,0.24156947391915828,0
197,1817,1,0.9509295366698405,1
198,1107,0,0.45188016138995346,0
199,471,0,0.016681846194101038,0
200,1508,0,0.0005591625781977518,0
201,1578,0,0.06531630295651598,0
202,1811,0,0.40176772098022484,0
203,161,0,0.0005410596278810556,0
204,4292,0,2.5783701860337986e-05,0
205,1186,0,0.17313125638182184,0
206,4093,0,0.034560677095400186,0
207,604,1,0.2418922293162112,0
208,1922,1,0.7023077917550941,1
209,922,0,0.009634334632009786,0
210,2660,0,0.8509498659940544,1
211,355,0,0.12246897458588298,0
212,811,0,0.014315839162195195,0
213,2906,0,0.00048092170381242467,0
214,1241,0,0.0689071285433871,0
215,3108,0,7.789858608970547e-05,0
216,1593,0,0.01885102890126407,0
217,1123,1,0.5740723375910213,1
218,919,0,0.18464097061877835,0
219,4141,0,0.01983488288819851,0
220,2666,0,0.019731223154942256,0
221,1705,0,2.170541586808923e-06,0
222,3650,1,0.9156258300373348,1
223,528,1,0.987764872061125,1
224,3186,1,0.9363150956251644,1
225,1151,0,0.035964610436733546,0
226,3449,0,0.07523107482850072,0
227,2124,0,0.8138410872826056,1
228,1416,0,0.06614312198472021,0
229,596,0,0.5705845246956596,1
230,1816,0,1.440780660808967e-07,0
231,151,0,0.0008831801151832055,0
232,4265,0,0.0013788922952667861,0
233,2635,1,0.5208810974630378,1
234,2668,0,0.47926523823252787,0
235,3122,0,0.0034117613552550807,0
236,1522,0,0.3955809646033592,0
237,1226,0,0.0010453382186555759,0
238,1061,0,4.307016972947046e-07,0
239,4374,1,0.34649151446755466,0
240,2118,0,0.0008003507425853762,0
241,207,1,0.9709514274312097,1
242,2068,1,0.9050011164669478,1
243,2237,0,0.03281506708447996,0
244,3696,0,0.07630288831527486,0
245,3961,0,0.06716680311521248,0
246,1362,0,0.01044857445526753,0
