,id,y_true,prob_xgboost_seed_13_skf_4_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,class_xgboost_seed_13_skf_4_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6
0,2963,0,0.0020381447,0
1,406,0,0.722525,1
2,4354,0,0.0058716447,0
3,1401,0,0.0005998822,0
4,2470,0,0.017303769,0
5,615,1,0.99491185,1
6,1366,0,0.36688292,0
7,51,0,0.28163362,0
8,1559,0,0.057659637,0
9,110,1,0.664925,1
10,2498,0,0.13534363,0
11,866,1,0.98313624,1
12,2926,0,0.01217852,0
13,925,0,0.010533971,0
14,2636,0,0.90972984,1
15,716,1,0.5022734,1
16,3772,0,0.044697084,0
17,101,1,0.97698134,1
18,770,0,0.011071722,0
19,3398,0,0.06912692,0
20,363,0,0.006880186,0
21,818,0,0.005484651,0
22,2838,0,0.24985063,0
23,2576,0,0.16868083,0
24,1287,0,0.0849743,0
25,589,0,0.005199752,0
26,3762,1,0.48790562,0
27,1296,1,0.9820096,1
28,4145,0,0.0301105,0
29,31,1,0.8001357,1
30,3677,0,0.18528634,0
31,1140,0,0.5270247,1
32,981,0,0.0019635847,0
33,2524,0,0.012972603,0
34,591,0,0.0008365019,0
35,3755,0,0.5855039,1
36,4104,0,0.06283197,0
37,944,0,0.15824114,0
38,785,0,0.00650163,0
39,2415,0,0.04805101,0
40,3480,0,0.3234329,0
41,1283,1,0.8440342,1
42,4507,0,0.009401423,0
43,2805,0,0.9689535,1
44,4133,0,0.019538943,0
45,3784,0,0.046188805,0
46,1910,0,0.24228854,0
47,3889,0,0.016881404,0
48,3927,0,0.023386264,0
49,1675,0,0.010526051,0
50,2371,0,0.2617877,0
51,2712,0,0.31077322,0
52,1886,0,0.013489175,0
53,1773,1,0.9584179,1
54,3502,0,0.076338544,0
55,1348,0,0.0015385419,0
56,2546,0,0.36376938,0
57,597,0,0.5013083,1
58,3340,0,0.002538374,0
59,2919,0,0.008489276,0
60,3468,0,0.015410569,0
61,1148,1,0.17424709,0
62,3518,0,0.01213345,0
63,3375,0,0.002902102,0
64,3721,0,0.2615023,0
65,572,0,0.07991749,0
66,4328,0,0.11355274,0
67,2257,0,0.015092548,0
68,3406,0,0.030033685,0
69,2864,0,0.0019635847,0
70,2646,1,0.9895918,1
71,4308,0,0.9406969,1
72,3357,0,0.15347561,0
73,1191,0,0.0021488646,0
74,886,0,0.1637684,0
75,181,0,0.0016569494,0
