,id,y_true,prob_xgboost_seed_0_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,class_xgboost_seed_0_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6
0,2963,0,0.0040036594,0
1,3993,0,0.012419041,0
2,1401,0,0.00088083075,0
3,2783,0,0.0050809816,0
4,4275,0,0.005706884,0
5,3817,0,0.010916864,0
6,141,0,0.004980835,0
7,1859,0,0.15158272,0
8,1462,1,0.9782703,1
9,51,0,0.34398097,0
10,3978,0,0.15387706,0
11,1969,0,0.020761622,0
12,1559,0,0.07184144,0
13,759,1,0.56915945,1
14,3138,0,0.8793348,1
15,2676,1,0.99072295,1
16,4027,0,0.045703128,0
17,4567,0,0.050883103,0
18,101,1,0.93150485,1
19,3570,1,0.9721629,1
20,2865,0,0.0063897558,0
21,3006,0,0.027782237,0
22,1086,1,0.95756733,1
23,3421,0,0.037797745,0
24,1917,0,0.07065708,0
25,2548,0,0.060258895,0
26,218,1,0.01304373,0
27,3344,0,0.09644953,0
28,1296,1,0.9773082,1
29,2645,1,0.8304691,1
30,4145,0,0.04885217,0
31,2084,1,0.88426954,1
32,1755,0,0.12412286,0
33,591,0,0.0009703998,0
34,3963,0,0.02946603,0
35,553,0,0.0033085865,0
36,3013,0,0.08610094,0
37,1850,0,0.0068334113,0
38,2043,1,0.9290478,1
39,3584,0,0.0034674776,0
40,2010,0,0.024645418,0
41,3876,0,0.01596253,0
42,806,0,0.012863008,0
43,1680,0,0.15673567,0
44,1812,1,0.99049485,1
45,2312,0,0.014058094,0
46,4133,0,0.0076448065,0
47,3740,1,0.4627672,0
48,444,0,0.01566695,0
49,2385,0,0.039210472,0
50,3964,0,0.5231821,1
51,3785,0,0.012937067,0
52,1777,0,0.103407584,0
53,3660,1,0.0046425047,0
54,3824,0,0.07549929,0
55,903,0,0.117288634,0
56,2712,0,0.36431107,0
57,3136,0,0.6072606,1
58,1104,0,0.42746884,0
59,132,0,0.7812027,1
60,1356,0,0.012936689,0
61,1773,1,0.9293349,1
62,30,0,0.048712622,0
63,1013,1,0.8903399,1
64,4326,0,0.6894067,1
65,950,0,0.0353855,0
66,3500,0,0.03762076,0
67,1967,0,0.8127081,1
68,19,0,0.02363447,0
69,733,0,0.015221988,0
70,3934,0,0.009990072,0
71,1555,0,0.0022981307,0
72,3215,1,0.9445569,1
73,4325,0,0.00984743,0
74,4372,0,0.007941118,0
75,2253,0,0.055632893,0
76,1565,1,0.8404789,1
77,3499,0,0.4119716,0
78,1630,0,0.10301747,0
79,977,0,0.0048677456,0
80,1729,0,0.055352688,0
81,14,0,0.24444331,0
82,3375,0,0.0034887332,0
83,1079,0,0.006889246,0
84,572,0,0.06425989,0
85,548,0,0.020281762,0
86,3204,1,0.9832571,1
87,4413,1,0.7870167,1
88,3357,0,0.08351506,0
89,886,0,0.55727494,1
90,181,0,0.008385722,0
91,3985,1,0.99114776,1
92,1132,0,0.036068164,0
93,260,0,0.07363973,0
94,2957,1,0.9893778,1
95,987,0,0.0019377181,0
96,202,1,0.8237415,1
97,1340,0,0.19847311,0
98,2335,1,0.928439,1
99,2306,1,0.9804818,1
100,330,0,0.0040036594,0
101,2752,0,0.05421648,0
102,609,0,0.008722241,0
103,1776,0,0.016573682,0
104,2493,0,0.038965836,0
105,1863,0,0.85485864,1
106,9,0,0.008359589,0
107,2532,0,0.037481807,0
108,3007,1,0.9886984,1
109,1648,1,0.99346656,1
110,1261,1,0.39102137,0
111,2867,0,0.018889548,0
112,2450,0,0.007199116,0
113,635,1,0.96521896,1
114,3191,0,0.040296808,0
115,310,0,0.09372939,0
116,1417,1,0.98183745,1
117,4080,1,0.97116417,1
118,518,1,0.9809687,1
119,2014,0,0.025651852,0
120,2284,0,0.15457924,0
121,3766,0,0.053160217,0
122,2249,1,0.6818807,1
123,820,0,0.024182944,0
124,927,0,0.004210693,0
125,2374,0,0.13148794,0
126,4094,0,0.048249424,0
127,3025,1,0.539168,1
128,117,1,0.9902081,1
129,242,0,0.062437315,0
130,2969,1,0.9848253,1
131,4051,0,0.026814127,0
132,1087,1,0.98686266,1
133,4350,0,0.2664359,0
134,1023,0,0.013190899,0
135,4447,0,0.00651178,0
136,3295,0,0.18852317,0
137,3157,0,0.0044573997,0
138,1305,0,0.42299286,0
139,2609,0,0.04038553,0
140,868,0,0.013630346,0
141,299,1,0.93704987,1
142,985,0,0.31883952,0
143,802,0,0.035238083,0
144,3829,1,0.5893663,1
145,2145,0,0.016779125,0
146,227,0,0.070469074,0
147,549,1,0.9264599,1
148,317,1,0.9796714,1
149,4202,0,0.48077157,0
150,1505,0,0.008018378,0
151,3083,0,0.0024018532,0
152,1125,0,0.0069467514,0
153,3027,1,0.97141063,1
154,3904,0,0.1583734,0
155,2291,1,0.98128694,1
156,1869,0,0.026780838,0
157,1156,1,0.97502524,1
158,4140,1,0.6417877,1
159,1586,0,0.0067834617,0
160,1219,1,0.95565003,1
161,619,0,0.08207386,0
162,2178,0,0.042323142,0
163,3050,0,0.20693581,0
164,2058,0,0.071595065,0
165,2656,0,0.027109869,0
166,2610,0,0.0026433445,0
167,3940,0,0.011735438,0
168,3875,0,0.71238446,1
169,1896,1,0.9879957,1
170,198,0,0.03999934,0
171,3403,0,0.03452412,0
172,2416,0,0.1492993,0
173,1782,0,0.035772346,0
174,2117,1,0.9400833,1
175,3694,1,0.588696,1
176,2067,0,0.07399109,0
177,972,1,0.9551091,1
178,134,0,0.09458286,0
179,4062,1,0.9240062,1
180,4509,0,0.0023862422,0
181,1263,0,0.0048863585,0
182,813,0,0.002930544,0
183,3592,1,0.88974345,1
184,3943,1,0.03569943,0
185,4188,0,0.01234704,0
186,2375,1,0.5888906,1
187,3334,0,0.06187374,0
188,1558,0,0.1435266,0
189,1514,1,0.99034226,1
190,1750,0,0.0029332694,0
191,3503,0,0.03947631,0
192,675,0,0.036644325,0
193,4214,0,0.006301378,0
194,2100,0,0.075681716,0
195,847,0,0.84190565,1
196,2802,0,0.019674394,0
197,1855,0,0.025813334,0
198,4493,1,0.55016863,1
199,808,0,0.02993257,0
