,id,y_true,prob_xgboost_seed_3_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,class_xgboost_seed_3_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6
0,1415,0,0.0017146914,0
1,842,0,0.0018701614,0
2,730,0,0.008502125,0
3,933,0,0.25805286,0
4,1059,0,0.0069343974,0
5,661,0,0.012588084,0
6,864,0,0.074506834,0
7,1358,0,0.012692795,0
8,967,0,0.0041182362,0
9,857,0,0.0034064616,0
10,326,0,0.013258495,0
11,1270,0,0.3083508,0
12,63,0,0.015189505,0
13,819,0,0.0022279327,0
14,1202,0,0.0031868524,0
15,1206,0,0.40802854,0
16,1316,1,0.012616214,0
17,519,0,0.0028507728,0
18,1222,0,0.011758245,0
19,623,0,0.0421213,0
20,428,0,0.001839109,0
21,1269,0,0.0022899038,0
22,108,0,0.0027671931,0
23,79,0,0.0019546193,0
24,132,0,0.005587829,0
25,571,0,0.002748849,0
26,668,0,0.012922851,0
27,1401,0,0.0024019126,0
28,581,0,0.0030938983,0
29,337,0,0.009459504,0
30,1347,0,0.0027255618,0
31,376,0,0.005451229,0
32,692,0,0.0038818242,0
33,354,0,0.007626279,0
34,884,0,0.0140687125,0
35,1446,0,0.0026923106,0
36,728,1,0.9573006,1
37,792,0,0.025900133,0
38,772,0,0.009819483,0
39,1320,0,0.0023105238,0
40,576,0,0.0019751075,0
41,546,0,0.0062297094,0
42,259,0,0.0030780567,0
43,1258,0,0.2561095,0
44,727,0,0.17705795,0
45,253,0,0.0016863919,0
46,545,0,0.005580732,0
47,469,0,0.0016012327,0
48,386,0,0.009206203,0
49,226,0,0.017220514,0
50,347,1,0.39583892,0
51,1348,0,0.009362884,0
52,1038,0,0.007765608,0
53,1080,0,0.0029508828,0
54,771,0,0.023109213,0
55,820,0,0.0020701902,0
56,1334,1,0.0020663776,0
57,153,1,0.45683172,0
58,804,0,0.0013873879,0
59,1123,0,0.004258421,0
60,454,0,0.001502626,0
61,829,0,0.0051689837,0
62,1233,1,0.9725825,1
63,92,0,0.0058474154,0
64,116,0,0.009240191,0
65,307,1,0.11790308,0
66,1372,0,0.0308657,0
67,894,0,0.006355908,0
68,507,0,0.46150395,0
69,622,0,0.012142182,0
70,232,0,0.4954287,0
71,544,0,0.7524448,1
72,928,0,0.0081566805,0
73,667,0,0.0019787834,0
74,886,0,0.005457755,0
75,93,0,0.002945125,0
76,1259,0,0.004041318,0
77,111,0,0.022876102,0
78,215,0,0.012922851,0
79,1061,0,0.0027371543,0
80,644,1,0.9594723,1
81,1450,1,0.0023365773,0
82,1268,0,0.0022220693,0
83,637,0,0.001095103,0
84,1308,1,0.20269243,0
85,1021,0,0.0036016481,0
86,741,0,0.01173508,0
87,1392,0,0.005095724,0
88,1366,1,0.4285395,0
89,794,0,0.0068572215,0
90,1032,0,0.009478597,0
91,947,0,0.020344049,0
92,228,0,0.013019939,0
93,652,0,0.013643476,0
94,0,0,0.0022887287,0
95,763,0,0.0025521598,0
96,123,0,0.015828779,0
97,1089,0,0.4883975,0
98,1102,0,0.003161552,0
99,1121,0,0.0024101222,0
100,731,0,0.003177976,0
101,1344,0,0.00785625,0
102,1065,0,0.0026855322,0
103,2,0,0.0030304603,0
104,1229,0,0.001395523,0
105,713,0,0.014046665,0
106,575,0,0.015378239,0
107,234,0,0.003776536,0
108,323,0,0.3192944,0
109,1230,0,0.0035868546,0
110,583,0,0.004185643,0
111,349,0,0.023173723,0
112,341,0,0.0015674746,0
113,161,0,0.01786518,0
114,1373,0,0.016913312,0
115,483,0,0.0022682208,0
116,1058,0,0.00630966,0
117,321,0,0.0025775675,0
118,784,0,0.0020762645,0
119,1224,0,0.0036113278,0
120,134,0,0.0015101898,0
121,996,0,0.0024545745,0
122,120,0,0.003024647,0
123,1211,0,0.05530389,0
124,37,0,0.0029562928,0
