,id,y_true,prob_knn_seed_8_skf_1_paras_0_K_3,class_knn_seed_8_skf_1_paras_0_K_3
0,1221,0,0.6666666666666666,1
1,2391,0,0.0,0
2,2076,1,0.3333333333333333,0
3,2533,0,0.0,0
4,2489,0,0.0,0
5,2637,0,0.3333333333333333,0
6,1617,0,0.0,0
7,2724,1,1.0,1
8,963,0,0.6666666666666666,1
9,1292,0,0.0,0
10,1016,0,0.0,0
11,2463,0,0.0,0
12,773,0,0.0,0
13,896,0,0.0,0
14,123,0,0.0,0
15,395,1,1.0,1
16,1236,0,0.3333333333333333,0
17,1100,0,0.0,0
18,1398,0,0.3333333333333333,0
19,1905,0,0.0,0
20,2949,0,0.6666666666666666,1
21,1378,0,0.0,0
22,346,0,0.3333333333333333,0
23,1950,0,0.0,0
24,495,0,0.3333333333333333,0
25,3160,0,0.3333333333333333,0
26,1827,0,0.0,0
27,2822,0,0.0,0
28,1295,0,0.0,0
29,402,1,0.0,0
30,2063,0,0.0,0
31,2998,0,0.0,0
32,1290,0,0.0,0
33,1864,0,0.0,0
34,1008,0,0.0,0
35,2103,0,0.0,0
36,1543,0,0.0,0
37,2408,0,0.0,0
38,1049,0,0.3333333333333333,0
39,1499,0,0.0,0
40,2311,0,0.0,0
41,38,0,0.0,0
42,37,0,0.3333333333333333,0
43,1562,1,1.0,1
44,271,1,0.0,0
45,296,0,0.0,0
46,1470,0,0.0,0
47,3036,0,0.0,0
48,408,0,0.0,0
49,2208,0,0.0,0
50,843,0,0.0,0
51,1728,0,0.6666666666666666,1
52,1365,0,0.0,0
53,786,0,0.3333333333333333,0
54,658,0,0.6666666666666666,1
55,1276,0,0.0,0
56,359,0,1.0,1
57,98,1,0.0,0
58,597,0,0.0,0
59,530,0,0.0,0
60,422,0,0.0,0
61,871,0,0.0,0
62,2960,0,0.3333333333333333,0
63,162,0,0.0,0
64,452,0,0.0,0
65,969,0,0.0,0
66,2751,0,0.0,0
67,75,0,0.0,0
68,2005,0,0.0,0
69,1538,0,0.0,0
70,967,1,1.0,1
71,1447,0,0.0,0
72,2622,1,0.0,0
73,2455,0,0.0,0
74,2033,1,0.6666666666666666,1
75,2612,0,0.0,0
76,2199,1,0.6666666666666666,1
77,569,0,0.0,0
78,705,0,0.3333333333333333,0
79,3018,1,0.3333333333333333,0
80,147,0,0.0,0
81,928,0,0.0,0
82,2328,0,0.0,0
83,1896,1,0.3333333333333333,0
84,382,0,0.0,0
85,557,0,0.0,0
86,1901,0,0.0,0
87,517,0,0.3333333333333333,0
88,1589,0,0.0,0
89,1678,0,0.0,0
90,1149,0,0.0,0
91,1023,0,0.0,0
92,946,1,0.6666666666666666,1
93,3142,1,0.6666666666666666,1
94,1629,0,0.0,0
95,676,0,0.0,0
96,1414,0,0.0,0
97,929,0,0.0,0
98,2645,0,0.0,0
99,1184,0,0.0,0
100,2415,0,0.0,0
101,2548,0,0.0,0
102,2031,0,0.0,0
103,2315,0,0.0,0
104,616,0,0.0,0
105,544,0,0.0,0
106,366,0,0.0,0
107,25,0,0.0,0
108,2089,0,0.0,0
109,1138,0,0.0,0
110,2002,0,0.0,0
111,1369,0,0.0,0
112,560,0,0.6666666666666666,1
113,624,0,0.0,0
114,1565,0,0.0,0
115,328,0,0.0,0
116,2649,0,0.0,0
117,1238,0,0.0,0
118,1045,0,0.0,0
119,3115,0,0.0,0
120,518,0,0.0,0
121,1748,0,0.3333333333333333,0
122,654,0,0.0,0
123,2755,0,0.3333333333333333,0
124,869,0,0.0,0
125,941,0,0.0,0
126,1013,0,0.0,0
127,2796,0,0.0,0
128,3179,0,0.0,0
129,180,0,0.0,0
130,1561,0,0.0,0
131,2636,0,0.0,0
132,79,0,0.0,0
133,1637,0,0.0,0
134,2850,0,0.0,0
135,570,0,0.0,0
136,1650,0,0.3333333333333333,0
137,554,0,0.0,0
138,1383,0,0.0,0
139,160,0,0.0,0
140,2736,0,0.3333333333333333,0
141,1870,0,0.0,0
142,2982,0,1.0,1
143,225,0,0.0,0
144,2578,0,0.0,0
145,2074,0,0.0,0
146,704,0,0.0,0
147,1781,0,0.0,0
148,2124,1,0.6666666666666666,1
149,1982,0,0.6666666666666666,1
150,279,0,0.0,0
151,1786,0,0.0,0
152,2652,0,0.0,0
153,87,0,0.0,0
154,1892,0,0.0,0
155,1143,1,0.3333333333333333,0
156,1667,0,0.0,0
157,3196,0,0.3333333333333333,0
158,16,0,0.0,0
159,824,0,0.0,0
160,735,0,0.0,0
161,2220,0,0.0,0
162,537,0,0.3333333333333333,0
163,3216,0,0.0,0
164,830,0,0.0,0
165,2712,0,0.0,0
166,44,0,0.0,0
167,2944,0,0.0,0
168,2081,0,0.0,0
169,2864,0,0.0,0
170,2258,0,0.0,0
171,2350,0,0.0,0
172,678,0,0.0,0
173,855,0,0.0,0
174,1808,0,0.0,0
175,127,0,0.0,0
176,3067,1,0.0,0
177,2902,1,0.0,0
178,471,0,0.0,0
179,686,0,0.0,0
180,237,0,0.0,0
