,id,y_true,prob_xgboost_seed_2_skf_3_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,class_xgboost_seed_2_skf_3_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6
0,1013,1,0.99787843,1
1,1174,0,0.008012813,0
2,1443,0,0.009081874,0
3,911,0,0.0010990305,0
4,296,0,0.0030082662,0
5,566,0,0.41561288,0
6,1496,0,0.016261052,0
7,221,0,0.005569703,0
8,1432,0,0.008976224,0
9,1324,0,0.0010629005,0
10,60,1,0.98422664,1
11,717,0,0.00074308936,0
12,17,0,0.0022117158,0
13,1531,0,0.0013698518,0
14,1280,0,0.014067945,0
15,1448,0,0.0071671917,0
16,454,0,0.031563815,0
17,914,0,0.18401363,0
18,1253,0,0.0008696557,0
19,122,0,0.29210037,0
20,330,0,0.0040893666,0
21,1258,0,0.060410194,0
22,364,0,0.0024337198,0
23,1407,0,0.0032849684,0
24,377,1,0.92032087,1
25,953,0,0.0013922394,0
26,1233,0,0.12580366,0
27,912,0,0.005091587,0
28,267,0,0.0011027877,0
29,1442,0,0.0053288555,0
30,1471,0,0.0073506227,0
31,1601,1,0.0015931581,0
32,621,0,0.0068466496,0
33,1538,0,0.0118926205,0
34,820,0,0.0013068944,0
35,654,0,0.0030222163,0
36,1390,0,0.9980621,1
37,1037,0,0.002429171,0
38,440,0,0.0010619244,0
39,1176,0,0.0036071131,0
40,649,0,0.0016829129,0
41,613,0,0.0010260757,0
42,1434,0,0.028332055,0
43,1547,0,0.045256846,0
44,1506,0,0.0035045042,0
45,1481,0,0.0022225524,0
46,723,0,0.0075171953,0
47,1270,1,0.26526102,0
48,979,1,0.6481783,1
49,1119,0,0.85436183,1
50,244,0,0.0148718,0
51,1178,1,0.993353,1
52,1582,1,0.0037980368,0
53,1523,0,0.018984811,0
54,638,0,0.003571417,0
55,1384,1,0.9395748,1
56,971,1,0.15897396,0
57,312,0,0.0070851822,0
58,849,0,0.05300613,0
59,1340,0,0.0053510163,0
60,1732,0,0.0012432573,0
61,1134,0,0.002077304,0
62,2,1,0.9516736,1
63,634,0,0.0008708062,0
