,id,y_true,prob_lr_seed_12_skf_2_paras_22_C_100_weight_None_solver_lbfgs,class_lr_seed_12_skf_2_paras_22_C_100_weight_None_solver_lbfgs
0,651,0,5.011227455564376e-05,0
1,39,0,0.033945041070560775,0
2,1227,0,0.08946440064990745,0
3,251,0,1.4229011947161273e-05,0
4,202,0,0.010242612658086804,0
5,1214,0,2.480806693952281e-05,0
6,1112,0,0.0004523596995579203,0
7,564,0,9.482890605099944e-05,0
8,1361,1,0.9452233915304757,1
9,1618,0,1.4433074403199408e-06,0
10,428,1,0.9987224807955105,1
11,1309,0,0.004631425903090209,0
12,3,0,0.9940213950265026,1
13,1390,0,1.143909452220848e-06,0
14,328,0,3.461173841501299e-05,0
15,702,0,4.651401288246079e-09,0
16,104,0,0.7444076254876558,1
17,567,0,3.790105811601002e-09,0
18,730,0,1.9495511969831952e-05,0
19,1029,0,0.03953097198610692,0
20,1139,0,0.00014281878015115284,0
21,1009,0,4.3798451587291945e-11,0
22,650,0,5.72238696359074e-09,0
23,1326,0,2.126397588266723e-07,0
24,421,0,0.35908040339444897,0
25,1613,0,5.950283379882909e-06,0
26,1366,0,4.1433773792411766e-05,0
27,1592,0,0.9546321892567832,1
28,1040,1,0.006364737598725799,0
29,449,0,3.456054094416765e-05,0
30,482,0,6.423651710249247e-05,0
31,825,0,5.009009304920973e-07,0
32,1594,0,5.127760771628064e-05,0
33,693,0,0.7891530811463461,1
34,286,0,1.1426734628421016e-05,0
35,106,0,9.39660249675577e-05,0
36,168,0,0.005111303745716957,0
37,66,0,3.768569305211263e-09,0
38,836,0,0.0003260697409374526,0
39,1548,0,3.3314819143884387e-23,0
40,433,0,7.735487781644833e-08,0
41,752,0,4.016660438258694e-05,0
42,1001,1,0.997996643944663,1
43,1606,0,3.0632408302562656e-09,0
44,655,0,6.130624892223436e-14,0
45,1523,1,0.5773414559452849,1
46,1231,0,0.01582470152519799,0
47,34,0,0.0024466352814128236,0
48,102,0,0.003324110040921486,0
49,1114,1,0.9868060218194917,1
50,584,0,4.825173008709575e-07,0
51,628,0,3.9602283942850876e-08,0
52,712,0,2.7848289242649632e-05,0
