,id,y_true,prob_lr_seed_13_skf_3_paras_22_C_100_weight_None_solver_lbfgs,class_lr_seed_13_skf_3_paras_22_C_100_weight_None_solver_lbfgs
0,1628,0,2.9001749999839325e-08,0
1,605,0,6.360089039403004e-09,0
2,230,1,0.9718682702525276,1
3,1275,0,2.0530083751207387e-05,0
4,219,0,4.844205466408745e-08,0
5,713,0,3.660527735117476e-08,0
6,1445,0,1.5952241938745817e-05,0
7,849,0,0.025208395711295573,0
8,923,0,0.0002819237365210064,0
9,564,0,0.00013659812956586304,0
10,134,0,1.0234744054380694e-06,0
11,182,0,0.001267304193589056,0
12,1251,1,0.9755656174541826,1
13,79,0,0.04169980640206804,0
14,345,0,0.009392188138392767,0
15,1579,0,8.814349262059746e-08,0
16,271,0,5.358707033958908e-05,0
17,1390,0,1.9733844365587563e-08,0
18,328,0,2.133625629624205e-12,0
19,1532,1,0.03520205566707832,0
20,1029,0,0.0024472863242530323,0
21,1079,0,0.055817457612775574,0
22,650,0,2.5524516225271684e-08,0
23,114,0,0.3755507382853725,0
24,1086,0,0.515396095428365,1
25,1577,0,7.287120658636196e-06,0
26,1150,0,0.08837457337570967,0
27,1039,0,2.0967971018292507e-06,0
28,1452,0,0.0013677299661806913,0
29,1151,0,0.00041315058268055863,0
30,1225,0,5.7017499893793465e-08,0
31,195,0,0.004222903688901371,0
32,470,0,3.273468022369919e-11,0
33,314,0,8.098882870037355e-05,0
34,1296,0,0.040067396479840284,0
35,436,0,5.389080096648397e-05,0
36,66,0,4.912475390107783e-09,0
37,394,0,1.7427670276112137e-08,0
38,1548,0,1.7790589352955433e-17,0
39,433,0,9.685514678666527e-07,0
40,833,0,1.980222336793716e-05,0
41,655,0,2.1982987096888486e-11,0
42,1031,0,3.8909628571918876e-07,0
43,34,0,0.6558076901147317,1
44,882,0,4.2767969576595745e-08,0
45,841,0,2.205631881368141e-06,0
46,40,1,0.004319288190674848,0
47,75,0,0.0020433666595401113,0
48,940,1,0.21109684393105052,0
49,728,1,0.9994635869900517,1
50,422,0,0.028372835892349593,0
51,1379,0,4.6837071207313785e-07,0
52,1519,1,0.005314077818527465,0
53,1391,0,4.891447283597405e-05,0
54,1199,0,0.0141209958996132,0
55,243,0,0.0002063711811674509,0
56,1014,0,0.0548880603313668,0
57,1386,0,1.1631998736061947e-05,0
58,119,0,5.843407855020141e-08,0
59,1168,1,0.9640809437541253,1
60,1359,1,0.004299228439035586,0
61,1053,1,0.998016305402744,1
62,936,0,6.735553553923607e-05,0
63,233,0,7.225793549715604e-11,0
64,877,0,4.878861784225783e-09,0
65,1055,0,2.337947113011202e-14,0
66,1559,0,6.928304302390388e-13,0
67,454,0,5.7482905997907785e-08,0
68,24,1,0.946110992038112,1
69,4,0,2.712461424524912e-10,0
70,551,0,1.0027264232306117e-08,0
71,147,0,0.12056263516450563,0
72,225,1,0.8020633454371648,1
73,1483,0,0.00037285947873277474,0
74,435,0,0.0001938125617282843,0
75,771,0,0.09864922580985604,0
76,520,0,4.0077574725731e-05,0
77,1472,0,1.6684319003693169e-09,0
78,595,0,3.2804406083195668e-06,0
79,813,0,3.1336249790589078e-06,0
80,1221,0,0.00012551737318610069,0
81,388,0,0.012066799852298905,0
82,887,0,2.0974431468327324e-05,0
83,368,0,6.359816926552641e-11,0
84,1505,0,0.04202591032692506,0
85,1408,0,0.013200147260042447,0
86,736,1,0.42087973608250573,0
87,870,0,1.9685365282451665e-05,0
88,1402,0,5.680652049122678e-05,0
89,1617,1,0.8713210270213488,1
90,1371,0,2.514558414271162e-05,0
91,1194,0,0.00042799022780744907,0
92,763,0,0.0123019409344513,0
93,703,0,8.621902579441481e-09,0
94,404,0,0.9103267403048864,1
95,881,0,0.09995030161298675,0
96,76,0,2.5432997440311e-07,0
