,id,y_true,prob_xgboost_seed_9_skf_0_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,class_xgboost_seed_9_skf_0_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6
0,732,0,0.0123464,0
1,2533,0,0.02162196,0
2,2673,0,0.003981338,0
3,1384,0,0.05100901,0
4,413,0,0.003239381,0
5,2724,1,0.97419894,1
6,2510,0,0.0017439306,0
7,146,0,0.0062541463,0
8,2428,0,0.012372015,0
9,1717,0,0.037723165,0
10,394,1,0.14141555,0
11,2286,0,0.0028846653,0
12,1236,0,0.0067791096,0
13,1398,0,0.021049336,0
14,9,0,0.0025402894,0
15,983,0,0.0068643726,0
16,2756,0,0.6270461,1
17,1545,0,0.019086568,0
18,1320,0,0.0019410269,0
19,2582,0,0.0019152173,0
20,1864,0,0.071032286,0
21,1008,0,0.0012333533,0
22,2408,0,0.05372606,0
23,302,0,0.0009334908,0
24,2774,1,0.0029494925,0
25,113,0,0.023367118,0
26,2191,1,0.03201938,0
27,2669,0,0.006543752,0
28,253,0,0.0024029652,0
29,18,0,0.042701792,0
30,1365,0,0.0008904188,0
31,2021,0,0.006258202,0
32,871,0,0.0013952518,0
33,2960,0,0.0046065124,0
34,3204,0,0.0050831544,0
35,1345,0,0.08439777,0
36,1721,0,0.0017986773,0
37,1649,0,0.0013079814,0
38,452,0,0.0046535525,0
39,1606,0,0.0026719016,0
40,655,0,0.0037652778,0
41,1405,0,0.0041428725,0
42,2514,0,0.014405254,0
43,75,0,0.0052733338,0
44,1553,0,0.007488483,0
45,1591,0,0.031300947,0
46,1549,0,0.0017483325,0
47,1538,0,0.0062150955,0
48,1311,0,0.0016682675,0
49,2574,0,0.010028159,0
50,2612,0,0.016310073,0
51,2995,0,0.56601554,1
52,2199,1,0.06024518,0
53,2342,0,0.0016782568,0
54,1419,0,0.0035630825,0
55,1969,0,0.046179865,0
56,2272,0,0.043373276,0
57,1084,0,0.07583286,0
58,2993,0,0.04194154,0
59,30,1,0.6603879,1
60,2566,0,0.033938523,0
61,1514,0,0.007083267,0
62,239,0,0.4354618,0
63,2911,0,0.0021286397,0
64,899,0,0.0025064084,0
65,3055,0,0.02101168,0
66,1807,0,0.0041500353,0
67,2530,0,0.062059138,0
68,1149,0,0.001621682,0
69,822,0,0.012661248,0
70,2070,0,0.0015217955,0
71,2496,0,0.024392026,0
72,1705,0,0.16553308,0
73,1743,0,0.008367838,0
74,2892,1,0.049580004,0
75,1629,0,0.009973504,0
76,2665,0,0.0030244242,0
77,230,0,0.0018690698,0
78,645,0,0.43752587,0
79,2645,0,0.0015520384,0
80,886,0,0.004770169,0
81,1958,1,0.02050912,0
82,648,1,0.9860248,1
83,1694,0,0.005621745,0
84,1256,0,0.00978668,0
85,2535,0,0.004727431,0
86,2548,0,0.03000856,0
87,670,0,0.0015867725,0
88,392,0,0.047948405,0
89,2827,0,0.0008236548,0
90,1585,0,0.0048564174,0
91,756,0,0.0014807082,0
92,434,0,0.007496249,0
93,2978,0,0.0011207216,0
94,2437,0,0.0070490246,0
95,1321,0,0.050491273,0
96,998,0,0.0036176662,0
97,898,0,0.00855751,0
98,796,0,0.18716156,0
99,185,0,0.0064997175,0
100,1178,0,0.21915086,0
101,2925,0,0.020934006,0
102,3042,0,0.0053331843,0
103,1557,0,0.025016678,0
104,552,0,0.0020533614,0
105,367,0,0.045026418,0
106,2087,0,0.008933651,0
107,1115,0,0.0034955016,0
108,2928,0,0.0017663907,0
109,2966,0,0.0037737193,0
110,3005,0,0.001421386,0
111,2200,0,0.0030831983,0
112,869,0,0.0010912706,0
113,941,0,0.005825983,0
114,1101,0,0.026621828,0
115,2041,0,0.012025522,0
116,2471,0,0.0021154224,0
117,570,0,0.0017284934,0
118,706,0,0.0025718904,0
119,554,0,0.0042260173,0
120,160,0,0.0049174796,0
121,1301,1,0.67493045,1
122,2868,1,0.05884997,0
123,904,0,0.0043999315,0
124,2846,0,0.007818618,0
125,2168,0,0.0021770648,0
126,2801,0,0.005180403,0
127,2578,0,0.0018549284,0
128,857,0,0.019418431,0
129,524,0,0.006420019,0
130,2406,0,0.023329139,0
131,885,0,0.06684096,0
132,774,0,0.37073234,0
133,1618,0,0.0037887893,0
134,460,0,0.0029587508,0
135,308,0,0.0029577324,0
136,2883,0,0.0046547214,0
137,378,1,0.8028812,1
138,1548,0,0.0059533855,0
139,1094,0,0.0054720896,0
140,1370,0,0.0034931821,0
141,16,0,0.027408812,0
142,1120,0,0.14062221,0
143,2608,0,0.0021064668,0
144,2775,0,0.029364401,0
145,2482,0,0.017667256,0
146,1325,0,0.0011967899,0
147,1685,0,0.0027807544,0
148,1397,0,0.016353115,0
149,2781,0,0.006058234,0
150,2252,0,0.0048321565,0
