,id,y_true,prob_xgboost_seed_12_skf_0_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,class_xgboost_seed_12_skf_0_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6
0,3180,0,0.018403983,0
1,1940,0,0.0061968067,0
2,3408,0,0.06903845,0
3,2497,1,0.9900932,1
4,1401,0,0.02854486,0
5,3208,0,0.0042057214,0
6,1113,0,0.039272863,0
7,3996,0,0.8133972,1
8,451,1,0.98051596,1
9,2236,0,0.008944842,0
10,3573,0,0.020126833,0
11,4163,1,0.20048584,0
12,1316,0,0.20864443,0
13,2800,1,0.9417195,1
14,2560,1,0.47776258,0
15,4748,0,0.008543964,0
16,267,1,0.77375424,1
17,4227,0,0.9804325,1
18,1453,0,0.005460655,0
19,1696,1,0.19414514,0
20,1805,1,0.9124753,1
21,1036,0,0.071621776,0
22,3728,0,0.038685437,0
23,3997,1,0.04150329,0
24,90,0,0.044926856,0
25,547,0,0.009496799,0
26,1690,0,0.037512973,0
27,360,0,0.012625864,0
28,3472,0,0.7054296,1
29,2326,1,0.61854005,1
30,116,0,0.057060286,0
31,4120,0,0.030985182,0
32,2291,1,0.9967026,1
33,3517,1,0.8230689,1
34,1632,0,0.8974244,1
35,2454,0,0.010732848,0
36,2859,0,0.01474431,0
37,4354,0,0.020660335,0
38,593,0,0.0057249623,0
39,2138,0,0.82417595,1
40,627,0,0.020154495,0
41,4538,0,0.9849926,1
42,2429,0,0.035895083,0
43,1091,1,0.9679156,1
44,261,0,0.89568037,1
45,941,0,0.020572215,0
46,2943,0,0.005176863,0
47,2670,0,0.037577055,0
48,254,0,0.019390378,0
49,3,0,0.020702535,0
50,2553,0,0.03258515,0
51,972,0,0.03604054,0
52,535,0,0.4759698,0
53,4951,0,0.008436444,0
54,1545,0,0.011139144,0
55,4893,0,0.039543778,0
56,3978,0,0.018358858,0
57,2258,1,0.98358256,1
58,774,1,0.9688909,1
59,62,0,0.8109198,1
60,252,0,0.023181971,0
61,1833,0,0.006797499,0
62,799,0,0.24102974,0
63,3514,0,0.008538245,0
64,2439,0,0.026809046,0
65,349,0,0.031477775,0
66,3339,0,0.012672602,0
67,2303,0,0.042639103,0
68,2937,0,0.026038013,0
69,1070,1,0.9555786,1
70,1376,0,0.06625577,0
71,4304,1,0.005823721,0
72,3091,1,0.77215195,1
73,3760,0,0.97204304,1
74,4621,0,0.0760371,0
75,2578,0,0.41935307,0
76,3197,0,0.07240575,0
77,3238,0,0.005914449,0
78,2563,0,0.054508638,0
79,3092,0,0.00912368,0
80,4065,0,0.005638892,0
81,2866,0,0.007963784,0
82,4049,0,0.039881367,0
83,4321,0,0.010789549,0
84,4638,0,0.1016424,0
85,863,1,0.02544819,0
86,4422,0,0.5987364,1
87,3688,0,0.0082838265,0
88,2279,0,0.98116606,1
89,3612,0,0.07836301,0
90,1660,0,0.029292604,0
91,1,0,0.015333256,0
92,2489,0,0.01711056,0
93,4687,0,0.006808705,0
94,1836,0,0.047653984,0
95,3821,0,0.009621672,0
96,3695,1,0.1101765,0
97,2939,0,0.023993984,0
98,4086,0,0.03236709,0
99,1975,0,0.010549365,0
100,1839,0,0.033344448,0
101,1045,0,0.0025133814,0
102,2001,0,0.0051049255,0
103,3217,1,0.98691946,1
104,1815,1,0.019885328,0
105,4859,1,0.9310831,1
106,3662,0,0.013974562,0
107,611,0,0.014236318,0
108,4007,0,0.012278479,0
109,2650,0,0.011676501,0
110,2460,0,0.82690775,1
111,4341,0,0.013985262,0
112,1828,0,0.0050005144,0
113,128,0,0.022271665,0
114,346,1,0.31280893,0
115,81,1,0.18988334,0
116,1837,0,0.06325514,0
117,2434,0,0.034471914,0
118,1566,0,0.01617025,0
119,2932,0,0.06700596,0
120,2014,0,0.020370014,0
121,1423,0,0.011286467,0
122,675,0,0.11335049,0
123,642,0,0.0030417528,0
124,1957,0,0.0045126663,0
125,2025,1,0.98180425,1
126,2481,0,0.74463123,1
127,1800,1,0.990386,1
128,2142,0,0.6465316,1
129,2360,0,0.18466309,0
130,1215,0,0.0089704525,0
