,id,y_true,prob_xgboost_seed_10_skf_3_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,class_xgboost_seed_10_skf_3_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6
0,2600,1,0.94628614,1
1,1771,0,0.016406048,0
2,543,0,0.0075974343,0
3,2865,0,0.5859286,1
4,2826,0,0.049923774,0
5,872,0,0.4020755,0
6,1530,0,0.012039308,0
7,4034,1,0.91938734,1
8,3240,0,0.76547337,1
9,3554,0,0.008669348,0
10,2800,1,0.9539542,1
11,770,0,0.0575794,0
12,3836,1,0.39657986,0
13,1763,0,0.0042068977,0
14,1909,0,0.030387413,0
15,3038,0,0.88105476,1
16,2632,1,0.98765415,1
17,4285,0,0.19864322,0
18,1366,0,0.027774641,0
19,1474,0,0.72706074,1
20,219,1,0.97432613,1
21,2512,1,0.9434713,1
22,360,0,0.016500806,0
23,2836,0,0.02078541,0
24,1276,0,0.01765298,0
25,1455,0,0.0054187807,0
26,1687,0,0.018044952,0
27,4677,1,0.38809484,0
28,353,0,0.0398798,0
29,3077,0,0.03293312,0
30,3741,0,0.013312772,0
31,4439,0,0.018105349,0
32,1122,0,0.01798024,0
33,4263,0,0.44700974,0
34,1981,0,0.0055231457,0
35,4174,1,0.5299349,1
36,2859,0,0.009768213,0
37,4073,0,0.22381549,0
38,4249,0,0.030155115,0
39,4548,1,0.94560325,1
40,4773,0,0.009508428,0
41,3751,1,0.9957113,1
42,3967,0,0.032657124,0
43,627,0,0.0186672,0
44,2429,0,0.03405962,0
45,1091,1,0.9816523,1
46,941,0,0.026364084,0
47,4681,0,0.00930264,0
48,2692,0,0.66109186,1
49,4505,0,0.02220666,0
50,2424,0,0.016595084,0
51,2553,0,0.049022708,0
52,367,0,0.03484871,0
53,967,1,0.4425178,0
54,4893,0,0.04081926,0
55,2180,0,0.0041193473,0
56,1112,0,0.014219605,0
57,2213,0,0.22519033,0
58,774,1,0.96618,1
59,2690,0,0.010770323,0
60,1833,0,0.0033584773,0
61,325,0,0.8275449,1
62,1918,0,0.008628065,0
63,3006,0,0.1886214,0
64,1158,0,0.027435262,0
65,4452,0,0.006493146,0
66,3963,0,0.01241589,0
67,2303,0,0.044810213,0
68,4415,0,0.055604152,0
69,1072,1,0.43235585,0
70,1376,0,0.054280244,0
71,3495,0,0.25066742,0
72,1109,0,0.021603648,0
73,1042,0,0.5566663,1
74,1997,0,0.13145201,0
75,2796,0,0.11786917,0
76,3197,0,0.0303547,0
77,2293,1,0.99166965,1
78,3682,0,0.014771397,0
79,432,0,0.066789985,0
80,4875,1,0.9856442,1
81,662,0,0.039115213,0
82,4565,1,0.014823479,0
83,180,1,0.01199511,0
84,30,0,0.033652127,0
85,2491,0,0.00436009,0
86,1,0,0.019449681,0
87,1155,1,0.74969214,1
88,1045,0,0.004730194,0
89,834,0,0.035942994,0
90,2001,0,0.0056036105,0
91,2453,0,0.039875884,0
92,4648,1,0.9781862,1
93,3953,0,0.036602955,0
94,2684,1,0.30500624,0
95,3217,1,0.986294,1
96,652,0,0.007604239,0
97,11,1,0.9938281,1
98,79,0,0.0070778127,0
99,2422,0,0.02108495,0
100,2368,0,0.01143715,0
101,1329,0,0.44974336,0
102,879,0,0.032648608,0
103,3361,0,0.007027933,0
104,3662,0,0.052467942,0
105,4007,0,0.007391961,0
106,2650,0,0.017145624,0
107,3878,0,0.018194798,0
108,2460,0,0.10351911,0
109,4341,0,0.010664916,0
110,2434,0,0.03106408,0
111,2154,1,0.9644849,1
112,1566,0,0.028897349,0
113,4550,1,0.13676986,0
114,1951,0,0.039346974,0
115,1672,0,0.0094657475,0
116,76,0,0.2288986,0
117,4325,1,0.9840875,1
118,4037,0,0.0042730784,0
119,2558,0,0.1705222,0
120,4743,0,0.025698476,0
121,3756,0,0.018118527,0
122,4885,0,0.2683443,0
123,123,0,0.0042446675,0
124,2142,0,0.75434244,1
125,2312,0,0.037707463,0
126,2360,0,0.11347469,0
127,363,0,0.058071252,0
128,2965,0,0.89539325,1
129,567,0,0.00882868,0
130,2754,0,0.027436705,0
131,909,1,0.06964062,0
132,542,0,0.0029256425,0
133,4738,1,0.40488514,0
134,3582,0,0.05687889,0
135,4867,0,0.008457363,0
136,3935,0,0.02309225,0
137,1683,0,0.0058445,0
138,2777,0,0.0029322752,0
139,1649,1,0.2840621,0
140,3882,1,0.9967938,1
141,4579,1,0.6194211,1
142,3414,0,0.049465016,0
143,2221,0,0.050282355,0
144,163,0,0.0047446997,0
145,1139,0,0.009148202,0
146,4797,0,0.3864339,0
147,2624,0,0.0030008056,0
148,3249,1,0.9765143,1
149,2892,1,0.9950117,1
150,2340,0,0.008253734,0
151,1624,0,0.45181018,0
152,620,0,0.13423035,0
153,4949,0,0.02375023,0
154,177,0,0.107068814,0
155,1969,0,0.013765722,0
156,1863,1,0.91476107,1
157,2423,0,0.5181061,1
158,347,0,0.025528835,0
159,1066,0,0.08142846,0
160,2815,0,0.022891529,0
161,4119,0,0.7589859,1
162,958,0,0.45937076,0
163,4883,0,0.0035303764,0
164,41,0,0.25778958,0
165,3516,0,0.0017564627,0
166,4061,0,0.02329039,0
167,1466,0,0.042500444,0
168,1272,1,0.6597571,1
169,3762,0,0.0063281967,0
170,415,0,0.019947648,0
171,2973,0,0.050238438,0
172,3700,0,0.14461243,0
173,1060,0,0.0071642403,0
174,2445,0,0.027143616,0
175,3910,1,0.32695252,0
176,2613,0,0.018448858,0
177,2026,1,0.35188046,0
178,3476,0,0.001987531,0
179,3563,0,0.02484841,0
180,2063,0,0.0031816517,0
181,2052,0,0.0106719965,0
182,229,0,0.011775789,0
183,1006,0,0.6849593,1
184,1375,0,0.0060659167,0
185,2207,0,0.005293623,0
186,3079,0,0.060799718,0
187,2771,1,0.757346,1
188,162,1,0.9712322,1
189,3819,1,0.5745133,1
190,3138,1,0.97763115,1
191,4727,0,0.0057736295,0
192,4319,0,0.027063446,0
193,474,0,0.704224,1
194,2956,0,0.017079946,0
195,2585,0,0.009538856,0
196,1040,0,0.25422096,0
197,2344,0,0.009236516,0
198,1350,0,0.60063493,1
199,673,1,0.21416582,0
200,3617,0,0.0036060247,0
201,4946,0,0.00831649,0
202,4257,0,0.010250702,0
203,4591,0,0.007625626,0
204,3303,0,0.21083279,0
205,134,0,0.007238248,0
206,1433,0,0.011518959,0
207,2079,1,0.77616,1
208,2991,0,0.0127463285,0
209,753,1,0.98962736,1
210,4502,1,0.93163466,1
211,2701,0,0.033272337,0
212,2995,1,0.970134,1
213,3943,1,0.25593847,0
214,2677,0,0.12513903,0
215,2806,0,0.035515737,0
216,2111,1,0.07564662,0
217,1643,0,0.04242089,0
218,104,0,0.0064176475,0
219,3356,0,0.006039491,0
220,4764,0,0.04453768,0
221,2711,0,0.5462205,1
222,721,0,0.0032779814,0
223,2910,0,0.0073498893,0
224,704,1,0.9523866,1
225,2185,0,0.005518768,0
226,4923,1,0.9531595,1
227,2696,0,0.028286124,0
228,3496,0,0.0013219531,0
229,2362,0,0.009579321,0
230,2515,0,0.15548359,0
231,4386,1,0.7824615,1
232,590,0,0.0053751194,0
233,465,0,0.013039163,0
234,288,1,0.26214713,0
235,3540,0,0.021813817,0
236,2899,0,0.9089351,1
237,4880,0,0.047212087,0
238,1475,0,0.038915113,0
239,3413,1,0.94157666,1
240,894,0,0.011645258,0
241,302,0,0.011177736,0
242,2750,0,0.011702944,0
243,402,1,0.9798321,1
244,1714,0,0.049570832,0
245,1983,0,0.0075900424,0
246,1200,0,0.75757235,1
247,2673,1,0.9502692,1
248,2166,0,0.0128741115,0
249,4807,0,0.4355228,0
250,2659,0,0.011526655,0
251,381,0,0.023347894,0
252,1586,0,0.00587654,0
253,3879,0,0.005433577,0
254,431,0,0.011518867,0
255,2561,0,0.785831,1
256,4661,1,0.08313385,0
257,3100,1,0.8979928,1
258,3786,0,0.005442397,0
259,475,0,0.0107945725,0
260,2156,0,0.025337575,0
261,1339,1,0.9792677,1
262,1333,0,0.028897349,0
263,2388,0,0.0026122823,0
264,4116,0,0.013333934,0
265,28,0,0.012124122,0
266,2579,1,0.88311225,1
267,4511,1,0.011902021,0
268,71,0,0.014340388,0
269,74,0,0.16420908,0
270,1471,0,0.0072344723,0
271,2518,0,0.8982643,1
272,2879,0,0.01968211,0
273,895,0,0.012984837,0
274,86,1,0.8785128,1
275,1243,1,0.9851001,1
276,992,0,0.1147355,0
277,63,0,0.003641995,0
278,4247,0,0.12132625,0
279,1116,0,0.18017359,0
280,4274,0,0.56127316,1
281,2033,1,0.94747615,1
282,2338,0,0.012717163,0
283,4021,0,0.006993304,0
284,4856,1,0.99026275,1
285,736,1,0.57515305,1
286,1223,1,0.99427456,1
287,4284,0,0.011522528,0
288,2245,0,0.003539492,0
289,3124,0,0.062025834,0
290,2305,0,0.0036198962,0
291,1028,0,0.017092742,0
292,861,0,0.13791478,0
293,1236,0,0.02486071,0
294,2751,0,0.06462836,0
295,49,0,0.36151198,0
296,1961,0,0.006817956,0
297,1790,0,0.026606781,0
298,4895,0,0.021481398,0
299,199,0,0.9724263,1
300,609,0,0.6199677,1
301,4367,0,0.017683212,0
302,2926,1,0.99126315,1
303,3510,0,0.019939832,0
304,2037,0,0.014700367,0
305,904,0,0.0082838535,0
306,2085,0,0.013192376,0
307,3170,0,0.5305686,1
308,1544,0,0.0076831784,0
309,4889,0,0.016337791,0
310,3722,0,0.014290845,0
311,3268,0,0.28213638,0
312,1420,1,0.9735908,1
313,1705,0,0.020634409,0
314,517,0,0.0104049165,0
315,4409,0,0.0021074875,0
316,3804,0,0.88895774,1
317,2772,0,0.059585076,0
318,155,0,0.12618165,0
319,256,1,0.9795114,1
320,996,0,0.10764251,0
321,3757,0,0.17236112,0
322,1307,0,0.0070273834,0
323,3904,0,0.019528678,0
324,4882,0,0.005315759,0
325,3069,0,0.021330848,0
326,4107,0,0.011668442,0
327,4590,0,0.0333007,0
328,1730,0,0.016234089,0
329,1922,1,0.7464188,1
330,127,0,0.023642443,0
331,682,0,0.008029556,0
332,2334,1,0.9260963,1
333,1099,0,0.028868193,0
334,4845,0,0.94336677,1
335,566,1,0.968465,1
336,944,0,0.0059338477,0
337,1968,1,0.9909566,1
338,597,1,0.7793576,1
339,4806,0,0.0065053576,0
340,2318,1,0.99004656,1
341,4134,1,0.04642033,0
342,2511,1,0.043030832,0
343,3929,0,0.030278666,0
344,1655,0,0.008516854,0
345,589,0,0.19411732,0
346,923,1,0.98747313,1
347,1430,0,0.05776284,0
348,343,0,0.9350831,1
