,id,y_true,prob_xgboost_seed_5_skf_2_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,class_xgboost_seed_5_skf_2_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6
0,2258,0,0.08967345,0
1,1351,0,0.010195418,0
2,2707,0,0.0015235412,0
3,41,0,0.0241824,0
4,531,0,0.026858816,0
5,1904,0,0.0025222218,0
6,906,0,0.014819601,0
7,1304,0,0.018908724,0
8,2945,0,0.003836015,0
9,59,0,0.01861082,0
10,1923,1,0.023167547,0
11,691,1,0.054148022,0
12,763,0,0.0040571424,0
13,3001,1,0.9840943,1
14,102,1,0.77762336,1
15,1198,0,0.009615808,0
16,2557,0,0.018194074,0
17,890,0,0.0073778215,0
18,2842,0,0.20597729,0
19,644,0,0.0047368477,0
20,461,0,0.0044327867,0
21,758,0,0.0150902225,0
22,2505,0,0.031351294,0
23,1165,0,0.010488077,0
24,1925,0,0.011980719,0
25,1391,1,0.11424184,0
26,2655,0,0.009403124,0
27,1268,0,0.005621353,0
28,2975,0,0.0014418234,0
29,529,0,0.009819317,0
30,15,0,0.020047408,0
31,1038,0,0.0075595058,0
32,1230,0,0.0050309673,0
33,167,0,0.030118076,0
34,1651,0,0.007825505,0
35,726,0,0.024780016,0
36,1368,0,0.002123462,0
37,1703,0,0.95809233,1
38,1575,0,0.002636922,0
39,1997,1,0.9753543,1
40,2570,0,0.0019184183,0
41,970,0,0.0015683927,0
42,1823,1,0.7190818,1
43,349,0,0.00858642,0
44,1978,0,0.024776584,0
45,1077,0,0.41644806,0
46,805,0,0.008512281,0
47,475,0,0.31044608,0
48,2007,0,0.06532063,0
49,435,0,0.007081456,0
50,388,0,0.0044581234,0
51,791,0,0.008902696,0
52,510,0,0.0021098845,0
53,1852,1,0.0041255746,0
54,1549,0,0.035280354,0
55,1787,0,0.004599864,0
56,2868,0,0.011026573,0
57,1660,0,0.07697418,0
58,2471,0,0.009480929,0
59,776,0,0.023034565,0
60,2510,0,0.0033419633,0
61,1244,0,0.016381951,0
62,1558,0,0.008025143,0
63,2904,1,0.0062046377,0
64,1919,0,0.0024940667,0
65,1438,0,0.012291642,0
66,1397,0,0.030873407,0
67,181,0,0.0026278594,0
68,464,0,0.01125529,0
69,901,0,0.08361101,0
70,1613,0,0.054736868,0
71,2016,0,0.020460907,0
72,705,0,0.0053309584,0
73,2622,0,0.0020319857,0
74,2440,0,0.06864079,0
75,361,0,0.0028575691,0
76,591,0,0.021931559,0
77,1238,1,0.77348256,1
78,910,0,0.01209586,0
79,1130,0,0.009357114,0
80,2701,0,0.01630218,0
81,1550,0,0.027448019,0
82,2962,0,0.010237773,0
83,2287,0,0.029820796,0
84,2419,0,0.0135575,0
85,1513,0,0.0044798725,0
86,2067,0,0.0018279178,0
87,417,0,0.03359935,0
88,289,0,0.004333201,0
89,99,1,0.072649375,0
90,2724,0,0.011611122,0
91,1980,0,0.0046037626,0
92,502,0,0.0021707409,0
93,431,0,0.0039469176,0
94,2564,0,0.004247859,0
95,3008,0,0.0016159667,0
96,1374,0,0.3516119,0
97,263,0,0.020796012,0
98,166,0,0.008205874,0
99,2906,0,0.06785102,0
100,2659,0,0.0044798725,0
101,2472,0,0.04985476,0
102,2878,0,0.005343768,0
103,2720,0,0.039781477,0
104,254,0,0.0067771324,0
105,2347,1,0.9515367,1
106,2240,0,0.011873624,0
107,486,0,0.0042500156,0
108,2357,0,0.003344623,0
109,1948,0,0.006050802,0
110,2934,0,0.0033860642,0
111,982,0,0.021814913,0
112,243,0,0.0019888661,0
113,2280,0,0.01881493,0
114,825,0,0.0350567,0
115,478,0,0.003766074,0
116,1841,0,0.0052712085,0
117,737,0,0.0014163279,0
118,866,0,0.0026804693,0
119,1496,1,0.044335395,0
120,2354,0,0.00773245,0
121,2668,0,0.010952782,0
122,316,0,0.011760102,0
123,998,0,0.0023665663,0
124,1756,0,0.00923522,0
125,2447,0,0.009468426,0
126,1521,0,0.0062421584,0
127,812,0,0.004220731,0
128,1042,0,0.13282563,0
129,1459,0,0.0019070457,0
130,2715,0,0.029937493,0
131,294,0,0.0063840454,0
132,550,0,0.003080974,0
133,2470,1,0.14931543,0
134,333,0,0.003930235,0
135,1885,0,0.0030711142,0
136,620,0,0.0019787995,0
137,2545,0,0.0035220995,0
138,739,0,0.0031465776,0
139,1338,0,0.0027753727,0
140,582,0,0.010985042,0
141,879,0,0.021927278,0
142,1795,0,0.004765447,0
143,2877,0,0.002891593,0
144,1461,0,0.0054311426,0
145,1312,0,0.00151648,0
146,1325,0,0.0109822955,0
147,1414,0,0.18189633,0
148,288,0,0.0011064343,0
149,1356,0,0.0020318988,0
150,36,0,0.009436909,0
151,946,0,0.014760839,0
152,315,0,0.046728898,0
153,2206,0,0.033455323,0
154,934,0,0.0017923589,0
155,1488,0,0.001563534,0
156,2424,0,0.008315267,0
157,530,0,0.1041508,0
158,877,0,0.029087452,0
159,2313,0,0.011430203,0
160,2462,0,0.0112254275,0
161,2672,0,0.0028671722,0
162,2049,0,0.011497864,0
163,100,0,0.0020042334,0
164,2456,0,0.0030997915,0
165,2796,0,0.011191115,0
166,534,0,0.010710069,0
167,2334,0,0.002201665,0
168,506,0,0.0010291463,0
169,1363,0,0.0055895853,0
170,2167,0,0.0051442534,0
171,121,0,0.003489436,0
172,141,0,0.0037280808,0
173,2205,0,0.018051242,0
174,2215,0,0.0015704744,0
175,2797,0,0.01877072,0
176,2042,0,0.0026714557,0
177,694,0,0.84817076,1
178,2483,0,0.0023042865,0
179,1540,0,0.06944821,0
180,2728,0,0.0067308173,0
181,1739,1,0.93283135,1
182,251,0,0.0018824808,0
183,332,0,0.0021324079,0
184,162,0,0.021046074,0
185,1076,0,0.005442095,0
186,2263,0,0.020284865,0
187,1805,0,0.0019770344,0
188,2489,0,0.030657062,0
189,2895,0,0.0029908076,0
190,2761,0,0.0022372068,0
191,2912,0,0.089895085,0
192,2241,1,0.18886818,0
193,2108,0,0.008925204,0
194,881,0,0.033879407,0
195,2731,0,0.0033353644,0
196,1831,0,0.014580195,0
197,826,0,0.003950627,0
198,2332,0,0.016403286,0
199,594,0,0.2720143,0
200,2304,1,0.49424762,0
201,2064,0,0.009897373,0
202,367,0,0.35134414,0
203,1819,0,0.03217263,0
204,828,0,0.057415348,0
205,2088,0,0.012226703,0
206,1388,0,0.02885849,0
207,2742,0,0.0019571278,0
208,519,0,0.0032257743,0
209,1435,0,0.4458293,0
210,1383,0,0.0026743093,0
