,id,y_true,prob_xgboost_seed_3_skf_0_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,class_xgboost_seed_3_skf_0_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6
0,2040,0,0.0027410134,0
1,57,0,0.0057436666,0
2,853,0,0.045376677,0
3,2790,0,0.005665987,0
4,1945,0,0.0072939717,0
5,531,0,0.032415874,0
6,2872,1,0.099858016,0
7,1313,0,0.02143205,0
8,1669,0,0.011817713,0
9,1723,0,0.030928241,0
10,135,0,0.007846622,0
11,317,0,0.0086882245,0
12,1685,0,0.04862353,0
13,2945,0,0.004522447,0
14,59,0,0.030297391,0
15,710,0,0.0045566782,0
16,363,0,0.009310764,0
17,1279,0,0.0039421646,0
18,763,0,0.0063783075,0
19,761,0,0.0041240524,0
20,2676,0,0.0042769248,0
21,642,0,0.6307647,1
22,890,0,0.011296453,0
23,900,0,0.0034959835,0
24,722,1,0.9146438,1
25,758,0,0.09714803,0
26,1981,0,0.29046136,0
27,2787,0,0.002294891,0
28,1474,0,0.008622837,0
29,1391,1,0.36902452,0
30,2940,0,0.0026005346,0
31,1229,0,0.006787022,0
32,1268,0,0.0036582872,0
33,2201,0,0.0044085393,0
34,1808,0,0.0026947432,0
35,2196,0,0.020228822,0
36,2621,0,0.008510889,0
37,984,0,0.010002676,0
38,325,0,0.05099395,0
39,2649,0,0.0024122235,0
40,167,0,0.059903074,0
41,2052,0,0.0030072124,0
42,2730,0,0.017809452,0
43,127,0,0.028120382,0
44,2854,0,0.027404716,0
45,2528,0,0.0024107667,0
46,2077,1,0.026135659,0
47,1997,1,0.99014497,1
48,1640,0,0.026474092,0
49,1545,0,0.002884465,0
50,647,0,0.014408905,0
51,593,1,0.3516246,0
52,2267,0,0.0021605007,0
53,2955,0,0.011395673,0
54,1797,0,0.03667823,0
55,1104,0,0.00228587,0
56,1978,0,0.024154052,0
57,2745,0,0.019533841,0
58,2864,0,0.0056984616,0
59,2793,0,0.012384239,0
60,1829,0,0.24213415,0
61,475,0,0.28764406,0
62,554,0,0.018182265,0
63,2616,0,0.0040613506,0
64,1259,0,0.032545608,0
65,510,0,0.0031959417,0
66,1167,0,0.0061951387,0
67,1317,0,0.006099643,0
68,2096,0,0.012659299,0
69,2667,0,0.0076182755,0
70,14,0,0.010399398,0
71,467,0,0.013372135,0
72,215,0,0.007444517,0
73,1660,0,0.1140733,0
74,776,0,0.1617143,0
75,2458,0,0.00521864,0
76,2510,0,0.003613128,0
77,1680,0,0.0071216645,0
78,1641,0,0.007968815,0
79,217,0,0.009165923,0
80,2550,0,0.004717176,0
81,1438,0,0.07607211,0
82,1397,0,0.008415683,0
83,302,0,0.008730714,0
84,901,0,0.075298525,0
85,751,0,0.02101922,0
86,1208,1,0.7111647,1
87,1655,0,0.0016614294,0
88,2825,0,0.007272645,0
89,719,0,0.0031224845,0
90,1862,0,0.010326501,0
91,1160,0,0.3259955,0
92,980,0,0.011522239,0
93,2135,0,0.021538945,0
94,2938,0,0.022770554,0
95,2594,0,0.096398346,0
96,591,0,0.016438082,0
97,514,0,0.00878118,0
98,2953,0,0.0116274245,0
99,755,0,0.018482806,0
100,1550,0,0.010973303,0
101,738,0,0.0047693746,0
102,898,0,0.5019376,1
103,1513,0,0.004251443,0
104,657,0,0.0032041965,0
105,2722,0,0.010167383,0
106,289,0,0.0068658744,0
107,99,1,0.048800196,0
108,2368,0,0.013416478,0
109,1137,0,0.17567302,0
110,1980,0,0.0056290026,0
111,470,0,0.0032950162,0
112,2818,0,0.009052231,0
113,985,0,0.1558698,0
114,759,0,0.0028848944,0
115,558,0,0.02880829,0
116,1218,0,0.00529875,0
117,3008,0,0.0015424482,0
118,2342,0,0.012608364,0
119,2171,0,0.0056910394,0
120,1267,0,0.003946704,0
121,1872,0,0.004317924,0
122,2838,0,0.23018272,0
123,1125,0,0.17447409,0
124,1328,1,0.98511374,1
125,1243,0,0.009402267,0
126,1377,0,0.41220647,0
127,982,0,0.025707472,0
128,243,0,0.00260977,0
129,2565,0,0.020749493,0
130,1891,0,0.010725798,0
131,1321,0,0.007734861,0
132,1142,0,0.008153645,0
133,2668,0,0.011461619,0
134,836,0,0.7124109,1
135,2353,0,0.0038782582,0
136,1834,0,0.009105657,0
137,1990,0,0.004494924,0
138,1779,0,0.020621803,0
139,1658,0,0.027999965,0
140,1947,0,0.0077219056,0
141,1042,0,0.028076012,0
142,1135,0,0.009686254,0
143,2470,1,0.29883087,0
144,689,0,0.010291094,0
145,1146,1,0.9701681,1
146,1489,0,0.50095725,1
147,2351,0,0.02008948,0
148,582,0,0.007994243,0
149,103,0,0.032598186,0
150,338,0,0.004932129,0
151,2316,0,0.05351775,0
152,36,0,0.020541474,0
153,577,0,0.008732339,0
154,2010,0,0.0020638795,0
155,2146,0,0.013297892,0
156,530,0,0.21007615,0
157,877,0,0.015486858,0
158,2823,0,0.0021305315,0
159,1422,0,0.049432237,0
160,1566,0,0.040377658,0
161,403,0,0.0023345395,0
162,2334,0,0.0027148963,0
163,572,0,0.09770279,0
164,449,0,0.002612814,0
165,1512,0,0.0046109203,0
166,2771,0,0.009633202,0
167,1798,0,0.0013469075,0
168,731,0,0.029087976,0
169,885,1,0.13101412,0
170,2728,0,0.012905856,0
171,2834,0,0.034437247,0
172,1462,0,0.04927323,0
173,162,0,0.026208414,0
174,2418,0,0.006401076,0
175,2446,0,0.008835952,0
176,2761,0,0.0026081558,0
177,716,0,0.011113657,0
178,2279,0,0.002938237,0
179,1551,0,0.0035662248,0
180,2646,0,0.90111524,1
181,2058,0,0.016785758,0
182,1056,0,0.005652413,0
183,1519,0,0.0024415778,0
184,669,0,0.0037994843,0
185,1555,0,0.05978238,0
186,401,0,0.10836779,0
187,182,1,0.99028605,1
188,425,0,0.087802246,0
189,2851,0,0.005058148,0
190,2865,0,0.0032429872,0
191,112,1,0.8965435,1
192,3013,0,0.0095950905,0
193,2461,1,0.9627902,1
194,95,0,0.4041784,0
195,1719,0,0.0666406,0
196,924,0,0.00967822,0
197,684,0,0.0068765115,0
198,187,0,0.0314218,0
199,2250,0,0.014839307,0
200,19,0,0.009143406,0
201,1270,1,0.0048524644,0
202,516,0,0.001271783,0
203,656,0,0.017417487,0
204,2152,0,0.0075651775,0
205,2691,0,0.012310285,0
206,286,0,0.007497317,0
207,1868,0,0.008441308,0
208,2364,0,0.008580548,0
209,2407,0,0.016300054,0
210,957,0,0.0031599037,0
211,1022,0,0.020130405,0
212,1721,0,0.004830029,0
213,1467,1,0.81485224,1
214,1448,0,0.055063467,0
215,1623,0,0.010383722,0
216,1796,0,0.00408131,0
217,1470,0,0.04233532,0
218,1127,0,0.003773753,0
219,1389,0,0.011444852,0
220,659,0,0.0050805765,0
221,2160,1,0.99491453,1
222,2005,0,0.003158279,0
223,937,0,0.0050805765,0
224,2893,0,0.09185903,0
225,1288,0,0.0038200773,0
226,1444,0,0.005707403,0
227,151,0,0.46518868,0
228,252,0,0.015295111,0
229,211,0,0.0029667486,0
230,2648,1,0.011653428,0
231,2035,0,0.00519303,0
232,811,0,0.003991135,0
233,1817,0,0.030117173,0
234,453,0,0.005443396,0
235,2647,0,0.0339223,0
236,1602,0,0.013465101,0
237,821,0,0.006011506,0
238,1174,1,0.8279151,1
239,2236,0,0.00668804,0
240,216,0,0.010826898,0
241,745,0,0.16582204,0
242,2856,0,0.0019419924,0
243,655,0,0.0064030564,0
244,1766,0,0.0013327847,0
245,198,0,0.109894045,0
246,260,0,0.019739384,0
247,2551,0,0.0046969187,0
248,1116,0,0.3917049,0
249,2755,0,0.007027553,0
250,2276,1,0.96122426,1
251,1724,0,0.16633986,0
252,2251,0,0.004002245,0
253,2981,0,0.027279356,0
254,1955,0,0.004719574,0
255,3000,1,0.005506816,0
256,45,0,0.0024038455,0
257,258,0,0.33979225,0
258,994,1,0.007344415,0
259,1954,0,0.04270981,0
260,2194,1,0.89609873,1
261,134,0,0.00170447,0
262,648,0,0.0021554201,0
263,771,0,0.008991851,0
264,392,0,0.0057877596,0
