,id,y_true,prob_svm_seed_2_skf_2_paras_19_kernel_rbf_C_1_gamma_1,class_svm_seed_2_skf_2_paras_19_kernel_rbf_C_1_gamma_1
0,803,0,0.0634313311862069,0
1,2813,0,0.06344709736052274,0
2,11,0,0.030667645943683264,0
3,1063,0,0.061977303714364315,0
4,1384,0,0.06541684828850934,0
5,2211,0,0.039553568598907886,0
6,1165,0,0.03000406229751554,0
7,2873,1,0.061781370821871025,0
8,2724,1,0.9726776858695898,1
9,245,0,0.031565120774965025,0
10,2427,0,0.06290639060131564,0
11,1886,0,0.06221932273034643,0
12,303,0,0.04137396349324244,0
13,1973,1,0.11460040551024821,0
14,2854,0,0.12949398713226473,0
15,2428,0,0.2663050636717139,0
16,95,0,0.06344713802608813,0
17,395,1,0.9565366928555842,1
18,1601,0,0.05856099239929929,0
19,1398,0,0.0596447393058262,0
20,747,0,0.04391088773904958,0
21,2079,0,0.028168919231348295,0
22,2479,0,0.03766696710381049,0
23,495,0,0.15810335277240398,0
24,1832,0,0.04660161332423749,0
25,3160,0,0.06249787680381083,0
26,1320,0,0.04526704559056629,0
27,718,0,0.1856833897761956,0
28,1864,0,0.06541793092722294,0
29,1575,1,0.980956098181163,1
30,2161,0,0.036409024167341944,0
31,2103,0,0.02406711918723171,0
32,2774,1,0.06127828181227625,0
33,78,0,0.033136519502205815,0
34,1726,0,0.06667895810193683,0
35,1724,0,0.05069483275945094,0
36,3192,0,0.03773818335179515,0
37,1916,0,0.03654839309321178,0
38,2388,0,0.06344711472411912,0
39,359,0,0.08856991223964178,0
40,98,1,0.2598047227779012,0
41,911,0,0.8398856896726595,1
42,2784,0,0.06262396780485403,0
43,632,0,0.047624984700150697,0
44,422,0,0.03137638892071357,0
45,1908,0,0.04682271223364964,0
46,2960,0,0.06344602038004801,0
47,162,0,0.03417671339147089,0
48,1721,0,0.03170177503628056,0
49,2615,0,0.056301093475718045,0
50,916,0,0.05362269015338902,0
51,2005,0,0.04276149349087431,0
52,2825,0,0.031507212323248907,0
53,628,0,0.06341612524047695,0
54,438,0,0.027050581138461555,0
55,1311,0,0.02901863226351482,0
56,2824,0,0.03480864413577999,0
57,1985,0,0.03658360173891351,0
58,1442,0,0.03241401260056543,0
59,189,0,0.04975956627558686,0
60,1521,0,0.056987734988099774,0
61,3018,1,0.6777049721491386,1
62,1587,0,0.03325604095873811,0
63,1297,0,0.07292108087431326,0
64,984,0,0.04575154548237108,0
65,1896,1,0.47154273635161603,0
66,681,0,0.03295996803183165,0
67,382,0,0.0359102657515984,0
68,2426,0,0.06285842701547859,0
69,1853,1,0.05984635897134346,0
70,1942,0,0.049835311066258776,0
71,1901,0,0.03858356878960587,0
72,1514,0,0.06344006404597001,0
73,517,0,0.039811342308713984,0
74,903,0,0.032584543695811395,0
75,191,0,0.038461548922469946,0
76,1677,1,0.7866455603790321,1
77,1400,0,0.049068344650835795,0
78,2719,0,0.05936809268271503,0
79,1023,0,0.03086666610882249,0
80,2070,0,0.06306333629296894,0
81,3142,1,0.07363227388244355,0
82,2285,0,0.015033118293204603,0
83,2942,0,0.07149228543568034,0
84,322,0,0.031940878098883685,0
85,645,0,0.06667334907565411,0
86,1887,0,0.028780215489570896,0
87,3004,0,0.058603342909371504,0
88,1156,0,0.062268310058804455,0
89,3186,0,0.03379632401431191,0
90,3109,0,0.0659401209222519,0
91,1694,0,0.027449108824475477,0
92,749,0,0.0315774402466112,0
93,1429,0,0.03657533691533101,0
94,1821,0,0.04295734332523853,0
95,131,0,0.47267871776826076,0
96,2339,0,0.03447305877249952,0
97,392,0,0.15272721868532355,0
98,2315,0,0.04589795585619287,0
99,832,0,0.04995129718311146,0
100,616,0,0.0633912152140619,0
101,1182,0,0.0539598859946627,0
102,937,0,0.01503527555756778,0
103,1703,0,0.042869919755820066,0
104,2446,0,0.026927667315755847,0
105,2671,0,0.046225859582243546,0
106,560,0,0.13410500499473413,0
107,1565,0,0.06261302284404985,0
108,2925,0,0.09720624982558253,0
109,3111,0,0.03153503054780499,0
110,1238,0,0.06138849936341844,0
111,2439,0,0.04567124495683416,0
112,3042,0,0.05048792590724516,0
113,1045,0,0.03161171523837739,0
114,332,0,0.03917845229341243,0
115,2087,0,0.02989650940349631,0
116,1115,0,0.028811124579588877,0
117,1233,0,0.045840366689093845,0
118,125,0,0.03134233268595135,0
119,120,1,0.9195894167869225,1
120,1804,0,0.06264114045732724,0
121,1408,0,0.042918943124912755,0
122,1748,0,0.15604579140012306,0
123,3200,0,0.0603555972837216,0
124,2796,0,0.12657918726051398,0
125,1897,0,0.0411887088490017,0
126,2560,0,0.06148791541376368,0
127,1507,0,0.04764024621392784,0
128,3179,0,0.04132283322802601,0
129,1448,0,0.039410785488186634,0
130,3051,0,0.03102920710986074,0
131,570,0,0.03152626633622359,0
132,3190,0,0.20155539644927375,0
133,2288,0,0.09052499024087202,0
134,1650,0,0.07306980378347039,0
135,2830,1,0.06417603335660439,0
136,2844,0,0.06007932793504436,0
137,1713,0,0.10223721022093217,0
138,2389,0,0.8058153915965885,1
139,312,0,0.047289353903729396,0
140,1081,0,0.0391345046301972,0
141,2736,0,0.06917195903580062,0
142,755,0,0.06149051556870524,0
143,2168,0,0.032030883003520236,0
144,2131,0,0.06997397221412366,0
145,2801,0,0.043136910412341925,0
146,1781,0,0.05714165765067469,0
147,3112,0,0.08366506062453331,0
148,2831,0,0.06344712522219302,0
149,1155,0,0.13100891128862557,0
150,308,0,0.04952903287634808,0
151,2883,0,0.05942197015059632,0
152,2842,0,0.1349025370117899,0
153,2468,0,0.03665231748854258,0
