,id,y_true,prob_svm_seed_3_skf_2_paras_19_kernel_rbf_C_1_gamma_1,class_svm_seed_3_skf_2_paras_19_kernel_rbf_C_1_gamma_1
0,723,0,0.06148432884459393,0
1,732,0,0.039036279256520874,0
2,2179,1,0.863548302715711,1
3,2484,0,0.06459914610958233,0
4,318,0,0.04013899107530749,0
5,2015,0,0.03026381301275074,0
6,2076,1,0.9043587784498474,1
7,2673,0,0.06778452881063934,0
8,2489,0,0.05671538148413974,0
9,2637,0,0.08537870802352572,0
10,2873,1,0.06689874263783949,0
11,1179,0,0.05759596842039083,0
12,2007,0,0.06386651032159955,0
13,2463,0,0.060095088194314646,0
14,2510,0,0.040991470193795135,0
15,773,0,0.038283413941493774,0
16,2497,0,0.043061228830688254,0
17,896,0,0.04810485292930402,0
18,394,1,0.07202940918936573,0
19,395,1,0.931730376580154,1
20,1100,0,0.04151589930633077,0
21,1905,0,0.025998852280265976,0
22,1832,0,0.05165586168441777,0
23,324,0,0.2196775189103864,0
24,725,0,0.053936472252296724,0
25,1415,0,0.0356840559272311,0
26,992,0,0.049452088947661725,0
27,2756,0,0.0834110064844307,0
28,1545,0,0.04583651575775265,0
29,1320,0,0.060795757124123995,0
30,1686,0,0.0489341248756764,0
31,2998,0,0.0436947156508813,0
32,302,0,0.033646647893743664,0
33,2311,0,0.05870851317765971,0
34,2989,0,0.06657229596214241,0
35,2191,1,0.12276948158708507,0
36,142,0,0.03939872213979651,0
37,408,0,0.06115340080801819,0
38,1309,0,0.05082702171360936,0
39,852,0,0.04226512425483163,0
40,2213,0,0.029656076728254415,0
41,1564,0,0.045346195924148854,0
42,3205,0,0.081712518558623,0
43,1276,0,0.038483792602811526,0
44,220,0,0.03825349754923008,0
45,1974,0,0.03168165004847387,0
46,1197,0,0.05977302670883609,0
47,1906,0,0.06011302368748545,0
48,2235,0,0.03968288535851277,0
49,2878,0,0.05342699486908436,0
50,2960,0,0.068678453142837,0
51,2703,0,0.05483560605562764,0
52,3094,1,0.2688557593390922,0
53,1806,1,0.02583599507076222,0
54,2514,0,0.12732420099804917,0
55,310,0,0.051812759904197835,0
56,1017,0,0.04221634020908737,0
57,1859,0,0.06846789089721307,0
58,76,0,0.042185988575581285,0
59,438,0,0.027633708691335496,0
60,1549,0,0.052776784795116105,0
61,967,1,0.7850159532094486,1
62,1860,0,0.12019414967941663,0
63,2295,0,0.07532170912911697,0
64,2995,0,0.07693261835253662,0
65,1985,0,0.041346152188348785,0
66,569,0,0.06411815377909617,0
67,2965,0,0.018237239886565327,0
68,2328,0,0.05923677986581033,0
69,681,0,0.037520094955447024,0
70,2095,0,0.04585847353653208,0
71,183,0,0.06606445230664862,0
72,1942,0,0.06160088019826177,0
73,363,0,0.030458860265041587,0
74,517,0,0.04709140877366113,0
75,2431,0,0.037766185894200166,0
76,1807,0,0.03844328896695707,0
77,2543,0,0.06988114006644543,0
78,1523,0,0.015693783816525708,0
79,2469,0,0.06057750961436481,0
80,1023,0,0.042431572897629916,0
81,2486,0,0.04997232438235014,0
82,230,0,0.03135003722558472,0
83,322,0,0.032977067407705236,0
84,307,0,0.042256553579185153,0
85,876,0,0.0354876461117176,0
86,1156,0,0.06591706349820986,0
87,1184,0,0.036580291689482146,0
88,1051,0,0.3563508435112946,0
89,2315,0,0.05070817268765912,0
90,2414,0,0.024863936513353918,0
91,2827,0,0.04011866617868168,0
92,234,1,0.67425903641837,1
93,396,0,0.03208600931516094,0
94,832,0,0.054905618533016995,0
95,874,0,0.05603385224820768,0
96,434,0,0.061616900438588064,0
