,id,y_true,prob_knn_seed_11_skf_2_paras_0_K_3,class_knn_seed_11_skf_2_paras_0_K_3
0,4275,0,0.0,0
1,3817,0,0.0,0
2,4110,0,0.6666666666666666,1
3,1859,0,1.0,1
4,3090,0,0.0,0
5,1756,0,0.0,0
6,1678,0,0.0,0
7,2926,0,0.0,0
8,925,0,0.0,0
9,4567,0,0.0,0
10,2636,0,0.3333333333333333,0
11,4013,0,0.0,0
12,3908,0,0.0,0
13,4451,0,0.3333333333333333,0
14,3570,1,1.0,1
15,3450,0,0.3333333333333333,0
16,1827,0,0.3333333333333333,0
17,2279,1,0.6666666666666666,1
18,4223,0,0.0,0
19,1287,0,0.0,0
20,2548,0,0.0,0
21,218,1,0.0,0
22,3344,0,0.0,0
23,3599,0,0.0,0
24,2973,0,0.0,0
25,2357,0,0.3333333333333333,0
26,379,0,0.0,0
27,1755,0,0.0,0
28,591,0,0.0,0
29,3755,0,0.6666666666666666,1
30,1848,1,1.0,1
31,3244,0,0.0,0
32,3013,0,0.0,0
33,785,0,0.0,0
34,3480,0,0.3333333333333333,0
35,3201,0,0.0,0
36,2010,0,0.0,0
37,3876,0,0.0,0
38,806,0,0.0,0
39,1427,0,0.3333333333333333,0
40,1680,0,0.3333333333333333,0
41,510,1,1.0,1
42,4174,0,0.0,0
43,4218,1,0.3333333333333333,0
44,1592,0,0.0,0
45,2950,0,0.0,0
46,3257,1,0.0,0
47,780,0,0.0,0
48,2854,0,0.0,0
49,3964,0,0.3333333333333333,0
50,1777,0,0.3333333333333333,0
51,4573,0,0.6666666666666666,1
52,4018,1,0.0,0
53,342,1,1.0,1
54,722,0,0.0,0
55,798,1,0.3333333333333333,0
56,1886,0,0.0,0
57,3136,0,0.6666666666666666,1
58,3435,1,1.0,1
59,283,0,0.0,0
60,4560,1,1.0,1
61,124,0,0.0,0
62,1348,0,0.0,0
63,1967,0,0.3333333333333333,0
64,597,0,0.3333333333333333,0
65,733,0,0.0,0
66,781,0,0.0,0
67,2827,0,0.0,0
68,2352,0,1.0,1
69,1148,1,0.3333333333333333,0
70,3683,0,1.0,1
71,3533,0,0.3333333333333333,0
72,3594,0,0.6666666666666666,1
73,4161,0,0.0,0
74,3926,0,0.0,0
75,14,0,0.0,0
76,3721,0,0.0,0
77,2309,0,0.0,0
78,1079,0,0.0,0
79,782,0,0.0,0
80,3211,0,0.6666666666666666,1
81,2864,0,0.0,0
82,737,0,0.0,0
83,181,0,0.0,0
84,846,1,0.3333333333333333,0
85,3329,0,0.3333333333333333,0
86,536,0,0.0,0
87,1511,0,0.0,0
88,2062,0,0.0,0
89,2238,1,1.0,1
90,2179,0,0.3333333333333333,0
91,1145,0,0.0,0
92,3259,0,0.0,0
93,2700,0,0.3333333333333333,0
94,2335,1,1.0,1
95,3432,0,0.0,0
96,175,0,0.0,0
97,4483,1,0.3333333333333333,0
98,967,0,0.0,0
99,609,0,0.0,0
100,1776,0,0.0,0
101,2532,0,0.0,0
102,1258,0,0.0,0
103,3160,1,1.0,1
104,1648,1,1.0,1
105,1261,1,0.3333333333333333,0
106,1008,0,0.0,0
107,4203,1,0.0,0
108,1351,0,0.0,0
109,49,0,0.6666666666666666,1
110,760,0,0.0,0
111,2846,0,0.3333333333333333,0
112,2743,0,0.0,0
113,2302,0,0.0,0
114,4080,1,0.3333333333333333,0
115,1834,0,0.6666666666666666,1
116,193,0,0.0,0
117,2249,1,0.3333333333333333,0
118,1649,0,0.0,0
119,1443,1,0.6666666666666666,1
120,3336,0,0.3333333333333333,0
121,4094,0,0.0,0
122,3613,0,0.0,0
123,3080,1,0.6666666666666666,1
124,2969,1,1.0,1
125,3581,0,0.0,0
126,2907,1,1.0,1
127,39,1,0.3333333333333333,0
128,3157,0,0.0,0
129,1410,0,0.0,0
130,2790,1,0.6666666666666666,1
131,3944,0,0.0,0
132,3383,0,0.0,0
133,985,0,0.6666666666666666,1
134,1807,1,1.0,1
135,1,0,0.6666666666666666,1
136,499,1,1.0,1
137,1991,0,0.3333333333333333,0
138,1237,0,0.0,0
139,1708,0,0.3333333333333333,0
140,3904,0,0.3333333333333333,0
141,3892,1,0.0,0
142,3073,0,0.0,0
143,3666,0,0.0,0
144,4492,0,0.0,0
145,3591,1,0.3333333333333333,0
146,4388,0,0.3333333333333333,0
147,4304,0,0.0,0
148,814,0,0.0,0
149,619,0,0.0,0
150,4514,0,0.0,0
151,699,0,0.0,0
152,4490,1,1.0,1
153,2058,0,0.0,0
154,3948,0,0.0,0
155,1549,1,1.0,1
156,3014,0,0.6666666666666666,1
157,4453,1,0.6666666666666666,1
158,92,0,0.0,0
159,2840,0,0.0,0
160,2416,0,0.0,0
161,704,0,0.0,0
162,569,1,1.0,1
163,3694,1,0.6666666666666666,1
164,2067,0,0.3333333333333333,0
165,2809,0,0.0,0
166,933,0,0.0,0
167,3087,0,0.3333333333333333,0
168,4062,1,0.0,0
169,1702,0,0.3333333333333333,0
170,1263,0,0.0,0
171,2382,1,0.3333333333333333,0
172,1564,1,1.0,1
173,675,0,0.0,0
174,847,0,0.6666666666666666,1
175,3446,0,0.0,0
176,4459,0,0.6666666666666666,1
177,3507,0,0.0,0
178,1979,0,0.6666666666666666,1
179,3261,1,1.0,1
180,3750,0,0.0,0
181,1918,0,0.0,0
182,4550,0,0.3333333333333333,0
183,2324,0,0.0,0
184,435,0,0.0,0
185,1730,0,0.0,0
186,1451,0,0.3333333333333333,0
187,203,1,0.0,0
188,747,0,0.0,0
189,4516,0,0.0,0
190,1578,0,0.3333333333333333,0
191,2803,0,0.6666666666666666,1
192,465,0,0.0,0
193,884,0,0.0,0
194,1811,0,0.6666666666666666,1
195,3241,1,1.0,1
196,1430,0,0.3333333333333333,0
197,2421,1,0.6666666666666666,1
198,3947,0,0.3333333333333333,0
199,269,0,0.0,0
200,3326,0,0.3333333333333333,0
201,604,1,0.3333333333333333,0
202,3849,0,0.3333333333333333,0
203,1922,1,0.6666666666666666,1
204,922,0,0.0,0
205,56,1,1.0,1
206,1664,0,0.3333333333333333,0
207,811,0,0.0,0
208,610,0,0.0,0
209,2961,1,1.0,1
210,1593,0,0.0,0
211,919,0,0.0,0
212,511,0,0.6666666666666666,1
213,3455,0,0.0,0
214,3658,0,0.0,0
215,3608,0,0.0,0
216,2647,1,1.0,1
217,607,0,0.0,0
218,3267,0,0.0,0
219,869,0,0.0,0
220,177,1,1.0,1
221,4071,1,0.6666666666666666,1
222,192,1,0.6666666666666666,1
223,689,0,0.0,0
224,3916,0,0.0,0
225,288,0,0.0,0
226,1957,0,0.0,0
227,3130,1,1.0,1
228,1522,0,0.3333333333333333,0
229,4090,1,0.6666666666666666,1
230,730,0,0.0,0
231,1839,0,0.0,0
232,2975,0,0.3333333333333333,0
233,2250,0,0.6666666666666666,1
234,1352,0,0.0,0
235,4323,0,0.0,0
236,800,0,0.0,0
237,623,0,0.3333333333333333,0
238,1880,0,0.0,0
239,1993,0,0.6666666666666666,1
240,4102,0,1.0,1
241,1362,0,0.0,0
