,id,y_true,prob_knn_seed_8_skf_2_paras_0_K_3,class_knn_seed_8_skf_2_paras_0_K_3
0,1365,0,0.0,0
1,3993,0,0.0,0
2,4354,0,0.0,0
3,3699,0,0.0,0
4,4275,0,0.0,0
5,4110,0,0.3333333333333333,0
6,259,0,0.0,0
7,3397,1,1.0,1
8,1366,0,0.3333333333333333,0
9,1969,0,0.0,0
10,2926,0,0.0,0
11,925,0,0.0,0
12,1158,0,0.3333333333333333,0
13,1799,0,0.0,0
14,716,1,0.6666666666666666,1
15,3240,0,0.0,0
16,101,1,1.0,1
17,1827,0,0.3333333333333333,0
18,1976,1,0.6666666666666666,1
19,3656,0,0.0,0
20,2548,0,0.0,0
21,3344,0,0.0,0
22,103,0,0.0,0
23,1296,1,1.0,1
24,2357,0,0.6666666666666666,1
25,2645,1,1.0,1
26,2084,1,0.3333333333333333,0
27,3263,0,0.0,0
28,3677,0,0.3333333333333333,0
29,1140,0,0.0,0
30,2524,0,0.0,0
31,1057,0,0.0,0
32,448,0,0.0,0
33,3410,0,0.3333333333333333,0
34,3214,0,0.0,0
35,553,0,0.0,0
36,3862,0,0.0,0
37,944,0,0.0,0
38,1579,0,0.0,0
39,4551,1,1.0,1
40,2650,0,0.0,0
41,3773,1,0.3333333333333333,0
42,3388,1,1.0,1
43,4174,0,0.0,0
44,3740,1,0.0,0
45,290,0,0.0,0
46,3964,0,0.0,0
47,4446,0,0.0,0
48,1777,0,0.3333333333333333,0
49,1188,0,0.0,0
50,1553,0,0.6666666666666666,1
51,309,0,0.0,0
52,342,1,1.0,1
53,3378,0,0.6666666666666666,1
54,722,0,0.0,0
55,3124,0,0.0,0
56,3435,1,1.0,1
57,1307,0,0.6666666666666666,1
58,283,0,0.0,0
59,1792,0,0.0,0
60,855,1,0.0,0
61,1967,0,0.3333333333333333,0
62,1506,1,0.0,0
63,898,1,0.6666666666666666,1
64,2253,0,0.3333333333333333,0
65,2352,0,1.0,1
66,782,0,0.0,0
67,3618,0,0.0,0
68,2864,0,0.0,0
69,4413,1,0.6666666666666666,1
70,886,0,0.3333333333333333,0
71,1406,1,0.6666666666666666,1
72,1089,0,0.3333333333333333,0
73,1871,0,0.0,0
74,3249,0,0.6666666666666666,1
75,1633,0,0.0,0
76,2684,0,0.3333333333333333,0
77,2431,1,0.3333333333333333,0
78,205,1,1.0,1
79,657,1,1.0,1
80,3432,0,0.0,0
81,2306,1,1.0,1
82,367,0,0.0,0
83,1999,0,0.0,0
84,1677,0,0.0,0
85,1863,0,0.3333333333333333,0
86,4266,0,0.3333333333333333,0
87,1258,0,0.0,0
88,3007,1,0.6666666666666666,1
89,2729,1,1.0,1
90,606,0,0.0,0
91,1146,0,0.0,0
92,1228,1,1.0,1
93,2544,0,0.0,0
94,3625,0,0.0,0
95,2450,0,0.0,0
96,635,1,1.0,1
97,1452,1,1.0,1
98,61,1,0.3333333333333333,0
99,3882,0,0.3333333333333333,0
100,2779,0,0.3333333333333333,0
101,1417,1,1.0,1
102,2284,0,0.0,0
103,193,0,0.0,0
104,1649,0,0.0,0
105,1443,1,0.6666666666666666,1
106,4049,0,0.0,0
107,3025,1,0.3333333333333333,0
108,1574,0,0.3333333333333333,0
109,1135,0,0.0,0
110,1409,1,1.0,1
111,4578,0,1.0,1
112,3613,0,0.0,0
113,1184,1,0.3333333333333333,0
114,3404,0,0.0,0
