,id,y_true,prob_xgboost_seed_12_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,class_xgboost_seed_12_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6
0,3042,0,0.038232047,0
1,4211,0,0.41478422,0
2,966,0,0.077856995,0
3,4125,0,0.042886857,0
4,3254,0,0.16577443,0
5,1141,1,0.45280924,0
6,2232,1,0.9310249,1
7,611,0,0.04073618,0
8,1791,0,0.22938998,0
9,2164,0,0.0036284286,0
10,3665,1,0.29980484,0
11,716,0,0.025660088,0
12,3333,0,0.063275866,0
13,1237,0,0.040459912,0
14,3140,0,0.8779128,1
15,3340,1,0.14042333,0
16,2560,0,0.008391687,0
17,1658,0,0.010449863,0
18,2523,0,0.041295756,0
19,378,0,0.033936664,0
20,1720,0,0.039324593,0
21,194,0,0.06374636,0
22,2554,0,0.2609328,0
23,2672,1,0.95899385,1
24,3461,1,0.22912137,0
25,3566,1,0.94311965,1
26,283,0,0.10216521,0
27,356,0,0.97957736,1
28,868,0,0.45209995,0
29,2469,1,0.9607577,1
30,2541,0,0.011834342,0
31,3960,0,0.028061071,0
32,3786,1,0.9591112,1
33,370,0,0.021096935,0
34,4012,0,0.12976988,0
35,251,0,0.039255198,0
36,778,1,0.9341972,1
37,403,1,0.8053247,1
38,3258,0,0.0057518086,0
39,1081,0,0.2031515,0
40,1676,0,0.65601826,1
41,3404,0,0.095948696,0
42,1554,1,0.98233944,1
43,2518,0,0.021393307,0
44,2184,0,0.06865006,0
45,1751,1,0.952165,1
46,17,0,0.046868734,0
47,1669,0,0.051580686,0
48,2579,0,0.98687905,1
49,3377,1,0.62985593,1
50,4413,0,0.012268981,0
51,2170,0,0.006458436,0
52,2430,1,0.69643396,1
53,3790,1,0.9862213,1
54,1229,0,0.9789245,1
55,1730,0,0.115511656,0
56,2326,0,0.022688122,0
57,2644,0,0.06705763,0
58,1323,0,0.18365297,0
59,653,0,0.099291936,0
60,3969,0,0.033379015,0
61,3295,1,0.82628566,1
62,1146,1,0.38134438,0
63,2240,1,0.99005884,1
64,1588,1,0.96938926,1
65,2582,1,0.60915303,1
66,1058,0,0.92346567,1
67,2654,0,0.068095066,0
68,3349,0,0.09865967,0
69,2841,0,0.72207814,1
70,915,1,0.8295638,1
71,875,0,0.1724267,0
72,844,0,0.037786268,0
73,36,0,0.36880425,0
74,1859,0,0.090041645,0
75,288,1,0.99202955,1
76,1827,1,0.78811455,1
77,4767,1,0.014467386,0
78,1883,1,0.9358921,1
79,2731,0,0.70915294,1
80,4257,0,0.07125828,0
81,1041,1,0.96162283,1
82,291,0,0.042668846,0
83,183,0,0.008225164,0
