,id,y_true,prob_lr_seed_18_skf_4_paras_22_C_100_weight_None_solver_lbfgs,class_lr_seed_18_skf_4_paras_22_C_100_weight_None_solver_lbfgs
0,93,1,0.9737561195670664,1
1,235,0,0.13407832542882103,0
2,159,0,2.492924955669484e-07,0
3,221,0,1.9322707369373277e-05,0
4,149,0,0.005544513269573849,0
5,21,0,1.1526612280158014e-05,0
6,182,0,0.025832300310051966,0
7,260,1,0.0002872403020807824,0
8,218,0,0.8668768655317628,1
9,157,0,0.6567798425937237,1
10,219,1,0.9977248424476974,1
11,75,0,1.1599928203745004e-05,0
12,229,0,1.6595736224281836e-09,0
13,40,0,0.018293388501801316,0
14,257,1,0.9995828919647681,1
15,226,0,0.0008855338666065634,0
16,175,0,0.398716674662154,0
17,38,0,0.2507072953002027,0
18,5,0,4.0196303663798316e-05,0
19,232,0,9.782011464384916e-05,0
20,209,0,5.868012481943203e-05,0
21,251,0,5.030641053129942e-07,0
22,178,0,0.00010507450916012073,0
23,42,1,0.09084315122296886,0
24,109,1,0.9963619618952201,1
25,207,0,0.4918113932753273,0
26,264,0,0.004542947160032072,0
27,129,1,0.9590110999002556,1
28,240,1,0.9408868544892166,1
29,60,0,0.09695942094804286,0
30,227,1,0.0006381016195932157,0
31,190,1,0.13069697903398408,0
32,126,0,0.26228371607273404,0
33,167,0,0.7921477919897232,1
34,255,0,0.49575386742749133,0
35,216,0,0.9999696578152909,1
36,69,0,0.2505573768135099,0
37,11,1,0.9993065324190936,1
38,150,0,0.012027075575385255,0
39,183,0,0.3089461422350335,0
40,254,1,0.21795305477891308,0
41,243,0,0.9930475916568666,1
