,id,y_true,prob_svm_seed_10_skf_0_paras_19_kernel_rbf_C_1_gamma_1,class_svm_seed_10_skf_0_paras_19_kernel_rbf_C_1_gamma_1
0,151,0,0.03091797811653292,0
1,8,0,0.2217955999523425,0
2,236,0,0.10875367837589416,0
3,195,1,0.999999999922278,1
4,304,1,0.9999999999212675,1
5,325,0,0.17804655932943733,0
6,271,0,0.22647041483361924,0
7,194,0,0.002505715064172498,0
8,165,0,0.13475282330097482,0
9,315,0,0.22647042328123984,0
10,70,0,0.226373665909983,0
11,182,0,0.009898205153983704,0
12,84,0,0.2264704233274843,0
13,251,0,0.002995819604770134,0
14,95,0,0.04160789985271408,0
15,57,0,0.16608209417731257,0
16,284,0,0.121575337135151,0
17,51,1,0.7681624508314224,1
18,290,0,0.22647039518423084,0
19,154,1,0.4215329523796079,0
20,200,0,0.05482839179735536,0
21,44,0,0.19982074656959103,0
22,2,0,0.22600633575994122,0
23,32,0,0.22646970152201626,0
24,189,0,0.050608428375033425,0
25,31,1,0.21486827006780224,0
26,45,1,0.9853079643748636,1
27,331,1,0.22646853750266638,0
28,248,0,0.22381334910316816,0
29,294,0,0.226346877329968,0
30,169,0,0.22559926696626995,0
31,132,1,0.226462138051628,0
32,15,0,0.14944809551317267,0
33,301,0,0.22579275000321794,0
34,20,1,0.23547192199849395,0
35,41,0,0.2262531514606997,0
36,313,1,0.2266126927929426,0
37,293,1,0.23338085356574914,0
38,79,0,0.2261644095291902,0
39,105,0,0.22608793127990612,0
40,145,0,0.006911176963632476,0
41,19,0,0.2253878875393814,0
42,43,0,0.17168553126539665,0
43,288,0,0.2232465232792942,0
44,246,0,0.2264566021902666,0
45,115,0,0.5611899317439419,1
46,109,0,0.2217328840184054,0
47,72,1,0.27878788857429554,0
48,123,1,0.22625479386379085,0
49,229,1,0.1519642343311196,0
50,205,0,0.17489711885978093,0
51,279,0,0.2264588033801901,0
52,332,0,0.009390695091071466,0
53,87,0,0.2260734348437557,0
54,310,1,0.22647022660442254,0
