,id,y_true,prob_svm_seed_11_skf_0_paras_19_kernel_rbf_C_1_gamma_1,class_svm_seed_11_skf_0_paras_19_kernel_rbf_C_1_gamma_1
0,71,0,0.24644460634766654,0
1,8,0,0.25076256544630193,0
2,144,0,0.25076578236587616,0
3,298,1,0.2507658545934512,0
4,278,1,0.4496209584857593,0
5,227,0,0.25380689874348,0
6,201,1,0.4126403653938893,0
7,114,0,0.25071262675126516,0
8,80,0,0.039198644766966974,0
9,173,0,0.1408800546809717,0
10,281,0,0.2468424256081201,0
11,40,0,0.25074212567931436,0
12,308,0,0.2507627176988504,0
13,163,0,0.17103732417371076,0
14,164,0,0.25113291148478145,0
15,84,0,0.2507658545934512,0
16,335,0,0.2507658545934512,0
17,251,0,0.018630034553202536,0
18,213,0,0.25549422232359104,0
19,244,1,0.24776951163151698,0
20,133,0,0.0759430061617783,0
21,57,0,0.1440235694836215,0
22,284,0,0.0392084249999279,0
23,181,1,0.25076215642220145,0
24,290,0,0.2507658388869298,0
25,33,1,0.28468640159866854,0
26,13,1,0.45620404382881824,0
27,91,0,0.20115121464569138,0
28,228,0,0.19338651236409424,0
29,319,0,0.013976133449558548,0
30,317,0,0.10833323905081908,0
31,18,0,0.20590238956889292,0
32,108,0,0.15062455951856632,0
33,110,0,0.14914678482757904,0
34,42,1,0.5109532346754031,1
35,137,1,0.5126654087961684,1
36,276,0,0.2507655201808595,0
37,93,0,0.2497733385396286,0
38,88,0,0.24790970487609262,0
39,169,0,0.25049154253155786,0
40,118,1,0.39354621753210717,0
41,61,1,0.7448213606257272,1
42,94,0,0.19638176179906744,0
43,77,0,0.25754133578256133,0
44,22,1,0.3027411796280805,0
45,74,0,0.25077665565113316,0
46,79,0,0.25041831613383586,0
47,105,0,0.2506750807073931,0
48,305,1,0.24928973524606718,0
49,111,0,0.25060497987449637,0
50,135,0,0.25486301114366655,0
51,123,1,0.25102245643272203,0
52,56,1,0.25077170850058256,0
53,141,0,0.20968058056671504,0
54,87,0,0.25054665909749735,0
