,id,y_true,prob_svm_seed_10_skf_3_paras_19_kernel_rbf_C_1_gamma_1,class_svm_seed_10_skf_3_paras_19_kernel_rbf_C_1_gamma_1
0,55,1,0.6942644214652683,1
1,268,0,0.26328395266223203,0
2,90,0,0.28571153094529017,0
3,278,1,0.8920133946626781,1
4,106,0,0.1664226883928341,0
5,225,0,0.09484538691388418,0
6,1,0,0.0026228458829909446,0
7,125,0,0.26328528365464865,0
8,219,1,0.33427045677113326,0
9,163,0,0.07769395540389543,0
10,285,0,0.26063536768023177,0
11,303,0,0.20731644818261424,0
12,140,0,0.9999979420589152,1
13,244,1,0.2576775479505188,0
14,181,1,0.2632777210120076,0
15,209,0,0.01175562816411894,0
16,217,0,0.2519394551670853,0
17,4,1,0.6067614097498802,1
18,13,1,0.8855736541432636,1
19,122,0,0.26322744817476773,0
20,291,0,0.256351627151997,0
21,199,0,0.2479009520044926,0
22,253,0,0.26311790562341536,0
23,110,0,0.07164677978639372,0
24,42,1,0.7850238501976026,1
25,48,1,0.24382735146194123,0
26,277,0,0.2575688608760285,0
27,276,0,0.2591067674354407,0
28,250,1,0.999999647690534,1
29,30,0,0.013980412298703363,0
30,118,1,0.9786320257160389,1
31,326,0,0.2676323969296081,0
32,261,0,0.2632723078618498,0
33,12,0,0.26387957295637016,0
34,170,0,0.26277535540785457,0
35,60,0,0.08664727678727249,0
36,275,1,0.9999999999999699,1
37,89,0,0.2627260954744215,0
38,78,0,0.25822813019282154,0
39,183,0,0.2634963572662556,0
40,77,0,0.7844414566974643,1
41,179,0,0.2632543452978223,0
42,211,0,0.25712433220596576,0
43,180,0,0.19248019529025598,0
44,25,0,0.1453448491861352,0
45,280,0,0.2632795045289359,0
46,323,0,0.26323203391035505,0
47,242,0,0.00402695654827549,0
48,138,1,0.22852850648867087,0
49,243,0,0.0019655720295224896,0
50,23,0,0.19628685741765783,0
51,330,0,0.26328389624079757,0
52,116,1,0.27102337751063726,0
