,id,y_true,prob_knn_seed_3_skf_0_paras_0_K_3,class_knn_seed_3_skf_0_paras_0_K_3
0,432,0,0.0,0
1,1837,0,0.0,0
2,1161,0,0.0,0
3,953,1,0.6666666666666666,1
4,790,0,0.0,0
5,1495,0,0.0,0
6,1345,0,0.0,0
7,1635,0,0.3333333333333333,0
8,2157,0,0.0,0
9,233,0,0.0,0
10,366,0,0.0,0
11,1208,0,0.0,0
12,410,0,0.0,0
13,1657,0,0.0,0
14,2481,0,0.0,0
15,2572,0,0.0,0
16,2090,0,0.6666666666666666,1
17,1431,0,0.0,0
18,750,0,0.0,0
19,2558,0,0.0,0
20,2467,0,0.0,0
21,1518,0,0.0,0
22,1731,0,0.0,0
23,67,0,0.3333333333333333,0
24,2273,0,0.0,0
25,2473,0,0.0,0
26,1418,0,0.0,0
27,1589,0,0.0,0
28,715,1,0.3333333333333333,0
29,894,0,0.0,0
30,1686,1,0.6666666666666666,1
31,2203,0,0.0,0
32,2522,0,0.0,0
33,1673,0,0.0,0
34,986,1,0.6666666666666666,1
35,1503,0,0.0,0
36,1724,0,0.0,0
37,1112,0,0.0,0
38,1892,0,0.0,0
39,592,0,0.0,0
40,140,0,0.0,0
41,1337,0,0.0,0
42,1717,0,0.3333333333333333,0
43,2141,0,0.0,0
44,736,0,0.0,0
45,1419,0,0.0,0
46,1670,0,0.0,0
47,2361,0,0.0,0
48,1602,0,0.0,0
49,117,0,0.0,0
50,612,0,0.0,0
51,413,0,0.0,0
52,1781,0,0.0,0
53,2727,0,0.0,0
54,2462,0,0.0,0
55,77,0,0.0,0
56,817,0,0.0,0
57,47,0,0.0,0
58,1921,0,0.0,0
59,1278,0,0.0,0
60,2209,0,0.0,0
61,2114,0,0.0,0
62,1815,0,0.0,0
63,2009,0,0.0,0
64,1207,0,0.0,0
65,1847,0,0.0,0
66,1380,0,0.0,0
67,605,0,0.0,0
68,160,1,1.0,1
69,520,0,0.0,0
70,1993,0,0.0,0
71,1470,0,0.3333333333333333,0
72,2165,0,0.0,0
73,2516,0,0.0,0
74,526,0,0.3333333333333333,0
75,1949,0,0.0,0
76,2726,0,0.0,0
77,88,0,0.0,0
78,2080,0,0.0,0
79,919,0,0.0,0
80,2472,0,0.6666666666666666,1
81,909,0,0.6666666666666666,1
82,2199,0,1.0,1
83,2569,0,0.0,0
84,2084,1,0.3333333333333333,0
85,834,0,0.3333333333333333,0
86,1763,0,0.0,0
87,2284,1,0.0,0
88,1516,0,0.0,0
89,746,0,0.0,0
90,406,0,0.0,0
91,277,0,0.0,0
92,2072,0,0.0,0
93,1803,0,0.0,0
94,858,0,0.0,0
95,629,0,0.0,0
96,2574,0,0.0,0
97,1168,1,0.6666666666666666,1
98,468,0,0.0,0
99,1079,0,0.3333333333333333,0
100,473,0,0.0,0
101,519,0,0.0,0
102,2571,0,0.0,0
103,1021,0,0.0,0
104,2509,1,0.3333333333333333,0
105,1838,0,0.3333333333333333,0
106,1834,0,0.0,0
107,1140,0,0.0,0
108,2496,0,0.0,0
109,1407,0,0.3333333333333333,0
110,2236,0,0.0,0
111,902,0,0.0,0
112,1898,1,0.0,0
113,1577,0,0.0,0
114,881,0,0.3333333333333333,0
115,892,0,0.0,0
116,27,0,0.0,0
117,1845,0,0.0,0
118,1338,0,0.3333333333333333,0
119,2313,0,0.0,0
120,880,0,0.0,0
121,1472,0,0.0,0
122,1656,0,0.3333333333333333,0
123,2720,1,0.3333333333333333,0
124,700,0,0.0,0
125,678,0,0.0,0
126,2640,0,0.0,0
127,1975,0,0.3333333333333333,0
128,578,0,0.0,0
129,1702,0,0.0,0
130,2741,0,0.0,0
131,1671,0,0.0,0
132,3,0,0.0,0
133,2366,0,0.0,0
134,571,0,0.0,0
135,2474,0,0.0,0
136,1972,0,0.0,0
137,541,0,0.0,0
138,1888,0,0.0,0
139,920,0,0.0,0
140,725,0,0.0,0
141,2437,0,0.0,0
142,609,0,0.0,0
143,1157,0,0.0,0
144,28,0,0.0,0
145,983,0,0.0,0
146,34,0,0.0,0
147,486,0,0.0,0
148,2309,0,0.0,0
149,926,1,0.6666666666666666,1
150,564,0,0.0,0
151,593,0,0.0,0
152,1433,0,0.0,0
153,1343,0,0.6666666666666666,1
154,2751,0,0.0,0
155,633,0,0.0,0
156,2783,0,0.0,0
157,2684,0,0.0,0
158,1765,0,0.0,0
159,334,0,0.0,0
160,768,0,0.0,0
161,376,0,0.0,0
162,1527,0,0.0,0
163,1537,0,0.0,0
164,733,0,0.0,0
165,31,0,0.6666666666666666,1
166,788,0,0.0,0
167,867,0,0.0,0
168,479,0,0.0,0
169,2290,0,0.3333333333333333,0
