,id,y_true,prob_lr_seed_8_skf_2_paras_22_C_100_weight_None_solver_lbfgs,class_lr_seed_8_skf_2_paras_22_C_100_weight_None_solver_lbfgs
0,193,0,0.01303339895130663,0
1,2670,0,0.0013573653119894706,0
2,1731,0,0.8715111006006865,1
3,3254,0,0.001281816904002572,0
4,1443,0,0.004484052813754604,0
5,195,0,0.002334115549722835,0
6,506,0,0.04552664700276513,0
7,2164,0,0.0027073174627216512,0
8,906,1,0.5668999396542023,1
9,1984,1,0.08146867016617014,0
10,3333,0,0.01640374666123587,0
11,2790,0,0.002585748061312813,0
12,295,0,0.012817928965764325,0
13,4439,1,0.004979410513202855,0
14,4028,0,4.0322591336856044e-07,0
15,4410,0,0.7189541779063188,1
16,3556,0,0.12224502936793928,0
17,2767,1,0.8132568889582286,1
18,3242,1,0.5919337110544622,1
19,3713,0,0.019346457321931437,0
20,1597,0,0.653475898311224,1
21,4518,0,0.011033968267051518,0
22,1380,0,0.03435864431496518,0
23,4775,0,0.01725832191463639,0
24,2541,0,0.006607916836719092,0
25,3960,0,0.02336539417661306,0
26,144,0,0.19475668961086445,0
27,4012,0,0.05906092466365237,0
28,693,0,3.355990817614178e-05,0
29,2157,0,0.00033803764121395196,0
30,2988,0,0.8331155167368568,1
31,3103,0,0.245144597214479,0
32,324,0,0.0500848888156944,0
33,3258,0,0.00017384362235914905,0
34,4042,1,0.7710939917598697,1
35,2931,0,0.046715162881530936,0
36,1013,0,0.002969794999768588,0
37,1676,0,0.5899336007052046,1
38,4743,0,0.0134606466326111,0
39,2518,0,0.1278256507051009,0
40,1774,1,0.8360035673456155,1
41,635,0,0.004893078703356014,0
42,3162,1,0.4318044700509641,0
43,3377,1,0.4892871508747996,0
44,2105,0,0.003925399277260556,0
45,504,1,0.39292109900164257,0
46,2326,0,0.20224428727336052,0
47,3328,0,0.00033062172056001857,0
48,653,0,0.009109706320344996,0
49,3065,0,0.10450839023396354,0
50,1359,1,0.13939543479659,0
51,3387,0,0.41708755169132605,0
52,2015,0,0.051508905584362503,0
53,1721,0,0.7763956615950607,1
54,3349,0,0.07072541512809213,0
55,915,1,0.3111643631082676,0
56,434,0,0.0997176857712018,0
57,1335,0,0.0008604756653071566,0
58,1887,1,0.7812393950928195,1
