,id,y_true,prob_knn_seed_15_skf_4_paras_0_K_3,class_knn_seed_15_skf_4_paras_0_K_3
0,102,0,0.0,0
1,1174,0,0.0,0
2,911,0,0.0,0
3,296,0,0.0,0
4,1064,0,0.0,0
5,829,1,0.0,0
6,1432,0,0.0,0
7,975,0,0.0,0
8,1320,0,0.0,0
9,519,0,0.3333333333333333,0
10,181,1,1.0,1
11,715,0,0.3333333333333333,0
12,1277,0,0.0,0
13,717,0,0.0,0
14,1130,0,0.0,0
15,1571,0,0.0,0
16,1731,0,0.0,0
17,1022,0,0.3333333333333333,0
18,1341,0,0.0,0
19,1413,0,0.0,0
20,417,0,0.0,0
21,352,0,0.0,0
22,432,0,0.0,0
23,903,0,0.0,0
24,552,0,0.0,0
25,744,0,0.0,0
26,912,0,0.0,0
27,1556,0,0.0,0
28,1500,0,0.0,0
29,994,0,0.0,0
30,1680,0,0.0,0
31,1089,0,0.0,0
32,5,0,0.0,0
33,1656,0,0.0,0
34,440,0,0.0,0
35,902,0,0.0,0
36,843,0,0.0,0
37,613,0,0.0,0
38,1434,0,0.0,0
39,88,0,0.0,0
40,643,1,1.0,1
41,1587,0,0.0,0
42,954,0,0.0,0
43,1119,0,0.3333333333333333,0
44,611,0,0.0,0
45,422,0,0.0,0
46,272,0,0.0,0
47,1523,0,0.3333333333333333,0
48,638,0,0.0,0
49,1384,1,1.0,1
50,1410,0,0.3333333333333333,0
51,386,0,0.0,0
52,849,0,0.3333333333333333,0
53,536,0,1.0,1
54,1598,0,0.0,0
55,16,0,0.0,0
56,634,0,0.0,0
57,726,1,1.0,1
58,278,0,0.0,0
59,767,0,0.3333333333333333,0
60,1287,0,0.0,0
61,318,0,0.0,0
62,850,0,0.0,0
63,168,0,0.0,0
64,753,0,0.0,0
65,1245,0,0.0,0
66,1232,0,0.0,0
67,837,0,0.0,0
68,790,0,0.0,0
69,70,0,0.3333333333333333,0
70,576,0,0.0,0
71,1300,0,0.0,0
72,35,0,0.0,0
73,1415,0,0.0,0
74,1449,0,0.0,0
75,469,0,0.0,0
76,684,0,0.0,0
