,id,y_true,prob_knn_seed_11_skf_3_paras_0_K_3,class_knn_seed_11_skf_3_paras_0_K_3
0,11,0,0.0,0
1,1402,0,0.0,0
2,1315,0,0.0,0
3,921,0,0.3333333333333333,0
4,1426,0,0.0,0
5,397,0,0.0,0
6,61,0,0.0,0
7,1160,0,0.0,0
8,1079,0,0.0,0
9,1358,0,0.0,0
10,833,0,0.3333333333333333,0
11,182,0,0.0,0
12,208,0,0.0,0
13,479,0,0.0,0
14,476,0,0.0,0
15,63,0,0.0,0
16,819,0,0.0,0
17,470,0,0.0,0
18,793,0,0.0,0
19,1088,0,0.0,0
20,1222,0,0.0,0
21,83,0,0.0,0
22,428,0,0.3333333333333333,0
23,132,0,0.0,0
24,571,0,0.0,0
25,400,0,0.0,0
26,104,0,0.3333333333333333,0
27,1302,0,0.0,0
28,451,0,0.0,0
29,792,0,0.3333333333333333,0
30,1282,1,0.3333333333333333,0
31,98,0,0.0,0
32,1122,0,0.0,0
33,576,0,0.0,0
34,666,0,0.0,0
35,252,0,0.0,0
36,976,0,0.0,0
37,985,0,0.0,0
38,727,0,0.0,0
39,241,0,0.0,0
40,414,0,0.0,0
41,402,0,0.0,0
42,1395,0,0.0,0
43,1182,0,0.0,0
44,1348,0,0.3333333333333333,0
45,1396,0,0.0,0
46,1146,0,0.0,0
47,466,0,0.0,0
48,659,0,0.0,0
49,1334,1,0.0,0
50,804,0,0.0,0
51,814,0,0.0,0
52,1407,0,0.0,0
53,756,0,0.0,0
54,612,0,0.0,0
55,394,0,0.0,0
56,894,0,0.0,0
57,1362,0,0.0,0
58,622,0,0.0,0
59,601,0,0.0,0
60,1275,0,0.3333333333333333,0
61,928,0,0.0,0
62,886,0,0.0,0
63,920,0,0.0,0
64,151,0,0.0,0
65,442,0,0.0,0
66,839,0,0.3333333333333333,0
67,181,1,0.0,0
68,1356,0,0.0,0
69,1393,0,0.0,0
70,859,0,0.0,0
71,1366,1,0.0,0
72,1291,0,0.0,0
73,170,0,0.0,0
74,1032,0,0.0,0
75,763,0,0.0,0
76,1120,0,0.0,0
77,123,0,0.0,0
78,437,1,0.0,0
79,580,0,0.0,0
80,1200,0,0.0,0
81,731,0,0.0,0
82,407,0,0.0,0
83,1177,0,0.0,0
84,1344,0,0.0,0
85,2,0,0.0,0
86,207,0,0.6666666666666666,1
87,713,0,0.3333333333333333,0
88,1133,0,0.0,0
89,491,0,0.0,0
90,335,1,1.0,1
91,34,0,0.0,0
92,1384,0,0.3333333333333333,0
93,1037,0,0.0,0
94,483,0,0.0,0
95,695,0,0.0,0
96,1024,0,0.0,0
97,1058,0,0.0,0
98,173,0,0.0,0
99,1276,0,0.0,0
100,841,0,0.0,0
101,582,0,0.3333333333333333,0
102,1025,0,0.0,0
103,1201,0,0.0,0
104,468,0,0.0,0
105,142,0,0.3333333333333333,0
106,120,0,0.0,0
107,503,0,0.0,0
108,1211,0,0.0,0
109,1169,0,0.0,0
110,245,0,0.3333333333333333,0
111,761,0,0.0,0
112,779,0,0.0,0
113,1180,0,0.0,0
114,40,0,0.0,0
115,1374,1,0.3333333333333333,0
116,155,0,0.0,0
117,55,0,0.3333333333333333,0
118,1330,0,0.3333333333333333,0
119,154,1,0.0,0
120,1388,1,0.3333333333333333,0
121,1249,0,0.3333333333333333,0
122,1155,0,0.0,0
123,780,0,0.0,0
124,334,0,0.0,0
125,366,0,0.0,0
126,764,0,0.0,0
127,642,0,0.0,0
128,997,0,0.0,0
129,1072,0,0.0,0
130,331,0,0.3333333333333333,0
131,915,0,0.0,0
132,367,0,0.0,0
133,626,0,0.0,0
134,213,1,0.0,0
135,312,1,0.3333333333333333,0
136,373,0,0.0,0
137,800,0,0.0,0
138,1004,0,0.0,0
139,255,0,0.0,0
140,869,0,0.3333333333333333,0
141,521,0,0.3333333333333333,0
142,375,0,0.3333333333333333,0
143,1231,0,0.3333333333333333,0
144,135,0,0.0,0
145,757,0,0.0,0
146,1118,0,0.0,0
147,1298,0,0.0,0
148,446,0,0.0,0
149,876,0,0.0,0
150,765,0,0.0,0
151,485,0,0.0,0
152,1162,0,0.0,0
153,955,0,0.0,0
154,670,0,0.0,0
155,1013,0,0.3333333333333333,0
156,251,0,0.0,0
157,688,0,0.0,0
158,962,0,0.0,0
159,785,0,0.0,0
160,826,0,0.0,0
161,84,1,0.3333333333333333,0
162,1304,0,0.0,0
163,75,1,0.0,0
164,89,0,0.0,0
165,821,0,0.0,0
166,639,1,0.3333333333333333,0
167,681,0,0.0,0
168,952,0,0.0,0
169,817,0,0.0,0
170,708,0,0.0,0
171,348,0,0.0,0
172,942,0,0.0,0
173,500,0,0.0,0
174,67,0,0.0,0
175,1005,0,0.0,0
176,1421,0,0.0,0
177,1087,0,0.3333333333333333,0
178,1151,0,0.0,0
179,15,1,0.0,0
180,1217,0,0.0,0
181,421,0,0.0,0
182,449,0,0.0,0
183,594,0,0.0,0
184,1159,0,0.0,0
185,717,0,0.0,0
186,387,0,0.0,0
187,701,0,0.0,0
188,1075,0,0.0,0
189,752,0,0.0,0
190,474,0,0.0,0
191,336,0,0.0,0
192,1136,0,0.0,0
193,381,0,0.0,0
194,1455,1,1.0,1
195,311,0,0.0,0
196,217,0,0.0,0
197,440,0,0.0,0
198,1311,0,0.0,0
199,313,0,0.0,0
200,1435,0,0.3333333333333333,0
201,27,0,0.0,0
202,737,1,0.3333333333333333,0
203,1342,0,0.0,0
204,855,0,0.0,0
205,26,0,0.0,0
206,351,0,0.0,0
207,88,0,0.0,0
208,1411,0,0.0,0
209,707,0,0.0,0
210,175,0,0.0,0
211,733,0,0.0,0
212,1303,1,0.3333333333333333,0
213,422,0,0.3333333333333333,0
214,1408,0,0.0,0
215,1390,0,0.0,0
216,371,0,0.0,0
217,1110,0,0.0,0
218,1086,0,0.0,0
219,1292,0,0.0,0
220,1057,0,0.0,0
221,435,1,0.6666666666666666,1
222,1434,0,0.3333333333333333,0
223,916,0,0.0,0
224,696,0,0.3333333333333333,0
225,577,1,0.6666666666666666,1
226,1207,0,0.0,0
227,1379,0,0.3333333333333333,0
228,188,0,0.0,0
229,65,1,0.3333333333333333,0
230,664,1,0.0,0
231,516,0,0.0,0
