,id,y_true,prob_knn_seed_17_skf_2_paras_0_K_3,class_knn_seed_17_skf_2_paras_0_K_3
0,3424,1,0.3333333333333333,0
1,4083,0,0.6666666666666666,1
2,3042,0,0.0,0
3,966,0,0.0,0
4,4285,1,0.0,0
5,687,0,0.0,0
6,772,0,0.0,0
7,3,0,0.3333333333333333,0
8,611,0,0.3333333333333333,0
9,633,0,0.6666666666666666,1
10,406,0,0.6666666666666666,1
11,1237,0,0.0,0
12,931,0,0.0,0
13,295,0,0.0,0
14,1441,0,0.0,0
15,4002,0,0.3333333333333333,0
16,2612,1,1.0,1
17,2735,1,0.3333333333333333,0
18,3461,1,0.3333333333333333,0
19,4518,0,0.0,0
20,356,0,1.0,1
21,1815,0,0.3333333333333333,0
22,2677,0,0.0,0
23,2541,0,0.0,0
24,545,0,1.0,1
25,2522,0,0.0,0
26,1416,0,0.3333333333333333,0
27,3100,1,1.0,1
28,144,0,0.0,0
29,251,0,0.0,0
30,2988,0,0.3333333333333333,0
31,606,0,0.0,0
32,1460,0,0.0,0
33,403,1,0.6666666666666666,1
34,3039,1,1.0,1
35,3304,0,0.0,0
36,4213,0,0.0,0
37,1081,0,0.0,0
38,3452,0,0.0,0
39,17,0,0.0,0
40,4735,0,1.0,1
41,2848,0,0.3333333333333333,0
42,637,1,1.0,1
43,2577,1,0.6666666666666666,1
44,4413,0,0.3333333333333333,0
45,3098,1,0.6666666666666666,1
46,1480,1,1.0,1
47,2430,1,1.0,1
48,3790,1,0.6666666666666666,1
49,3789,0,0.6666666666666666,1
50,3685,0,0.0,0
51,3969,0,0.0,0
52,3595,0,0.0,0
53,4487,1,0.3333333333333333,0
54,3223,1,1.0,1
55,960,0,0.3333333333333333,0
56,4317,1,0.6666666666666666,1
57,1359,1,0.6666666666666666,1
58,3387,0,0.0,0
59,4415,0,0.0,0
60,1956,0,0.0,0
61,3274,1,1.0,1
62,4334,0,0.0,0
63,36,0,0.0,0
64,3978,1,1.0,1
65,1827,1,1.0,1
66,4767,1,0.3333333333333333,0
67,3135,0,0.0,0
68,2842,0,0.0,0
69,3176,0,0.0,0
70,2731,0,0.6666666666666666,1
71,4266,1,0.6666666666666666,1
72,3865,0,0.3333333333333333,0
73,4386,0,0.3333333333333333,0
74,3301,0,0.0,0
75,827,0,0.6666666666666666,1
76,890,1,1.0,1
77,4001,0,0.3333333333333333,0
78,683,0,0.0,0
79,2566,1,0.0,0
80,664,1,1.0,1
81,2432,0,0.0,0
82,4115,1,0.3333333333333333,0
83,3078,1,1.0,1
84,3212,1,1.0,1
85,2471,0,0.3333333333333333,0
86,4543,1,0.3333333333333333,0
