,id,y_true,prob_xgboost_seed_6_skf_4_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,class_xgboost_seed_6_skf_4_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6
0,151,0,0.015177177,0
1,7,1,0.02712133,0
2,269,0,0.033383146,0
3,210,0,0.037564453,0
4,173,0,0.024491033,0
5,134,1,0.97127223,1
6,281,0,0.7013857,1
7,1,0,0.03877788,0
8,130,0,0.07428985,0
9,168,1,0.9786524,1
10,75,0,0.8318378,1
11,328,1,0.7710204,1
12,140,0,0.24605334,0
13,255,0,0.42487922,0
14,284,0,0.044037767,0
15,35,0,0.63429284,1
16,316,0,0.009618806,0
17,200,0,0.013755925,0
18,153,0,0.77932155,1
19,222,0,0.21109428,0
20,322,0,0.91612726,1
21,156,1,0.013720165,0
22,122,0,0.6799885,1
23,228,0,0.012159249,0
24,240,1,0.7054433,1
25,277,0,0.088013135,0
26,104,1,0.9503762,1
27,230,0,0.01584925,0
28,152,0,0.09549863,0
29,294,0,0.018043969,0
30,132,1,0.23462842,0
31,15,0,0.05582001,0
32,146,0,0.035897855,0
33,14,0,0.07182732,0
34,20,1,0.5302997,1
35,38,0,0.45609656,0
36,261,0,0.032381803,0
37,12,0,0.69162107,1
38,214,0,0.08441358,0
39,275,1,0.98267174,1
40,74,0,0.5214829,1
41,39,1,0.5500972,1
42,25,0,0.05768616,0
43,127,0,0.09614,0
44,115,0,0.32360995,0
45,138,1,0.28896058,0
46,109,0,0.036244173,0
47,327,0,0.2909926,0
48,218,1,0.9407202,1
49,279,0,0.41097918,0
50,119,1,0.96586835,1
51,332,0,0.07299416,0
52,87,0,0.47297597,0
