,id,y_true,prob_xgboost_seed_10_skf_2_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,class_xgboost_seed_10_skf_2_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6
0,7,1,0.085385606,0
1,144,0,0.3772019,0
2,143,0,0.017481934,0
3,306,0,0.09565615,0
4,159,1,0.6944444,1
5,298,1,0.45314023,0
6,227,0,0.025873981,0
7,24,1,0.9720641,1
8,85,1,0.9698472,1
9,190,0,0.049603105,0
10,80,0,0.050788727,0
11,191,0,0.034564324,0
12,173,0,0.031240426,0
13,40,0,0.24983153,0
14,175,0,0.010602744,0
15,273,0,0.03944393,0
16,168,1,0.98346186,1
17,220,0,0.028979704,0
18,167,0,0.29050985,0
19,63,1,0.48027027,0
20,328,1,0.8211004,1
21,47,0,0.60891634,1
22,307,0,0.37434152,0
23,117,0,0.3526537,0
24,54,1,0.05089795,0
25,222,0,0.64057535,1
26,322,0,0.8892643,1
27,156,1,0.0094866995,0
28,185,0,0.19636716,0
29,161,0,0.03499745,0
30,319,0,0.017004699,0
31,333,0,0.30672038,0
32,208,1,0.9082587,1
33,104,1,0.9161815,1
34,230,0,0.04156607,0
35,152,0,0.05222715,0
36,150,0,0.13831006,0
37,198,0,0.2811634,0
38,14,0,0.044448685,0
39,102,0,0.36613536,0
40,38,0,0.81793976,1
41,68,0,0.02460966,0
42,74,0,0.6170308,1
43,127,0,0.061608274,0
44,272,0,0.009062301,0
45,172,0,0.031684455,0
46,135,0,0.56167483,1
47,124,0,0.020416249,0
48,327,0,0.45534462,0
49,11,0,0.048764154,0
50,218,1,0.9559321,1
51,3,1,0.7921695,1
52,141,0,0.05303278,0
