,id,y_true,prob_xgboost_seed_2_skf_4_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,class_xgboost_seed_2_skf_4_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6
0,268,0,0.20870766,0
1,204,0,0.0150548555,0
2,318,1,0.21546127,0
3,278,1,0.9054146,1
4,210,0,0.08614198,0
5,80,0,0.11795542,0
6,130,0,0.07093357,0
7,308,0,0.6163378,1
8,273,0,0.20153703,0
9,334,0,0.71367633,1
10,168,1,0.9865051,1
11,75,0,0.94059443,1
12,70,0,0.012248109,0
13,63,1,0.48861927,0
14,182,0,0.034673277,0
15,307,0,0.26700172,0
16,84,0,0.3588017,0
17,171,0,0.42879573,0
18,244,1,0.04636762,0
19,284,0,0.049384918,0
20,157,0,0.092872925,0
21,290,0,0.4547946,0
22,215,0,0.9765653,1
23,66,1,0.977518,1
24,154,1,0.96840626,1
25,200,0,0.013521746,0
26,33,1,0.051580127,0
27,322,0,0.71964216,1
28,317,0,0.024970781,0
29,189,0,0.06055643,0
30,283,1,0.071060546,0
31,239,1,0.8787902,1
32,46,0,0.11421373,0
33,136,0,0.008861772,0
34,110,0,0.08652318,0
35,331,1,0.2512851,0
36,208,1,0.39048162,0
37,192,0,0.017484507,0
38,88,0,0.013041465,0
39,176,0,0.028445018,0
40,15,0,0.13155538,0
41,20,1,0.42187127,0
42,79,0,0.021961514,0
43,149,0,0.42879573,0
44,280,0,0.27281025,0
45,129,0,0.02842574,0
46,323,0,0.012222131,0
47,243,0,0.012800993,0
48,197,0,0.046232592,0
49,221,0,0.19335435,0
50,229,1,0.037915483,0
51,11,0,0.53946984,1
52,332,0,0.025341514,0
