,id,y_true,prob_xgboost_seed_6_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,class_xgboost_seed_6_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6
0,224,1,0.03439769,0
1,59,1,0.99244493,1
2,70,0,0.027409334,0
3,92,0,0.9385501,1
4,221,0,0.048020516,0
5,68,1,0.43808025,0
6,95,0,0.06631255,0
7,205,0,0.55544853,1
8,7,0,0.27451265,0
9,241,0,0.29356262,0
10,85,0,0.006135905,0
11,83,1,0.12826577,0
12,230,0,0.024726024,0
13,166,0,0.06621681,0
14,219,1,0.984018,1
15,171,0,0.011517803,0
16,29,0,0.4381237,0
17,215,0,0.6447309,1
18,169,0,0.060798462,0
19,164,0,0.025758363,0
20,152,0,0.6505711,1
21,195,0,0.21525589,0
22,16,1,0.89309233,1
23,136,0,0.0105649745,0
24,263,0,0.0126487,0
25,109,1,0.9268582,1
26,36,0,0.20647445,0
27,17,0,0.06465,0
28,19,0,0.04016364,0
29,249,0,0.026509764,0
30,124,1,0.6715656,1
31,41,0,0.031788945,0
32,14,1,0.9021039,1
33,190,1,0.30578002,0
34,20,0,0.0054221046,0
35,51,0,0.009612171,0
36,126,0,0.6577906,1
37,115,0,0.035616335,0
38,46,0,0.0624312,0
39,121,1,0.046746362,0
40,113,0,0.32382888,0
41,11,1,0.81593174,1
42,134,0,0.1070866,0
