,id,y_true,prob_xgboost_seed_10_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,class_xgboost_seed_10_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6
0,173,1,0.523638,1
1,149,0,0.013559579,0
2,76,0,0.027279872,0
3,50,0,0.019295404,0
4,260,1,0.03711617,0
5,139,0,0.011580724,0
6,74,0,0.56905925,1
7,188,0,0.008569027,0
8,73,1,0.9684018,1
9,9,1,0.87798154,1
10,223,0,0.9029747,1
11,215,0,0.43142554,0
12,169,0,0.051128104,0
13,122,0,0.0462772,0
14,142,0,0.024469322,0
15,152,0,0.5206042,1
16,32,0,0.023777654,0
17,114,1,0.9605731,1
18,67,0,0.059178103,0
19,228,0,0.059717696,0
20,38,0,0.062049553,0
21,203,0,0.048432704,0
22,256,0,0.038432617,0
23,208,1,0.2553198,0
24,250,0,0.9681598,1
25,143,0,0.061738037,0
26,178,0,0.047555335,0
27,263,0,0.01507847,0
28,155,1,0.93542886,1
29,27,0,0.9070916,1
30,249,0,0.01610864,0
31,137,0,0.95802075,1
32,103,1,0.09962473,0
33,41,0,0.021811198,0
34,237,0,0.03463756,0
35,20,0,0.007879569,0
36,51,0,0.009948947,0
37,94,1,0.94851446,1
38,244,1,0.13013001,0
39,172,1,0.7645956,1
40,113,0,0.9008654,1
41,259,1,0.8979377,1
42,71,0,0.0029132364,0
