,id,y_true,prob_xgboost_seed_11_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,class_xgboost_seed_11_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6
0,199,1,0.26268145,0
1,93,1,0.7489667,1
2,206,0,0.22449876,0
3,59,1,0.9779047,1
4,173,1,0.6845277,1
5,70,0,0.02617137,0
6,68,1,0.30729,0
7,241,0,0.6660607,1
8,119,0,0.018747812,0
9,50,0,0.026024342,0
10,15,0,0.1684855,0
11,12,0,0.010534761,0
12,110,0,0.025898462,0
13,75,0,0.15359657,0
14,171,0,0.025771152,0
15,29,0,0.65840334,1
16,215,0,0.5703408,1
17,164,0,0.03306267,0
18,152,0,0.5295068,1
19,32,0,0.09122672,0
20,96,0,0.14713585,0
21,175,0,0.012898745,0
22,5,0,0.0944951,0
23,136,0,0.024889382,0
24,178,0,0.023942722,0
25,148,0,0.46822685,0
26,4,1,0.93805766,1
27,252,0,0.09243143,0
28,124,1,0.38029155,0
29,41,0,0.03350761,0
30,25,0,0.045795158,0
31,127,1,0.9959865,1
32,60,0,0.18358803,0
33,58,1,0.96711904,1
34,265,0,0.7613656,1
35,46,0,0.14623171,0
36,167,0,0.19131692,0
37,255,0,0.49312985,0
38,172,1,0.72489685,1
39,11,1,0.93091583,1
40,150,0,0.06774622,0
41,64,1,0.990991,1
42,261,0,0.066333845,0
