id,gmtamesQSAR_ID,SMILES,y_true,prob_weight6,class_weight6
0,gmtamesQSAR_3589,BrC1CC(Br)CC(Br)CC(Br)CC(Br)CC(Br)C1,0,0.35462177,0
1,gmtamesQSAR_3600,O=c1c2cc(F)ccc2nc(-n2cncn2)n1-c1ccc(Cl)cc1Cl,0,0.026230752,0
2,gmtamesQSAR_3633,COc1cc2c(cc1OC)CN(N=O)CC2,1,0.9546504,1
3,gmtamesQSAR_3655,O=C1CC2SCC=CN12,0,0.6095364,0
4,gmtamesQSAR_3660,CCc1nc2c(o1)CC(CC(C)S(=O)(=O)CC)CC2=O,0,0.022686511,0
5,gmtamesQSAR_3663,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,0,0.13438073,0
6,gmtamesQSAR_3664,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,0,0.014157236,0
7,gmtamesQSAR_3668,O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccccc2)ccc1Nc1ccccc1,0,0.051612586,0
8,gmtamesQSAR_3694,c1cc(-c2ccncc2)ccn1,0,0.13958293,0
9,gmtamesQSAR_3701,Cc1cc(C(=O)NNCc2ccccc2)no1,0,0.0715892,0
10,gmtamesQSAR_3703,CC1C(c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCC(O)C1,0,0.020436943,0
11,gmtamesQSAR_3714,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)C[C@H]2CCCC[C@@H]21,0,0.011502415,0
12,gmtamesQSAR_3715,CC(=O)c1c(O)cc(C)oc1=O,0,0.0664863,0
13,gmtamesQSAR_3727,CC1=C(C(N)=O)[S+]([O-])CCO1,0,0.2226299,0
14,gmtamesQSAR_3734,COC(=O)C1=C(C)N=C(C)C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1,0,0.010240823,0
15,gmtamesQSAR_3740,c1ccc(CSCc2ccccc2)cc1,0,0.043816864,0
16,gmtamesQSAR_3793,O=C1CCCCCCCCCCCCCCO1,0,0.041088164,0
17,gmtamesQSAR_3798,CCCC(=NOCC)C1C(=O)CC(C2CCCSC2)CC1=O,0,0.014877677,0
18,gmtamesQSAR_3819,Cc1nnc(-c2ccccc2)c(=O)n1N,0,0.63048863,0
19,gmtamesQSAR_3848,CN(C)CCN(Cc1ccsc1)c1ccccn1,0,0.05365506,0
20,gmtamesQSAR_3879,CCON=C(CC)C1C(=O)CC(c2c(C)cc(C)cc2C)CC1=O,0,0.014612824,0
21,gmtamesQSAR_3888,CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,0,0.039274186,0
22,gmtamesQSAR_3892,CC1=NC(=N)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)C(c2cccc([N+](=O)[O-])c2)C1C(=O)OC(C)C,0,0.016849011,0
23,gmtamesQSAR_3911,CC1(C)Nc2nc(=O)[nH]c(=O)n2C1O,0,0.17474645,0
24,gmtamesQSAR_3923,C1CSCCS1,0,0.3351683,0
25,gmtamesQSAR_3928,ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,0,0.07707971,0
26,gmtamesQSAR_3944,CCCCc1c(C)[nH]c(NCC)nc1=O,0,0.13769606,0
27,gmtamesQSAR_3996,O=C(NCCc1ncc(C(F)(F)F)cc1Cl)c1ccccc1C(F)(F)F,0,0.017331302,0
28,gmtamesQSAR_4015,C=C1CC[C@H]2O[C@@]2(C)CC[C@@H]2[C@@H]1CC2(C)C,0,0.040356904,0
29,gmtamesQSAR_4018,C[C@]12CC[C@H](OC(=O)/C=C/c3cccc(N(CCCl)CCCl)c3)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)NC(=O)CC[C@@H]12,1,0.03184396,0
30,gmtamesQSAR_4039,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)NC(=O)CC[C@@H]12,0,0.021052957,0
31,gmtamesQSAR_4040,Nc1nc(N)nc(-c2ccccc2)n1,0,0.13040483,0
