id,gmtamesQSAR_ID,SMILES,y_true,prob_weight6,class_weight6
0,gmtamesQSAR_3575,C[C@]12O[C@H]1[C@H]1CCCC[C@@H]1c1ccccc12,0,0.2928396,0
1,gmtamesQSAR_3589,BrC1CC(Br)CC(Br)CC(Br)CC(Br)CC(Br)C1,0,0.07392272,0
2,gmtamesQSAR_3600,O=c1c2cc(F)ccc2nc(-n2cncn2)n1-c1ccc(Cl)cc1Cl,0,0.114720404,0
3,gmtamesQSAR_3603,COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1,0,0.034866124,0
4,gmtamesQSAR_3632,CN1CCN(c2ccc3[nH]c(CCCc4ccc5[nH]c(-c6ccc(N(CCCl)CCCl)cc6)nc5c4)nc3c2)CC1,0,0.041520476,0
5,gmtamesQSAR_3634,c1ccc(-c2ccccc2OCC2CO2)cc1,1,0.98946214,1
6,gmtamesQSAR_3642,[O-][n+]1ccc2cnncc2c1,0,0.09427068,0
7,gmtamesQSAR_3655,O=C1CC2SCC=CN12,0,0.1710144,0
8,gmtamesQSAR_3660,CCc1nc2c(o1)CC(CC(C)S(=O)(=O)CC)CC2=O,0,0.34382027,0
9,gmtamesQSAR_3664,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,0,0.07274628,0
10,gmtamesQSAR_3668,O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccccc2)ccc1Nc1ccccc1,0,0.50071543,0
11,gmtamesQSAR_3671,c1ccc2c(c1)C1OOC2c2ccccc21,0,0.51300824,0
12,gmtamesQSAR_3692,CC1(C)N=C(N)N=C(N)N1OCCCOc1cc(Cl)c(Cl)cc1Cl,0,0.069061935,0
13,gmtamesQSAR_3701,Cc1cc(C(=O)NNCc2ccccc2)no1,0,0.3751654,0
14,gmtamesQSAR_3703,CC1C(c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCC(O)C1,0,0.042548478,0
15,gmtamesQSAR_3714,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)C[C@H]2CCCC[C@@H]21,0,0.05499345,0
16,gmtamesQSAR_3715,CC(=O)c1c(O)cc(C)oc1=O,0,0.038729757,0
17,gmtamesQSAR_3727,CC1=C(C(N)=O)[S+]([O-])CCO1,0,0.27237612,0
18,gmtamesQSAR_3732,N=c1c2[nH]cnc2ncn1O,0,0.7926084,1
19,gmtamesQSAR_3734,COC(=O)C1=C(C)N=C(C)C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1,0,0.1216,0
20,gmtamesQSAR_3740,c1ccc(CSCc2ccccc2)cc1,0,0.085544586,0
21,gmtamesQSAR_3746,O=C(O)C1CS[C@H](c2ccccc2O)N1C(=O)CCSSCCC(=O)N1C(C(=O)O)CS[C@@H]1c1ccccc1O,0,0.10056916,0
22,gmtamesQSAR_3767,C1COCCOCCOCCO1,0,0.119463146,0
23,gmtamesQSAR_3793,O=C1CCCCCCCCCCCCCCO1,0,0.07461625,0
24,gmtamesQSAR_3798,CCCC(=NOCC)C1C(=O)CC(C2CCCSC2)CC1=O,0,0.06955147,0
25,gmtamesQSAR_3819,Cc1nnc(-c2ccccc2)c(=O)n1N,0,0.6310798,0
26,gmtamesQSAR_3829,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C(=O)O)C5CC[C@]43C)[C@H]2C1,0,0.10603282,0
27,gmtamesQSAR_3848,CN(C)CCN(Cc1ccsc1)c1ccccn1,0,0.05232033,0
28,gmtamesQSAR_3857,C1=CC2c3ccccc3OC2O1,0,0.1505956,0
29,gmtamesQSAR_3879,CCON=C(CC)C1C(=O)CC(c2c(C)cc(C)cc2C)CC1=O,0,0.062589705,0
30,gmtamesQSAR_3888,CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,0,0.038184226,0
31,gmtamesQSAR_3892,CC1=NC(=N)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)C(c2cccc([N+](=O)[O-])c2)C1C(=O)OC(C)C,0,0.7366407,1
32,gmtamesQSAR_3911,CC1(C)Nc2nc(=O)[nH]c(=O)n2C1O,0,0.04726109,0
33,gmtamesQSAR_3919,CCN(CC)c1ccc2nc3ccc(N(CC)CC)cc3[o+]c2c1,0,0.13934562,0
34,gmtamesQSAR_3936,c1ccc2cc3c(ccc4cccnc43)cc2c1,0,0.24463496,0
35,gmtamesQSAR_3939,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,1,0.98395777,1
36,gmtamesQSAR_3944,CCCCc1c(C)[nH]c(NCC)nc1=O,0,0.15736607,0
37,gmtamesQSAR_3970,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,1,0.99238896,1
38,gmtamesQSAR_3977,Cc1ccc2cc3c(c4c2c1CC4)C1OC1c1ccccc1-3,1,0.9940184,1
39,gmtamesQSAR_3983,Nc1ccccc1SCSc1ccccc1N,0,0.12145525,0
40,gmtamesQSAR_3992,C(CC1CO1)C1CO1,1,0.9658977,1
41,gmtamesQSAR_3996,O=C(NCCc1ncc(C(F)(F)F)cc1Cl)c1ccccc1C(F)(F)F,0,0.060901165,0
42,gmtamesQSAR_4018,C[C@]12CC[C@H](OC(=O)/C=C/c3cccc(N(CCCl)CCCl)c3)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)NC(=O)CC[C@@H]12,0,0.77458906,1
43,gmtamesQSAR_4020,[O]S(=O)(=O)c1ccc2cc(Oc3ccc4cc(S([O])(=O)=O)ccc4c3)ccc2c1,0,0.12230554,0
44,gmtamesQSAR_4024,CCC(C)c1[nH]c(O)c(C(C)=O)c1O,0,0.025886118,0
45,gmtamesQSAR_4026,[O]C(=O)c1[nH]n(-c2ccc(S([O])(=O)=O)cc2)c(=O)c1N=Nc1ccc(S([O])(=O)=O)cc1,0,0.047444403,0
46,gmtamesQSAR_4039,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)NC(=O)CC[C@@H]12,0,0.05027941,0
47,gmtamesQSAR_4040,Nc1nc(N)nc(-c2ccccc2)n1,0,0.06370458,0
48,gmtamesQSAR_4058,CCO[C@@H]1[C@@H](OC)[C@H](C)O[C@@H](O[C@@H]2C[C@H]3CC[C@@H]4C(=CC5C(=O)C(C)[C@@H](OC6CC[C@H](NC)[C@@H](C)O6)CCC[C@H](CC)OC(=O)C[C@H]54)[C@@H]3C2)[C@@H]1OC,0,0.077854216,0
49,gmtamesQSAR_4066,Cc1nc2c(c3[nH]c4ccccc4c13)C(=O)C=C(N1CC1)C2=O,1,0.9471847,1
50,gmtamesQSAR_4070,NC(=O)c1cc[n+](COCN2C=CC=CC2=C=[NH+]O)cc1,0,0.5272342,0
51,gmtamesQSAR_4076,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,1,0.8048687,1
52,gmtamesQSAR_4079,O=C(O)C1Cc2c([nH]c3ccccc23)C(c2ccccc2)N1,0,0.08957407,0
53,gmtamesQSAR_4089,COC1=CC=CC=CC1,0,0.05321312,0
54,gmtamesQSAR_4100,CC(CC1=C(C=O)CO[C@@H]1O)C1=CCC(C)(C)C1,0,0.45487013,0
55,gmtamesQSAR_4101,c1ccc2c(c1)ccc1cc3c(ccc4ccncc43)cc12,0,0.33703798,0
56,gmtamesQSAR_4105,NC(=O)C(=Cc1ccc([N+](=O)[O-])o1)c1ccccc1,1,0.9886397,1
57,gmtamesQSAR_4109,CCCCCCC(O)C1C2=C(CC(C(O)C3CC=CC(=O)O3)CC3=C(C(=O)OC3=O)C1O)C(=O)OC2=O,0,0.18311918,0
58,gmtamesQSAR_4110,CC1(C)[C@@H](O[C@H]2OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)C3C(=O)C=C4C5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,0,0.07000929,0
59,gmtamesQSAR_4124,c1ccc(COC[C@@H]2CO2)cc1,1,0.9853056,1
60,gmtamesQSAR_4133,Brc1cc(Br)c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)c1,0,0.071600944,0
61,gmtamesQSAR_4139,COc1ccc(C(=O)Nc2ccccc2)cc1N=Nc1c(O)c(C(=O)Nc2ccc3[nH]c(=O)[nH]c3c2)cc2ccccc12,0,0.059499532,0
62,gmtamesQSAR_4160,N=C(N)N=NC(C=Cc1ccc([N+](=O)[O-])o1)=CCc1ccc([N+](=O)[O-])o1,1,0.9764118,1
63,gmtamesQSAR_4169,CC1OCC(=O)C(=O)C1O,1,0.12659514,0
64,gmtamesQSAR_4171,CC(=O)ON(OCc1ccc(Oc2ccccc2)cc1)C(=O)c1ccccc1,1,0.9867297,1
65,gmtamesQSAR_4181,C(CCC1CO1)CC1CO1,1,0.9850521,1
66,gmtamesQSAR_4196,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,0,0.10278502,0
67,gmtamesQSAR_4208,CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(O)CCC4(C)C3CCC12C,0,0.050276786,0
68,gmtamesQSAR_4213,ClC1=C(Cl)C(Cl)(C2(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl,1,0.06884906,0
