id,gmtamesQSAR_ID,SMILES,y_true,prob_weight6,class_weight6
0,gmtamesQSAR_3589,BrC1CC(Br)CC(Br)CC(Br)CC(Br)CC(Br)C1,0,0.029540569,0
1,gmtamesQSAR_3600,O=c1c2cc(F)ccc2nc(-n2cncn2)n1-c1ccc(Cl)cc1Cl,0,0.23559049,0
2,gmtamesQSAR_3603,COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1,0,0.9152752,1
3,gmtamesQSAR_3633,COc1cc2c(cc1OC)CN(N=O)CC2,1,0.6564,1
4,gmtamesQSAR_3642,[O-][n+]1ccc2cnncc2c1,1,0.5465964,0
5,gmtamesQSAR_3655,O=C1CC2SCC=CN12,0,0.033212423,0
6,gmtamesQSAR_3660,CCc1nc2c(o1)CC(CC(C)S(=O)(=O)CC)CC2=O,0,0.008036792,0
7,gmtamesQSAR_3663,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,0,0.12748334,0
8,gmtamesQSAR_3664,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,0,0.013591945,0
9,gmtamesQSAR_3682,Cn1c(N)nc2nc3ccccc3cc21,1,0.99603844,1
10,gmtamesQSAR_3692,CC1(C)N=C(N)N=C(N)N1OCCCOc1cc(Cl)c(Cl)cc1Cl,0,0.019731939,0
11,gmtamesQSAR_3694,c1cc(-c2ccncc2)ccn1,0,0.47683108,0
12,gmtamesQSAR_3701,Cc1cc(C(=O)NNCc2ccccc2)no1,0,0.30543333,0
13,gmtamesQSAR_3703,CC1C(c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCC(O)C1,0,0.0068237484,0
14,gmtamesQSAR_3714,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)C[C@H]2CCCC[C@@H]21,0,0.007597685,0
15,gmtamesQSAR_3715,CC(=O)c1c(O)cc(C)oc1=O,0,0.033696085,0
16,gmtamesQSAR_3727,CC1=C(C(N)=O)[S+]([O-])CCO1,0,0.031686664,0
17,gmtamesQSAR_3732,N=c1c2[nH]cnc2ncn1O,1,0.99187326,1
18,gmtamesQSAR_3734,COC(=O)C1=C(C)N=C(C)C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1,0,0.10098508,0
19,gmtamesQSAR_3740,c1ccc(CSCc2ccccc2)cc1,0,0.09435889,0
20,gmtamesQSAR_3767,C1COCCOCCOCCO1,0,0.011923403,0
21,gmtamesQSAR_3793,O=C1CCCCCCCCCCCCCCO1,0,0.007037252,0
22,gmtamesQSAR_3798,CCCC(=NOCC)C1C(=O)CC(C2CCCSC2)CC1=O,0,0.0069047213,0
23,gmtamesQSAR_3819,Cc1nnc(-c2ccccc2)c(=O)n1N,0,0.9735583,1
24,gmtamesQSAR_3829,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C(=O)O)C5CC[C@]43C)[C@H]2C1,0,0.019055933,0
25,gmtamesQSAR_3848,CN(C)CCN(Cc1ccsc1)c1ccccn1,0,0.016106993,0
26,gmtamesQSAR_3857,C1=CC2c3ccccc3OC2O1,0,0.28285244,0
27,gmtamesQSAR_3879,CCON=C(CC)C1C(=O)CC(c2c(C)cc(C)cc2C)CC1=O,0,0.007970512,0
28,gmtamesQSAR_3888,CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,0,0.008369416,0
29,gmtamesQSAR_3892,CC1=NC(=N)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)C(c2cccc([N+](=O)[O-])c2)C1C(=O)OC(C)C,0,0.24253011,0
30,gmtamesQSAR_3911,CC1(C)Nc2nc(=O)[nH]c(=O)n2C1O,0,0.1823186,0
31,gmtamesQSAR_3919,CCN(CC)c1ccc2nc3ccc(N(CC)CC)cc3[o+]c2c1,0,0.6721914,1
32,gmtamesQSAR_3923,C1CSCCS1,0,0.1298711,0
33,gmtamesQSAR_3936,c1ccc2cc3c(ccc4cccnc43)cc2c1,1,0.99827087,1
34,gmtamesQSAR_3944,CCCCc1c(C)[nH]c(NCC)nc1=O,0,0.01269871,0
35,gmtamesQSAR_3983,Nc1ccccc1SCSc1ccccc1N,0,0.99163914,1
36,gmtamesQSAR_3996,O=C(NCCc1ncc(C(F)(F)F)cc1Cl)c1ccccc1C(F)(F)F,0,0.009466022,0
37,gmtamesQSAR_4018,C[C@]12CC[C@H](OC(=O)/C=C/c3cccc(N(CCCl)CCCl)c3)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)NC(=O)CC[C@@H]12,0,0.024468422,0
38,gmtamesQSAR_4020,[O]S(=O)(=O)c1ccc2cc(Oc3ccc4cc(S([O])(=O)=O)ccc4c3)ccc2c1,0,0.21857795,0
39,gmtamesQSAR_4024,CCC(C)c1[nH]c(O)c(C(C)=O)c1O,0,0.08352965,0
40,gmtamesQSAR_4026,[O]C(=O)c1[nH]n(-c2ccc(S([O])(=O)=O)cc2)c(=O)c1N=Nc1ccc(S([O])(=O)=O)cc1,0,0.04302597,0
41,gmtamesQSAR_4039,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)NC(=O)CC[C@@H]12,0,0.008559465,0
42,gmtamesQSAR_4040,Nc1nc(N)nc(-c2ccccc2)n1,0,0.69205606,1
43,gmtamesQSAR_4058,CCO[C@@H]1[C@@H](OC)[C@H](C)O[C@@H](O[C@@H]2C[C@H]3CC[C@@H]4C(=CC5C(=O)C(C)[C@@H](OC6CC[C@H](NC)[C@@H](C)O6)CCC[C@H](CC)OC(=O)C[C@H]54)[C@@H]3C2)[C@@H]1OC,0,0.0075794756,0
44,gmtamesQSAR_4066,Cc1nc2c(c3[nH]c4ccccc4c13)C(=O)C=C(N1CC1)C2=O,1,0.9992955,1
45,gmtamesQSAR_4070,NC(=O)c1cc[n+](COCN2C=CC=CC2=C=[NH+]O)cc1,0,0.6469579,0
46,gmtamesQSAR_4076,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,1,0.07054204,0
47,gmtamesQSAR_4079,O=C(O)C1Cc2c([nH]c3ccccc23)C(c2ccccc2)N1,0,0.62078184,0
48,gmtamesQSAR_4089,COC1=CC=CC=CC1,0,0.008542091,0
49,gmtamesQSAR_4101,c1ccc2c(c1)ccc1cc3c(ccc4ccncc43)cc12,1,0.99791384,1
50,gmtamesQSAR_4110,CC1(C)[C@@H](O[C@H]2OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)C3C(=O)C=C4C5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,0,0.030703813,0
51,gmtamesQSAR_4133,Brc1cc(Br)c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)c1,0,0.06882894,0
52,gmtamesQSAR_4139,COc1ccc(C(=O)Nc2ccccc2)cc1N=Nc1c(O)c(C(=O)Nc2ccc3[nH]c(=O)[nH]c3c2)cc2ccccc12,0,0.47321206,0
53,gmtamesQSAR_4160,N=C(N)N=NC(C=Cc1ccc([N+](=O)[O-])o1)=CCc1ccc([N+](=O)[O-])o1,1,0.9576796,1
54,gmtamesQSAR_4166,O=[N+]([O-])c1ccc2c3c4c(cccc4c4ccccc4c13)[C@H](O)[C@H]2O,1,0.9987841,1
