id,gmtamesQSAR_ID,SMILES,y_true,prob_weight6,class_weight6
0,gmtamesQSAR_3589,BrC1CC(Br)CC(Br)CC(Br)CC(Br)CC(Br)C1,0,0.04787731,0
1,gmtamesQSAR_3600,O=c1c2cc(F)ccc2nc(-n2cncn2)n1-c1ccc(Cl)cc1Cl,0,0.2567321,0
2,gmtamesQSAR_3633,COc1cc2c(cc1OC)CN(N=O)CC2,1,0.07625279,0
3,gmtamesQSAR_3655,O=C1CC2SCC=CN12,0,0.01891324,0
4,gmtamesQSAR_3660,CCc1nc2c(o1)CC(CC(C)S(=O)(=O)CC)CC2=O,0,0.005276948,0
5,gmtamesQSAR_3663,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,0,0.03021437,0
6,gmtamesQSAR_3664,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,0,0.014008164,0
7,gmtamesQSAR_3668,O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccccc2)ccc1Nc1ccccc1,0,0.24391332,0
8,gmtamesQSAR_3694,c1cc(-c2ccncc2)ccn1,1,0.35770398,0
9,gmtamesQSAR_3701,Cc1cc(C(=O)NNCc2ccccc2)no1,0,0.067846775,0
10,gmtamesQSAR_3703,CC1C(c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCC(O)C1,0,0.0054754913,0
11,gmtamesQSAR_3714,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)C[C@H]2CCCC[C@@H]21,0,0.008279055,0
12,gmtamesQSAR_3715,CC(=O)c1c(O)cc(C)oc1=O,0,0.012586713,0
13,gmtamesQSAR_3727,CC1=C(C(N)=O)[S+]([O-])CCO1,0,0.011539489,0
14,gmtamesQSAR_3734,COC(=O)C1=C(C)N=C(C)C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1,0,0.12403676,0
15,gmtamesQSAR_3740,c1ccc(CSCc2ccccc2)cc1,0,0.039905816,0
16,gmtamesQSAR_3767,C1COCCOCCOCCO1,0,0.014775068,0
17,gmtamesQSAR_3793,O=C1CCCCCCCCCCCCCCO1,0,0.007217735,0
18,gmtamesQSAR_3798,CCCC(=NOCC)C1C(=O)CC(C2CCCSC2)CC1=O,0,0.005570233,0
19,gmtamesQSAR_3819,Cc1nnc(-c2ccccc2)c(=O)n1N,0,0.34258425,0
20,gmtamesQSAR_3848,CN(C)CCN(Cc1ccsc1)c1ccccn1,0,0.00970757,0
21,gmtamesQSAR_3879,CCON=C(CC)C1C(=O)CC(c2c(C)cc(C)cc2C)CC1=O,0,0.0050525665,0
22,gmtamesQSAR_3888,CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,0,0.0049975812,0
23,gmtamesQSAR_3892,CC1=NC(=N)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)C(c2cccc([N+](=O)[O-])c2)C1C(=O)OC(C)C,0,0.10278195,0
24,gmtamesQSAR_3911,CC1(C)Nc2nc(=O)[nH]c(=O)n2C1O,0,0.048277706,0
25,gmtamesQSAR_3923,C1CSCCS1,0,0.022773564,0
26,gmtamesQSAR_3928,ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,0,0.004783541,0
27,gmtamesQSAR_3944,CCCCc1c(C)[nH]c(NCC)nc1=O,0,0.010053903,0
28,gmtamesQSAR_3996,O=C(NCCc1ncc(C(F)(F)F)cc1Cl)c1ccccc1C(F)(F)F,0,0.0070818663,0
29,gmtamesQSAR_4018,C[C@]12CC[C@H](OC(=O)/C=C/c3cccc(N(CCCl)CCCl)c3)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)NC(=O)CC[C@@H]12,0,0.021118015,0
30,gmtamesQSAR_4039,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)NC(=O)CC[C@@H]12,0,0.011980712,0
31,gmtamesQSAR_4040,Nc1nc(N)nc(-c2ccccc2)n1,0,0.43117136,0
32,gmtamesQSAR_4058,CCO[C@@H]1[C@@H](OC)[C@H](C)O[C@@H](O[C@@H]2C[C@H]3CC[C@@H]4C(=CC5C(=O)C(C)[C@@H](OC6CC[C@H](NC)[C@@H](C)O6)CCC[C@H](CC)OC(=O)C[C@H]54)[C@@H]3C2)[C@@H]1OC,0,0.011906713,0
33,gmtamesQSAR_4070,NC(=O)c1cc[n+](COCN2C=CC=CC2=C=[NH+]O)cc1,0,0.028440416,0
34,gmtamesQSAR_4076,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,0,0.018997282,0
35,gmtamesQSAR_4089,COC1=CC=CC=CC1,0,0.0067359805,0
36,gmtamesQSAR_4109,CCCCCCC(O)C1C2=C(CC(C(O)C3CC=CC(=O)O3)CC3=C(C(=O)OC3=O)C1O)C(=O)OC2=O,0,0.035592437,0
37,gmtamesQSAR_4110,CC1(C)[C@@H](O[C@H]2OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)C3C(=O)C=C4C5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,0,0.01666966,0
38,gmtamesQSAR_4133,Brc1cc(Br)c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)c1,0,0.045988977,0
39,gmtamesQSAR_4139,COc1ccc(C(=O)Nc2ccccc2)cc1N=Nc1c(O)c(C(=O)Nc2ccc3[nH]c(=O)[nH]c3c2)cc2ccccc12,0,0.20224011,0
40,gmtamesQSAR_4232,Cc1c(C(=O)O)ccc(S(C)(=O)=O)c1C1=NOCC1,0,0.010649711,0
41,gmtamesQSAR_4239,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0,0.18038175,0
42,gmtamesQSAR_4269,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,0,0.08759284,0
43,gmtamesQSAR_4271,C1C2CC3CC1CC(C2)C3,0,0.03417641,0
44,gmtamesQSAR_4272,CC1(C)C[C@@H](O)/C(=C\c2ccc(Cl)cc2)C1[C@H](O)Cn1cncn1,0,0.010394067,0
45,gmtamesQSAR_4273,Cn1cc(C(=O)Nc2cccc3c2[C@H]2CC[C@@H]3[C@H]2C(C)(C)O)c(C(F)F)n1,0,0.03683704,0
46,gmtamesQSAR_4306,Nc1nc(N)nc(NC2CC2)n1,0,0.1308091,0
