id,gmtamesQSAR_ID,SMILES,y_true,prob_weight6,class_weight6
0,gmtamesQSAR_3575,C[C@]12O[C@H]1[C@H]1CCCC[C@@H]1c1ccccc12,0,0.33890486,0
1,gmtamesQSAR_3589,BrC1CC(Br)CC(Br)CC(Br)CC(Br)CC(Br)C1,0,0.42498994,0
2,gmtamesQSAR_3600,O=c1c2cc(F)ccc2nc(-n2cncn2)n1-c1ccc(Cl)cc1Cl,0,0.14327109,0
3,gmtamesQSAR_3603,COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1,0,0.49555627,0
4,gmtamesQSAR_3632,CN1CCN(c2ccc3[nH]c(CCCc4ccc5[nH]c(-c6ccc(N(CCCl)CCCl)cc6)nc5c4)nc3c2)CC1,0,0.28746632,0
5,gmtamesQSAR_3642,[O-][n+]1ccc2cnncc2c1,1,0.7606587,1
6,gmtamesQSAR_3655,O=C1CC2SCC=CN12,0,0.37440053,0
7,gmtamesQSAR_3660,CCc1nc2c(o1)CC(CC(C)S(=O)(=O)CC)CC2=O,0,0.42833316,0
8,gmtamesQSAR_3663,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,0,0.18828127,0
9,gmtamesQSAR_3664,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,0,0.41368073,0
10,gmtamesQSAR_3671,c1ccc2c(c1)C1OOC2c2ccccc21,0,0.81774896,1
11,gmtamesQSAR_3692,CC1(C)N=C(N)N=C(N)N1OCCCOc1cc(Cl)c(Cl)cc1Cl,0,0.25426382,0
12,gmtamesQSAR_3701,Cc1cc(C(=O)NNCc2ccccc2)no1,0,0.50543785,0
13,gmtamesQSAR_3703,CC1C(c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCC(O)C1,0,0.43318468,0
14,gmtamesQSAR_3714,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)C[C@H]2CCCC[C@@H]21,0,0.4454023,0
15,gmtamesQSAR_3715,CC(=O)c1c(O)cc(C)oc1=O,0,0.33737707,0
16,gmtamesQSAR_3727,CC1=C(C(N)=O)[S+]([O-])CCO1,0,0.25913498,0
17,gmtamesQSAR_3732,N=c1c2[nH]cnc2ncn1O,0,0.31410706,0
18,gmtamesQSAR_3734,COC(=O)C1=C(C)N=C(C)C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1,0,0.54583305,0
19,gmtamesQSAR_3740,c1ccc(CSCc2ccccc2)cc1,0,0.38342574,0
20,gmtamesQSAR_3746,O=C(O)C1CS[C@H](c2ccccc2O)N1C(=O)CCSSCCC(=O)N1C(C(=O)O)CS[C@@H]1c1ccccc1O,0,0.41794848,0
21,gmtamesQSAR_3767,C1COCCOCCOCCO1,0,0.42974687,0
22,gmtamesQSAR_3787,O=C(O)C1OC(Oc2ccc3cc4ccc5cccc6ccc(c3c2)c4c56)[C@H](O)[C@@H](O)[C@@H]1O,0,0.21067235,0
23,gmtamesQSAR_3793,O=C1CCCCCCCCCCCCCCO1,0,0.529553,0
24,gmtamesQSAR_3798,CCCC(=NOCC)C1C(=O)CC(C2CCCSC2)CC1=O,0,0.5316168,0
25,gmtamesQSAR_3819,Cc1nnc(-c2ccccc2)c(=O)n1N,0,0.8950142,1
26,gmtamesQSAR_3829,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C(=O)O)C5CC[C@]43C)[C@H]2C1,0,0.22436038,0
27,gmtamesQSAR_3848,CN(C)CCN(Cc1ccsc1)c1ccccn1,0,0.4019561,0
28,gmtamesQSAR_3857,C1=CC2c3ccccc3OC2O1,0,0.46183196,0
29,gmtamesQSAR_3879,CCON=C(CC)C1C(=O)CC(c2c(C)cc(C)cc2C)CC1=O,0,0.52774185,0
