,id,y_true,prob_lr_seed_0_skf_0_paras_22_C_100_weight_None_solver_lbfgs,class_lr_seed_0_skf_0_paras_22_C_100_weight_None_solver_lbfgs
0,330,0,0.0017860625368844893,0
1,887,0,0.5150785644781266,1
2,76,0,0.9997495287853218,1
3,143,0,9.203989361907543e-05,0
4,85,0,2.2038528432747537e-06,0
5,260,0,0.002535704501633085,0
6,380,0,1.4181317458093445e-06,0
7,1092,0,3.70863575184022e-07,0
8,8,0,2.237076853939394e-09,0
9,591,0,0.009903730036562617,0
10,1083,0,0.7590269459002178,1
11,1332,0,0.0043991898847395,0
12,312,0,7.157926685774516e-06,0
13,791,0,0.002292804552968141,0
14,13,1,0.003344569626045384,0
15,144,0,0.037475916848749014,0
16,11,0,0.00017029667963456584,0
17,316,0,0.00010203303166032356,0
18,1008,0,4.570638211392384e-10,0
19,1336,0,9.43423569073644e-06,0
20,39,0,0.4441946857321015,0
21,619,0,7.581735381711859e-07,0
22,513,0,4.87144565026229e-05,0
23,1259,0,0.45677115913377125,0
24,756,0,0.004107555278448652,0
25,1093,0,1.5801237946745888e-05,0
26,973,1,0.8320353279449769,1
27,458,0,3.59791196768969e-13,0
28,889,1,0.9999790952075724,1
29,186,1,0.03835871825400218,0
30,278,0,0.008929133548599465,0
31,542,0,2.2816004300426412e-07,0
32,1125,0,0.00022443078558714025,0
33,443,0,0.004515669599155459,0
34,1163,0,1.8364195411666328e-08,0
35,548,1,0.38379660259813386,0
36,1104,0,4.142955622786202e-08,0
37,1354,0,0.06788515367250486,0
38,784,0,0.0005095697183081715,0
39,42,0,0.0043391205828869715,0
40,450,0,9.669833122688302e-13,0
41,1383,0,3.967559996229281e-07,0
42,238,0,1.8159272397890963e-05,0
43,929,0,1.8747102423043271e-10,0
44,464,1,0.9873565380257163,1
45,771,0,4.326505306863731e-06,0
46,1321,0,0.9990597135275529,1
47,1292,0,6.597749884007217e-08,0
48,172,0,6.436034894214415e-05,0
49,1230,0,3.668931197545486e-05,0
50,885,0,1.960948877225884e-09,0
51,1156,0,2.295045264322227e-32,0
52,341,0,0.8002558676640151,1
53,1265,0,5.649239260636489e-07,0
54,66,0,0.02287329088691597,0
55,242,0,0.0002384196439538156,0
56,209,0,1.6871091939621506e-05,0
57,1015,0,0.00016285343643434151,0
58,481,1,0.001986045598574976,0
59,744,0,0.0023477797720376056,0
60,368,0,0.00014688896201900005,0
61,993,0,0.018115574211378205,0
62,29,0,5.169520971175987e-06,0
63,502,0,0.8264914854140348,1
64,150,0,2.152667842742463e-08,0
65,1030,0,0.005219605748001849,0
66,1367,0,4.5805889435412965e-06,0
67,413,0,0.1953347134827262,0
68,320,0,1.4064704883515894e-07,0
69,774,0,0.0018030022172654024,0
70,397,0,0.00014684486700165065,0
71,1117,1,0.8975788650924584,1
72,334,0,0.006668771483004666,0
73,1239,0,1.734249757104996e-08,0
74,1376,0,0.0024123337526821805,0
75,28,0,0.0004194833341713414,0
76,314,0,2.160630269086877e-06,0
77,1233,1,0.0022904130825907158,0
78,1113,0,0.0005345129392297682,0
79,664,0,0.7540541819039913,1
80,657,0,0.0009432931386997968,0
81,428,0,0.007444772377126739,0
82,662,1,0.6255640338268526,1
83,1025,0,1.3886330368343869e-06,0
84,223,0,2.9531760907377554e-06,0
85,921,1,0.9448245082417768,1
86,811,0,4.384308882168227e-08,0
87,407,0,0.10631455624030045,0
88,622,0,0.9103758941583102,1
89,75,0,3.3973681169746895e-06,0
90,1006,0,0.994387524864111,1
91,1216,1,0.0005495903318534015,0
92,291,0,1.4907757366794994e-05,0
93,895,0,2.8179218555461556e-05,0
94,189,0,9.766101368952405e-09,0
95,86,0,0.03913807519951582,0
96,273,0,0.015289597004488266,0
97,547,0,8.114177133370772e-06,0
98,1157,0,0.9999525087186012,1
99,302,0,0.07629145311033736,0
100,1068,0,1.2658958814927422e-06,0
101,720,0,0.052236428311293596,0
102,369,0,2.433587021101289e-05,0
103,976,0,9.376393704160307e-07,0
104,1147,0,3.583539262041973e-05,0
105,1335,0,0.9559779825856477,1
106,136,0,2.909419851032935e-09,0
107,1028,0,8.660662969946166e-07,0
108,785,0,0.8002558676640151,1
109,694,0,5.9987674994508754e-15,0
110,1078,0,7.350056171686598e-05,0
111,635,1,0.9962522713167151,1
112,611,0,8.083479999426386e-08,0
113,866,0,2.5248067931963517e-05,0
114,685,0,8.856446773444481e-13,0
115,1111,0,0.00048815040841836317,0
116,1001,1,0.9857185560819355,1
