,id,y_true,prob_lr_seed_9_skf_0_paras_22_C_100_weight_None_solver_lbfgs,class_lr_seed_9_skf_0_paras_22_C_100_weight_None_solver_lbfgs
0,432,0,5.4709100718346e-07,0
1,956,0,8.735404575741866e-07,0
2,300,0,1.226605621047992e-06,0
3,521,0,4.8174328406804724e-05,0
4,1237,0,0.009109268876711638,0
5,1207,0,0.06799654711576317,0
6,143,0,0.015273884495737376,0
7,85,0,4.606192211747498e-05,0
8,1197,0,0.002699288414487837,0
9,294,1,9.725163289907384e-05,0
10,140,0,0.04229992051683981,0
11,170,0,0.00012724118376824953,0
12,195,1,0.9631649250206004,1
13,35,0,0.00037921646870859183,0
14,8,0,1.341515106620049e-05,0
15,34,0,0.016946756988418507,0
16,591,0,0.16234707928219094,0
17,1083,0,0.7775672342365797,1
18,1332,0,0.0032412302299106334,0
19,306,0,1.9130221378622628e-07,0
20,312,0,7.718748650086405e-07,0
21,806,0,0.8339028953430467,1
22,165,0,1.2642893323517505e-06,0
23,426,1,0.6348612104368174,1
24,791,0,0.020571138899010723,0
25,864,0,0.0013782655260970757,0
26,13,1,0.001642762824692063,0
27,1255,0,0.0044835022199561205,0
28,33,0,1.2880717145587182e-07,0
29,316,0,1.9994064172180416e-05,0
30,855,0,0.04100394467373611,0
31,1046,0,0.0004260245379002521,0
32,835,0,3.794876470277881e-09,0
33,39,0,0.31908057760454633,0
34,511,0,0.00429756619034005,0
35,437,0,0.0001336576197939774,0
36,1226,0,0.0002703141337587158,0
37,996,0,1.6367954975489455e-05,0
38,613,0,1.7858278805777287e-05,0
39,605,0,8.238109858512507e-06,0
40,363,0,0.7828379719189705,1
41,889,1,0.9833904620701143,1
42,408,1,0.7825354031374199,1
43,352,0,2.023786866952024e-08,0
44,186,1,0.05707864994407697,0
45,335,0,5.156410584323562e-35,0
46,445,0,3.236003160976112e-05,0
47,92,0,2.1588542145554775e-05,0
48,452,0,0.4309187983534113,0
49,1056,0,0.00011348183266001249,0
50,1082,1,0.3881779208380463,0
51,524,0,0.0001368153789642522,0
52,125,0,0.0002673848701796302,0
53,450,0,9.568134439440039e-08,0
54,1383,0,1.0034880920063941e-05,0
55,62,1,0.0015669765184025029,0
56,771,0,0.006374053189584651,0
57,425,1,0.8239148311583222,1
58,355,0,5.597408758452359e-06,0
59,1230,0,0.0035468639688012358,0
60,1156,0,1.7898250294584187e-33,0
61,748,0,0.000350717277471395,0
62,684,0,0.09858826353125817,0
63,1288,0,0.003916426432485698,0
64,601,0,0.9999953095517313,1
65,209,0,2.0758076144179995e-05,0
66,301,0,0.00038155676295731133,0
67,1131,0,0.000989255015444525,0
68,644,0,6.327427481324548e-09,0
69,368,0,0.0009940663813553091,0
70,159,0,0.0064399289928537,0
71,1270,0,8.323433392668742e-06,0
72,979,0,3.141497576100081e-05,0
73,1227,0,0.0010206702778577073,0
74,1367,0,0.0032837394207247315,0
75,297,0,2.4138510930019205e-08,0
76,882,0,0.00018395077177096444,0
77,413,0,0.030207076089277977,0
78,58,0,3.1477619040367846e-05,0
79,526,0,0.10520273858554723,0
80,1296,0,5.415769590742879e-08,0
81,972,0,0.0004488893018995549,0
82,654,0,0.0004312399097102125,0
83,669,0,0.006413296551433978,0
84,700,1,0.9980957733471302,1
85,811,0,1.6316493022322648e-05,0
86,1134,0,0.0002739653169055795,0
87,293,0,0.20501656732671475,0
88,505,0,5.35327682563373e-06,0
89,924,1,0.003471861885939204,0
90,898,0,0.004572298879255641,0
91,1174,0,0.00013164766799898483,0
92,803,0,0.004591952873054592,0
93,86,0,0.03753567882925167,0
94,141,0,0.5522519959943809,1
95,393,0,7.499273198783485e-05,0
96,674,0,8.753971473378552e-06,0
97,560,1,0.7625039711200465,1
98,235,0,0.008329509829141444,0
99,671,0,4.086663047105274e-05,0
100,78,1,0.900962245510775,1
101,720,0,0.0014213529552654278,0
102,1109,0,1.4738399530219716e-05,0
103,1043,0,9.660846516586349e-07,0
104,1335,0,0.9956033441284728,1
105,978,0,1.571874683154481e-07,0
106,785,0,0.5808964545501804,1
107,906,0,6.879960856441497e-08,0
108,461,0,0.004193119350894028,0
109,1088,0,1.0215990287204213e-05,0
110,635,1,0.937076539999674,1
111,1281,0,4.0408196897728905e-05,0
