,id,y_true,prob_knn_seed_14_skf_0_paras_0_K_3,class_knn_seed_14_skf_0_paras_0_K_3
0,533,1,0.3333333333333333,0
1,649,0,0.3333333333333333,0
2,480,0,0.0,0
3,958,0,0.0,0
4,992,0,0.0,0
5,1207,0,0.3333333333333333,0
6,260,0,0.0,0
7,364,0,0.0,0
8,380,0,0.0,0
9,383,0,0.0,0
10,46,0,0.0,0
11,705,0,0.0,0
12,35,0,0.0,0
13,1385,1,0.0,0
14,229,0,0.0,0
15,1285,0,0.0,0
16,591,0,0.0,0
17,1083,0,1.0,1
18,306,0,0.0,0
19,942,0,0.0,0
20,426,1,0.6666666666666666,1
21,419,0,0.0,0
22,454,0,0.0,0
23,388,0,0.0,0
24,1053,1,0.6666666666666666,1
25,507,0,0.0,0
26,1008,0,0.0,0
27,456,0,0.0,0
28,1061,0,0.0,0
29,1193,0,0.0,0
30,441,0,0.0,0
31,39,0,0.3333333333333333,0
32,142,0,0.0,0
33,1226,0,0.3333333333333333,0
34,917,0,0.3333333333333333,0
35,1106,0,0.0,0
36,613,0,0.0,0
37,353,1,0.0,0
38,376,0,0.0,0
39,118,0,0.0,0
40,131,1,1.0,1
41,574,0,0.0,0
42,1003,0,0.0,0
43,408,1,1.0,1
44,1011,0,0.0,0
45,1021,1,0.3333333333333333,0
46,278,0,0.0,0
47,623,0,0.0,0
48,1115,0,0.6666666666666666,1
49,542,0,0.0,0
50,92,0,0.3333333333333333,0
51,346,0,0.0,0
52,171,0,0.0,0
53,440,0,0.0,0
54,310,0,0.3333333333333333,0
55,122,0,0.0,0
56,450,0,0.3333333333333333,0
57,1184,0,0.0,0
58,1311,0,0.6666666666666666,1
59,172,0,0.0,0
60,216,0,0.0,0
61,884,0,0.0,0
62,896,0,0.0,0
63,1347,1,0.3333333333333333,0
64,748,0,0.0,0
65,1206,0,0.0,0
66,1079,0,0.0,0
67,481,1,0.3333333333333333,0
68,1045,0,0.0,0
69,368,0,0.0,0
70,718,0,0.0,0
71,834,0,0.0,0
72,342,0,0.0,0
73,361,0,0.0,0
74,297,0,0.0,0
75,882,0,0.0,0
76,1243,0,0.0,0
77,1117,1,0.6666666666666666,1
78,334,0,0.0,0
79,1376,0,0.0,0
80,58,0,0.0,0
81,1296,0,0.0,0
82,298,1,0.3333333333333333,0
83,1224,0,0.0,0
84,637,0,0.0,0
85,657,0,0.0,0
86,742,0,0.0,0
87,1294,0,0.0,0
88,575,0,0.0,0
89,1191,0,0.6666666666666666,1
90,1025,0,0.0,0
91,811,0,0.0,0
92,966,1,0.3333333333333333,0
93,622,0,0.0,0
94,672,0,0.0,0
95,291,0,0.0,0
96,506,0,0.0,0
97,538,0,0.0,0
98,803,0,0.0,0
99,86,0,0.0,0
100,393,0,0.3333333333333333,0
101,273,0,0.0,0
102,547,0,0.0,0
103,1157,0,1.0,1
104,235,0,0.0,0
105,1357,0,0.0,0
106,563,0,0.0,0
107,965,0,0.0,0
108,785,0,0.0,0
109,906,0,0.0,0
110,79,1,0.6666666666666666,1
111,694,0,0.0,0
112,134,0,0.0,0
113,750,0,0.0,0
114,1078,0,0.0,0
115,418,0,0.0,0
116,611,0,0.0,0
117,277,0,0.0,0
118,626,1,0.3333333333333333,0
119,95,0,0.0,0
120,848,1,0.0,0
121,778,0,0.0,0
122,154,0,0.0,0
123,389,0,0.3333333333333333,0
124,299,1,1.0,1
125,317,1,0.6666666666666666,1
126,487,0,0.0,0
127,707,0,0.0,0
128,1010,0,0.0,0
129,776,0,0.0,0
130,359,0,0.3333333333333333,0
131,1342,0,0.0,0
132,937,0,0.0,0
133,1154,0,0.0,0
134,227,0,0.0,0
135,539,0,0.0,0
136,695,0,0.0,0
137,1036,0,0.0,0
138,56,0,0.0,0
139,995,1,1.0,1
140,218,0,0.0,0
141,48,0,0.0,0
142,581,0,0.0,0
143,624,0,0.0,0
144,839,0,0.3333333333333333,0
145,935,0,0.0,0
146,3,0,0.0,0
147,761,0,0.0,0
148,1212,1,0.0,0
149,1390,0,0.0,0
150,522,0,0.0,0
151,167,0,0.0,0
152,797,1,0.6666666666666666,1
153,1317,0,0.0,0
154,1295,0,0.0,0
155,1063,0,0.0,0
156,732,0,0.0,0
157,665,0,0.0,0
158,946,0,0.0,0
159,1276,0,0.3333333333333333,0
160,632,0,0.0,0
161,1000,0,0.6666666666666666,1
162,1014,0,0.0,0
163,954,0,0.0,0
164,727,0,0.6666666666666666,1
165,469,0,0.0,0
166,1090,0,0.0,0
167,796,1,1.0,1
168,766,1,1.0,1
169,789,0,0.6666666666666666,1
170,1085,0,0.0,0
171,579,0,0.0,0
172,920,0,0.0,0
173,1377,0,0.0,0
174,915,0,0.0,0
175,733,0,0.0,0
176,1110,0,0.0,0
177,1137,0,0.0,0
178,439,0,0.3333333333333333,0
179,1004,0,0.6666666666666666,1
180,401,0,0.0,0
181,1356,0,0.3333333333333333,0
182,1194,0,0.0,0
183,576,0,0.0,0
184,531,0,0.0,0
185,646,0,0.0,0
186,1091,0,0.0,0
187,0,0,0.0,0
188,767,0,0.6666666666666666,1
189,660,0,0.0,0
190,1313,0,0.6666666666666666,1
191,375,0,0.0,0
192,869,0,0.0,0
193,1105,0,0.0,0
194,932,0,0.3333333333333333,0
195,986,1,0.0,0
196,1256,0,0.0,0
197,47,0,0.0,0
198,281,0,0.0,0
199,647,0,0.0,0
200,689,0,0.0,0
201,1352,0,0.0,0
202,805,0,0.0,0
203,1338,0,0.0,0
204,1142,0,0.0,0
205,1095,0,0.3333333333333333,0
206,769,0,0.3333333333333333,0
207,777,0,0.0,0
208,309,1,0.3333333333333333,0
209,599,0,0.3333333333333333,0
210,927,0,0.0,0
211,284,0,0.3333333333333333,0
212,1103,0,0.0,0
213,847,0,0.3333333333333333,0
214,1386,0,0.0,0
215,830,0,0.0,0
216,1339,0,0.0,0
217,1022,1,0.6666666666666666,1
218,741,0,0.0,0
219,552,0,0.0,0
220,1143,0,0.0,0
221,731,0,0.0,0
222,1035,0,0.3333333333333333,0
