,id,y_true,prob_knn_seed_0_skf_1_paras_0_K_3,class_knn_seed_0_skf_1_paras_0_K_3
0,533,1,0.6666666666666666,1
1,649,0,0.3333333333333333,0
2,432,0,0.0,0
3,956,0,0.0,0
4,702,0,0.0,0
5,521,0,0.3333333333333333,0
6,1237,0,0.0,0
7,468,0,0.0,0
8,228,0,0.0,0
9,383,0,0.0,0
10,140,0,0.3333333333333333,0
11,170,0,0.0,0
12,195,1,0.6666666666666666,1
13,275,0,0.0,0
14,1161,0,0.0,0
15,475,0,0.0,0
16,1260,0,0.3333333333333333,0
17,628,1,0.0,0
18,306,0,0.0,0
19,253,0,0.0,0
20,806,0,0.0,0
21,942,0,0.0,0
22,419,0,0.0,0
23,267,0,0.0,0
24,546,0,0.0,0
25,215,0,0.0,0
26,864,0,0.0,0
27,585,0,0.0,0
28,287,1,1.0,1
29,962,0,0.0,0
30,1053,1,1.0,1
31,45,0,0.0,0
32,116,0,0.3333333333333333,0
33,1046,0,0.0,0
34,852,0,0.0,0
35,511,0,0.0,0
36,961,0,0.0,0
37,73,0,0.0,0
38,953,0,0.0,0
39,618,0,0.0,0
40,244,0,0.0,0
41,1300,0,0.0,0
42,564,0,0.0,0
43,605,0,0.0,0
44,451,0,0.0,0
45,1222,0,0.0,0
46,1084,0,0.0,0
47,118,0,0.3333333333333333,0
48,872,0,0.0,0
49,1011,0,0.0,0
50,65,0,0.3333333333333333,0
51,335,0,0.0,0
52,1021,1,0.0,0
53,484,0,0.0,0
54,445,0,0.0,0
55,92,0,0.0,0
56,452,0,0.0,0
57,222,0,0.0,0
58,1082,1,0.3333333333333333,0
59,113,1,0.6666666666666666,1
60,1186,0,0.0,0
61,752,0,0.3333333333333333,0
62,146,0,0.0,0
63,310,0,0.6666666666666666,1
64,122,0,0.0,0
65,914,0,0.0,0
66,163,0,0.3333333333333333,0
67,288,1,0.6666666666666666,1
68,798,0,0.0,0
69,1311,0,0.6666666666666666,1
70,1012,0,0.0,0
71,155,0,0.3333333333333333,0
72,758,0,0.0,0
73,217,0,0.0,0
74,870,1,0.0,0
75,529,1,0.6666666666666666,1
76,753,0,0.0,0
77,601,0,0.0,0
78,1079,0,0.0,0
79,1131,0,0.0,0
80,1045,0,0.0,0
81,944,0,0.0,0
82,718,0,0.0,0
83,1202,0,0.0,0
84,1155,0,0.0,0
85,1017,0,0.0,0
86,1096,0,1.0,1
87,162,1,0.3333333333333333,0
88,1227,0,0.0,0
89,1183,0,1.0,1
90,882,0,0.0,0
91,398,0,0.6666666666666666,1
92,595,0,0.0,0
93,1296,0,0.0,0
94,181,0,0.0,0
95,103,0,0.0,0
96,654,0,0.0,0
97,1198,0,0.3333333333333333,0
98,669,0,0.0,0
99,234,0,0.0,0
100,1220,1,0.6666666666666666,1
101,1191,0,0.6666666666666666,1
102,351,0,0.3333333333333333,0
103,854,1,0.6666666666666666,1
104,700,1,1.0,1
105,926,0,0.0,0
106,293,0,1.0,1
107,505,0,0.3333333333333333,0
108,672,0,0.0,0
109,1181,1,0.0,0
110,987,0,0.0,0
111,105,0,0.6666666666666666,1
112,133,0,0.0,0
113,1330,0,0.6666666666666666,1
114,324,0,0.0,0
115,141,0,0.3333333333333333,0
116,1287,0,0.3333333333333333,0
117,78,1,0.0,0
118,1319,0,0.3333333333333333,0
119,1043,0,0.3333333333333333,0
120,500,0,0.0,0
121,965,0,0.0,0
122,1013,0,0.0,0
123,1280,0,0.0,0
124,1371,0,0.0,0
125,978,0,0.3333333333333333,0
126,906,0,0.0,0
127,1264,0,0.0,0
128,528,0,0.0,0
129,913,0,0.0,0
130,134,0,0.0,0
131,750,0,0.0,0
132,277,0,0.0,0
133,817,0,0.0,0
134,1140,0,0.0,0
135,433,0,0.0,0
136,931,0,0.0,0
137,154,0,0.0,0
138,157,1,0.6666666666666666,1
139,470,0,0.0,0
140,130,0,0.0,0
141,1328,0,0.3333333333333333,0
142,299,1,0.6666666666666666,1
143,1178,0,0.0,0
144,928,0,0.0,0
145,1223,0,0.0,0
146,487,0,0.3333333333333333,0
147,1010,0,0.0,0
148,1231,0,0.0,0
149,149,1,0.6666666666666666,1
150,949,1,1.0,1
151,1200,0,0.0,0
152,583,0,0.0,0
153,865,0,0.0,0
154,227,0,0.0,0
155,156,1,0.3333333333333333,0
156,1080,0,0.3333333333333333,0
157,466,0,0.0,0
158,600,0,0.0,0
159,56,0,0.0,0
160,1062,0,0.0,0
161,179,1,0.3333333333333333,0
162,1148,0,0.0,0
163,1189,0,0.3333333333333333,0
164,745,0,0.0,0
165,770,0,0.0,0
166,1063,0,0.0,0
167,732,0,0.0,0
168,946,0,0.0,0
169,1349,0,0.0,0
170,135,0,0.0,0
171,1370,0,0.0,0
172,421,1,1.0,1
173,269,0,0.0,0
174,469,0,0.0,0
175,214,0,0.0,0
176,1253,0,0.0,0
177,925,0,0.0,0
178,551,0,0.3333333333333333,0
179,1312,0,0.0,0
180,1075,0,0.0,0
181,902,0,0.0,0
182,1137,0,0.0,0
183,1187,0,0.3333333333333333,0
184,55,1,0.6666666666666666,1
185,977,1,1.0,1
186,826,0,0.0,0
187,286,0,0.3333333333333333,0
188,372,0,0.0,0
189,332,0,0.0,0
190,512,0,0.0,0
191,375,0,0.0,0
192,399,0,0.0,0
193,1052,0,0.0,0
194,838,0,0.0,0
195,689,0,0.0,0
196,1290,0,0.3333333333333333,0
197,362,0,0.0,0
198,918,0,0.6666666666666666,1
199,252,0,0.0,0
200,762,0,0.0,0
201,74,0,0.3333333333333333,0
202,1005,0,0.0,0
203,18,0,0.3333333333333333,0
204,193,0,0.0,0
205,1352,0,0.0,0
206,1269,0,0.0,0
207,831,0,0.0,0
208,964,0,0.0,0
209,285,0,0.0,0
210,444,0,0.0,0
211,777,0,0.0,0
212,599,0,0.3333333333333333,0
213,927,0,0.0,0
214,284,0,0.6666666666666666,1
215,749,0,0.0,0
216,84,0,0.0,0
217,741,0,0.0,0
218,552,0,0.0,0
219,1143,0,0.0,0
220,1373,0,0.0,0
221,61,0,0.0,0
222,1266,0,0.0,0
