,id,y_true,prob_knn_seed_3_skf_0_paras_0_K_3,class_knn_seed_3_skf_0_paras_0_K_3
0,39,0,0.3333333333333333,0
1,480,0,0.0,0
2,1051,0,0.0,0
3,1227,0,0.0,0
4,77,0,0.0,0
5,1623,0,0.0,0
6,1120,0,0.0,0
7,428,1,0.6666666666666666,1
8,182,0,0.0,0
9,377,0,0.0,0
10,271,0,0.0,0
11,649,0,0.0,0
12,328,0,0.0,0
13,821,0,0.0,0
14,730,0,0.0,0
15,1029,0,0.0,0
16,884,1,0.6666666666666666,1
17,650,0,0.0,0
18,500,0,0.0,0
19,1086,0,0.0,0
20,1326,0,0.0,0
21,421,0,0.3333333333333333,0
22,1613,0,0.0,0
23,776,0,0.0,0
24,917,0,0.0,0
25,22,0,0.0,0
26,1197,0,0.0,0
27,1040,1,0.0,0
28,1608,0,0.0,0
29,1151,0,0.3333333333333333,0
30,680,0,0.0,0
31,195,0,0.3333333333333333,0
32,488,0,0.0,0
33,1044,0,0.0,0
34,561,1,1.0,1
35,136,1,0.6666666666666666,1
36,286,0,0.0,0
37,106,0,0.0,0
38,1456,0,0.0,0
39,575,1,1.0,1
40,201,0,0.0,0
41,1450,0,0.0,0
42,1183,1,1.0,1
43,1425,1,0.0,0
44,492,0,0.0,0
45,671,0,0.0,0
46,1548,0,0.0,0
47,1328,0,0.0,0
48,677,0,0.0,0
49,1022,0,0.0,0
50,433,0,0.0,0
51,807,0,0.0,0
52,960,0,0.0,0
53,655,0,0.0,0
54,80,0,0.0,0
55,226,0,0.0,0
56,1384,0,0.0,0
57,146,0,0.0,0
58,37,1,1.0,1
59,714,0,0.0,0
60,380,0,0.0,0
61,90,0,0.0,0
62,545,0,0.0,0
63,700,0,0.0,0
64,578,0,0.0,0
65,1349,0,0.0,0
66,1379,0,0.0,0
67,571,1,1.0,1
68,660,0,0.0,0
69,187,1,0.6666666666666666,1
70,536,0,0.0,0
71,1199,0,0.0,0
72,686,1,1.0,1
73,764,0,0.0,0
74,808,0,0.0,0
75,972,0,0.0,0
76,117,0,0.0,0
77,1053,1,1.0,1
78,1055,0,0.0,0
79,602,0,0.0,0
80,1407,1,1.0,1
81,327,0,0.0,0
82,1403,0,0.0,0
83,890,0,1.0,1
84,4,0,0.0,0
85,1180,0,0.0,0
86,1213,0,0.0,0
87,1190,0,0.0,0
88,164,0,0.3333333333333333,0
89,865,0,0.0,0
90,685,0,0.0,0
91,813,0,0.0,0
92,1335,0,0.0,0
93,368,0,0.0,0
94,1284,0,0.0,0
95,1505,0,0.0,0
96,1300,0,0.0,0
97,1041,0,0.3333333333333333,0
98,167,0,0.0,0
99,1286,0,0.0,0
100,464,0,0.0,0
101,967,0,0.0,0
102,19,0,0.0,0
103,703,0,0.0,0
104,1529,1,1.0,1
105,404,0,0.0,0
106,304,0,0.0,0
107,1565,0,0.0,0
108,1116,0,0.0,0
109,898,0,0.0,0
110,788,0,0.0,0
111,965,0,0.0,0
112,1248,0,0.0,0
113,1540,1,0.0,0
114,1141,0,0.3333333333333333,0
115,1499,0,0.0,0
116,1387,1,0.6666666666666666,1
117,333,0,0.0,0
118,352,0,0.0,0
119,921,1,0.0,0
120,148,1,0.6666666666666666,1
121,126,0,0.3333333333333333,0
122,949,0,0.0,0
123,1469,0,0.0,0
124,1539,0,0.0,0
125,1490,0,0.0,0
126,1471,0,0.0,0
127,920,0,0.0,0
128,603,0,0.0,0
129,495,0,0.0,0
130,246,0,0.0,0
131,78,0,0.3333333333333333,0
132,707,1,0.6666666666666666,1
133,1543,0,0.0,0
134,939,0,0.0,0
135,33,0,1.0,1
136,1177,0,0.3333333333333333,0
137,1621,0,0.0,0
138,174,0,0.0,0
139,629,0,0.0,0
140,1554,0,0.3333333333333333,0
141,1516,0,0.0,0
142,1058,0,0.0,0
143,1153,0,0.0,0
144,1338,0,0.0,0
145,162,0,0.0,0
146,1306,0,0.0,0
147,1233,0,0.0,0
148,1142,0,0.0,0
