,id,y_true,prob_knn_seed_9_skf_1_paras_0_K_3,class_knn_seed_9_skf_1_paras_0_K_3
0,480,0,0.0,0
1,1051,0,0.0,0
2,948,0,0.0,0
3,1551,0,0.0,0
4,230,1,0.0,0
5,431,0,0.0,0
6,1050,0,0.0,0
7,1514,0,0.0,0
8,1445,0,0.0,0
9,923,0,0.0,0
10,1054,0,0.0,0
11,1330,0,0.0,0
12,564,0,0.0,0
13,1361,1,1.0,1
14,1618,0,0.0,0
15,1325,0,0.0,0
16,377,0,0.0,0
17,345,0,0.0,0
18,1579,0,0.0,0
19,104,0,0.6666666666666666,1
20,500,0,0.0,0
21,421,0,0.0,0
22,1291,0,0.3333333333333333,0
23,1427,0,0.0,0
24,1268,0,0.3333333333333333,0
25,917,0,0.0,0
26,1150,0,0.3333333333333333,0
27,22,0,0.0,0
28,1225,0,0.0,0
29,195,0,0.0,0
30,1044,0,0.0,0
31,470,0,0.0,0
32,258,0,0.0,0
33,704,0,0.0,0
34,314,0,0.3333333333333333,0
35,436,0,0.0,0
36,1183,1,1.0,1
37,1344,0,0.6666666666666666,1
38,667,1,1.0,1
39,1001,1,1.0,1
40,1096,0,0.0,0
41,833,0,0.0,0
42,1345,0,0.0,0
43,1606,0,0.0,0
44,1231,0,0.0,0
45,226,0,0.0,0
46,322,0,0.0,0
47,146,0,0.0,0
48,944,0,0.0,0
49,642,0,0.0,0
50,1601,1,0.3333333333333333,0
51,997,0,0.0,0
52,501,0,0.0,0
53,1586,0,0.0,0
54,198,0,0.0,0
55,1467,0,0.0,0
56,731,0,0.0,0
57,1519,1,0.0,0
58,998,0,0.0,0
59,750,0,0.0,0
60,536,0,0.0,0
61,1198,0,0.0,0
62,946,0,0.0,0
63,610,0,0.0,0
64,1386,0,0.0,0
65,764,0,0.0,0
66,773,0,0.0,0
67,1359,1,0.3333333333333333,0
68,1488,1,0.0,0
69,968,1,1.0,1
70,1559,0,0.0,0
71,580,0,0.0,0
72,24,1,0.6666666666666666,1
73,1538,0,0.0,0
74,551,0,0.0,0
75,1,1,0.3333333333333333,0
76,1180,0,0.0,0
77,147,0,0.0,0
78,834,0,0.0,0
79,512,0,0.0,0
80,1483,0,0.0,0
81,435,0,0.0,0
82,771,0,0.0,0
83,164,0,0.0,0
84,1335,0,0.0,0
85,701,0,0.0,0
86,887,0,0.0,0
87,856,0,0.0,0
88,445,0,0.3333333333333333,0
89,368,0,0.0,0
90,1311,0,0.0,0
91,736,1,0.3333333333333333,0
92,868,0,0.3333333333333333,0
93,535,0,0.0,0
94,1428,0,0.0,0
95,1404,0,1.0,1
96,1157,1,0.6666666666666666,1
97,72,0,0.0,0
98,1148,1,0.6666666666666666,1
99,810,0,0.0,0
100,1409,0,0.0,0
101,1565,0,0.0,0
102,1116,0,0.0,0
103,706,0,0.0,0
104,1201,0,1.0,1
105,527,0,0.0,0
106,1080,0,0.3333333333333333,0
107,1336,0,0.0,0
108,1141,0,0.6666666666666666,1
109,1223,0,0.0,0
110,1185,0,0.0,0
111,733,0,0.0,0
112,1459,0,0.0,0
113,1547,0,0.6666666666666666,1
114,983,0,0.0,0
115,977,0,0.3333333333333333,0
116,131,0,0.0,0
117,1315,0,0.6666666666666666,1
118,262,0,0.0,0
119,63,0,1.0,1
120,1503,0,0.0,0
121,352,0,0.0,0
122,17,1,1.0,1
123,926,0,0.0,0
124,1471,0,0.0,0
125,510,1,0.6666666666666666,1
126,1596,1,0.0,0
127,285,0,0.0,0
128,803,0,0.0,0
129,335,1,0.6666666666666666,1
130,1006,0,0.3333333333333333,0
131,157,0,0.0,0
132,78,0,0.3333333333333333,0
133,33,0,1.0,1
134,866,0,0.0,0
135,1324,0,0.0,0
136,174,0,0.0,0
137,629,0,0.0,0
138,378,0,0.0,0
139,609,1,0.3333333333333333,0
140,1058,0,0.0,0
141,674,0,0.0,0
142,409,0,0.0,0
143,370,0,0.0,0
144,864,0,0.0,0
145,593,0,0.0,0
146,572,0,0.0,0
147,1030,1,1.0,1
148,1550,0,0.3333333333333333,0
149,143,0,0.0,0
150,458,1,0.6666666666666666,1
151,941,0,0.0,0
152,619,0,0.0,0
153,1378,0,0.0,0
154,446,0,0.0,0
155,1362,0,0.3333333333333333,0
156,1104,0,0.0,0
157,611,0,0.3333333333333333,0
158,142,0,0.0,0
159,274,1,0.6666666666666666,1
160,1381,0,0.0,0
161,270,0,0.0,0
162,724,0,0.0,0
163,317,0,0.0,0
164,734,0,0.0,0
165,396,0,0.0,0
166,35,0,0.0,0
167,869,0,0.0,0
168,30,0,0.0,0
169,514,0,0.0,0
170,586,0,0.0,0
171,481,0,0.0,0
172,956,0,0.0,0
173,871,0,0.0,0
174,179,0,0.0,0
175,222,0,0.3333333333333333,0
176,835,0,0.0,0
177,1431,0,0.6666666666666666,1
178,395,0,0.0,0
179,276,0,0.0,0
180,186,0,0.0,0
181,669,0,0.0,0
182,316,0,0.3333333333333333,0
183,1263,0,0.0,0
184,257,0,0.0,0
185,1280,0,0.0,0
186,638,0,0.0,0
187,897,0,0.0,0
188,209,0,0.0,0
189,364,0,0.0,0
190,356,0,0.0,0
191,259,0,0.0,0
192,1285,0,0.0,0
193,1196,0,0.3333333333333333,0
194,1397,0,0.0,0
195,1292,0,0.0,0
196,806,0,0.0,0
197,217,0,0.0,0
198,1383,0,0.0,0
199,912,0,0.0,0
200,290,0,0.0,0
201,1298,0,0.0,0
202,627,0,0.0,0
203,479,1,0.6666666666666666,1
204,1569,0,0.0,0
205,1549,0,0.0,0
206,1417,1,0.6666666666666666,1
207,135,0,0.3333333333333333,0
208,1313,0,0.0,0
209,1265,0,0.0,0
210,1389,0,0.0,0
211,1243,0,0.0,0
212,796,0,0.0,0
213,1394,0,0.0,0
214,1149,1,0.3333333333333333,0
