,id,y_true,prob_xgboost_seed_18_skf_3_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,class_xgboost_seed_18_skf_3_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6
0,1051,0,0.0012465785,0
1,1050,0,0.002296736,0
2,1214,0,0.0029783286,0
3,1611,0,0.009280675,0
4,134,0,0.0014201481,0
5,428,1,0.9170701,1
6,194,0,0.0015493814,0
7,3,0,0.40860462,0
8,79,0,0.04906546,0
9,779,1,0.9823111,1
10,455,0,0.00081692217,0
11,649,0,0.0030828642,0
12,1299,0,0.004616112,0
13,821,0,0.0018644,0
14,945,0,0.006597446,0
15,1029,0,0.0041445447,0
16,1533,0,0.008825171,0
17,1326,0,0.002475252,0
18,1577,0,0.023057314,0
19,1291,0,0.013079203,0
20,1427,0,0.0021781952,0
21,253,0,0.003557725,0
22,776,0,0.001311774,0
23,22,0,0.0028397322,0
24,1197,0,0.015350797,0
25,725,1,0.9601216,1
26,1366,0,0.020725343,0
27,1342,0,0.0012513358,0
28,1040,1,0.8467568,1
29,1276,0,0.025362115,0
30,369,0,0.005390324,0
31,1591,0,0.0028747935,0
32,1573,0,0.047460407,0
33,486,0,0.018965717,0
34,561,1,0.92016864,1
35,286,0,0.0021274055,0
36,608,0,0.0076590697,0
37,201,0,0.0027488335,0
38,1450,0,0.012941336,0
39,1183,1,0.948745,1
40,1003,0,0.0023298918,0
41,671,0,0.000784182,0
42,647,1,0.9956632,1
43,1328,0,0.03431573,0
44,1022,0,0.007598844,0
45,433,0,0.0032359695,0
46,1571,0,0.005223613,0
47,752,0,0.0059684394,0
48,1096,0,0.0010897528,0
49,655,0,0.0019710578,0
50,1231,0,0.0027559379,0
51,80,0,0.0017663083,0
52,226,0,0.0025532115,0
53,607,0,0.018034639,0
54,34,0,0.008261297,0
55,102,0,0.072531186,0
56,1115,0,0.012935923,0
57,714,0,0.00330668,0
58,1424,1,0.9802074,1
59,928,0,0.0036416207,0
60,628,0,0.0070807957,0
61,501,0,0.006386699,0
62,282,0,0.05056046,0
63,406,0,0.016382704,0
64,75,0,0.0038388805,0
65,1379,0,0.008167412,0
66,1519,1,0.007954067,0
67,341,1,0.99440056,1
68,998,0,0.009327401,0
69,536,0,0.0013262932,0
70,92,1,0.010665434,0
71,1629,0,0.005930909,0
72,764,0,0.015349212,0
73,119,0,0.0031130132,0
74,355,0,0.030892618,0
75,773,0,0.014757621,0
76,353,0,0.22147404,0
77,1008,0,0.0009675421,0
78,1359,1,0.8182558,1
79,1167,0,0.0024518464,0
80,892,0,0.001667645,0
81,877,0,0.0010860199,0
82,1055,0,0.0037987789,0
83,454,0,0.0013327841,0
84,602,0,0.0033373984,0
85,4,0,0.0012558845,0
86,1,1,0.0944923,0
87,1213,0,0.0038621728,0
88,761,0,0.0026861185,0
89,659,0,0.009641207,0
90,1140,0,0.00093068084,0
91,982,0,0.0034448972,0
92,512,0,0.0070896046,0
93,1123,0,0.030400246,0
94,771,0,0.061622486,0
95,176,0,0.8912914,1
96,865,0,0.0021246772,0
97,1472,0,0.028769692,0
98,1289,0,0.0013434183,0
99,1221,0,0.0011025844,0
100,93,0,0.009552079,0
101,445,0,0.012984281,0
102,1505,0,0.4944227,0
103,1300,0,0.0020016008,0
104,1408,0,0.0028598227,0
105,167,0,0.0029607208,0
106,1035,0,0.0718429,0
107,362,0,0.008943553,0
108,1134,0,0.0046187597,0
109,1525,0,0.002868967,0
110,366,0,0.0048517482,0
111,1124,0,0.07143552,0
112,464,0,0.009350854,0
113,839,1,0.19477491,0
114,1428,0,0.0815103,0
115,541,0,0.00088364095,0
116,336,0,0.065005526,0
117,1028,0,0.0044725058,0
118,392,0,0.006112732,0
119,986,0,0.051129878,0
120,71,0,0.011313828,0
121,1409,0,0.0029627315,0
122,898,0,0.0046758517,0
123,490,0,0.011994946,0
124,965,0,0.0015585256,0
125,1303,1,0.64253795,1
126,1540,1,0.15357175,0
127,1223,0,0.008192511,0
128,983,0,0.0019179144,0
129,130,0,0.023833487,0
130,824,0,0.0028692451,0
131,139,1,0.5751509,1
132,1136,0,0.0024638542,0
133,466,0,0.01093708,0
134,1585,1,0.9934308,1
135,262,0,0.0038798056,0
136,63,0,0.12691317,0
137,742,0,0.020211134,0
138,465,0,0.0027399801,0
139,352,0,0.0073953057,0
140,381,1,0.97937196,1
141,711,0,0.062324777,0
142,1544,0,0.0015490723,0
143,269,1,0.9985837,1
144,1437,0,0.0073361183,0
145,738,1,0.9492538,1
146,696,0,0.003735958,0
147,1520,0,0.08766062,0
148,33,0,0.96588266,1
149,468,0,0.001293049,0
150,174,0,0.42120442,0
151,378,0,0.003150518,0
152,1121,0,0.036300566,0
153,129,0,0.055900764,0
154,755,0,0.013194114,0
155,674,0,0.0014589,0
156,786,0,0.08413764,0
157,828,0,0.8546617,1
158,559,0,0.016718784,0
159,726,0,0.015656548,0
160,44,0,0.005335851,0
161,331,0,0.01257047,0
162,753,1,0.9677848,1
