,id,y_true,prob_xgboost_seed_10_skf_2_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,class_xgboost_seed_10_skf_2_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6
0,1227,0,0.22125688,0
1,230,1,0.45820493,0
2,1514,0,0.0062566926,0
3,1623,0,0.004227772,0
4,387,1,0.46196672,0
5,1038,0,0.003767874,0
6,428,1,0.8039461,1
7,1325,0,0.011169369,0
8,432,0,0.011289634,0
9,455,0,0.0007903569,0
10,821,0,0.0017246847,0
11,945,0,0.0023482454,0
12,730,0,0.004708395,0
13,1489,0,0.002142815,0
14,670,1,0.9936888,1
15,1515,0,0.46839803,0
16,884,1,0.68453574,1
17,650,0,0.0019579066,0
18,684,0,0.029515672,0
19,421,0,0.015033872,0
20,1613,0,0.003518378,0
21,1564,0,0.04574223,0
22,1268,0,0.12355137,0
23,350,0,0.0019413475,0
24,917,0,0.0014369587,0
25,823,0,0.73019725,1
26,491,0,0.032695234,0
27,1197,0,0.01390487,0
28,1400,0,0.0013979159,0
29,449,0,0.0016899671,0
30,369,0,0.001689898,0
31,1044,0,0.032786533,0
32,1591,0,0.0018841085,0
33,1573,0,0.04153532,0
34,258,0,0.0018265714,0
35,66,0,0.0010156168,0
36,1450,0,0.022473011,0
37,1425,1,0.733845,1
38,1509,0,0.0052544354,0
39,401,0,0.00091715663,0
40,492,0,0.033901937,0
41,497,0,0.1096144,0
42,1344,0,0.42665416,0
43,677,0,0.051664554,0
44,1571,0,0.005791962,0
45,1574,0,0.007636372,0
46,1231,0,0.0019596452,0
47,1163,0,0.0019457892,0
48,1115,0,0.00596644,0
49,584,0,0.002645807,0
50,878,0,0.0020121578,0
51,997,0,0.0029314654,0
52,841,0,0.004954813,0
53,501,0,0.007688593,0
54,282,0,0.060540143,0
55,406,0,0.010486949,0
56,1393,0,0.0053315605,0
57,40,1,0.029225366,0
58,578,0,0.0021548285,0
59,75,0,0.005768437,0
60,940,1,0.8521461,1
61,1467,0,0.0019422022,0
62,1234,0,0.00075139484,0
63,1082,1,0.9852712,1
64,998,0,0.010393732,0
65,1512,0,0.0011285159,0
66,587,0,0.0010202787,0
67,867,0,0.00229181,0
68,1260,0,0.0009477116,0
69,1626,0,0.004207237,0
70,808,0,0.010986849,0
71,972,0,0.0034011123,0
72,204,0,0.011396829,0
73,968,1,0.99472946,1
74,233,0,0.0011592938,0
75,1055,0,0.0019719752,0
76,1441,0,0.03360059,0
77,327,0,0.0029706513,0
78,1403,0,0.0040435144,0
79,438,0,0.0013585362,0
80,1,1,0.2559915,0
81,38,0,0.0033312568,0
82,1190,0,0.0011625172,0
83,21,1,0.9825507,1
84,1123,0,0.03363182,0
85,932,0,0.00800577,0
86,685,0,0.0075649954,0
87,1420,0,0.0058741835,0
88,701,0,0.0029046696,0
89,1284,0,0.0013778212,0
90,211,0,0.0011442188,0
91,1300,0,0.0018204369,0
92,640,1,0.09306306,0
93,1286,0,0.002753826,0
94,868,0,0.048499774,0
95,1402,0,0.019664232,0
96,457,1,0.9060017,1
97,751,0,0.00074524345,0
98,1252,0,0.52670884,1
99,1525,0,0.0017951876,0
100,1428,0,0.066336945,0
101,58,0,0.004571446,0
102,404,0,0.0022447277,0
103,1593,0,0.008174604,0
104,1293,0,0.005482591,0
105,76,0,0.0027319994,0
106,1116,0,0.0021352516,0
107,706,0,0.031158986,0
108,1440,0,0.0085122725,0
109,898,0,0.0056214966,0
110,1080,0,0.0015815241,0
111,1468,0,0.0036515133,0
112,547,1,0.8774738,1
113,1567,1,0.0016376177,0
114,1429,0,0.004403895,0
115,913,0,0.026591688,0
116,130,0,0.016323412,0
117,737,1,0.47540006,0
118,1555,0,0.018413834,0
119,8,0,0.032524623,0
120,352,0,0.0077818027,0
121,17,1,0.7879196,1
122,381,1,0.98492473,1
123,792,0,0.003840212,0
124,1610,0,0.3491911,0
125,1133,0,0.0011765087,0
126,1469,0,0.002937286,0
127,1002,0,0.017208954,0
128,149,0,0.006025078,0
129,335,1,0.98909456,1
130,738,1,0.7937923,1
131,603,0,0.0013822411,0
132,495,0,0.009358357,0
133,246,0,0.007610748,0
134,1543,0,0.004502298,0
135,1177,0,0.038844027,0
136,629,0,0.0050809844,0
137,378,0,0.0062580626,0
138,1554,0,0.0045299497,0
139,958,0,0.023852885,0
140,129,0,0.0220868,0
141,758,0,0.009949045,0
142,1516,0,0.0017168329,0
143,1463,0,0.0021770368,0
144,1481,0,0.0047998414,0
145,880,0,0.002000834,0
146,559,0,0.0059654186,0
147,1277,0,0.006950315,0
148,732,0,0.0019207206,0
149,694,0,0.0025647592,0
150,1170,0,0.001398204,0
151,797,1,0.7264306,1
152,1187,0,0.0018157667,0
153,105,0,0.005042808,0
154,1329,0,0.055155274,0
155,1171,0,0.0017145755,0
156,815,0,0.0018463017,0
157,1138,0,0.003142594,0
158,83,0,0.0053451215,0
159,1562,0,0.0054282923,0
160,1542,1,0.0010120802,0
161,1104,0,0.0017282334,0
162,67,0,0.0015399064,0
163,142,0,0.000903963,0
164,533,0,0.005441517,0
165,724,0,0.0026535618,0
166,734,0,0.0027647677,0
167,1127,1,0.8737916,1
168,396,0,0.0047014616,0
169,1622,0,0.78232217,1
170,590,0,0.011834448,0
171,155,0,0.008473321,0
172,481,0,0.0014888119,0
173,9,0,0.060668822,0
174,485,1,0.8583809,1
175,1012,0,0.02899456,0
176,552,0,0.0027319994,0
177,570,0,0.041894305,0
178,782,1,0.35365596,0
179,1269,0,0.8459875,1
180,835,0,0.16829549,0
181,1491,0,0.0015456128,0
182,543,0,0.0014368807,0
183,1584,0,0.0012434527,0
184,241,0,0.0016095067,0
185,875,0,0.0016189982,0
186,316,0,0.019300314,0
187,1280,0,0.0016200413,0
188,220,0,0.076996155,0
189,374,0,0.0032559854,0
190,638,0,0.006734599,0
191,1212,0,0.0045530587,0
192,1304,0,0.029038727,0
