,id,y_true,prob_xgboost_seed_6_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,class_xgboost_seed_6_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6
0,665,0,0.0049756765,0
1,193,0,0.2826885,0
2,605,0,0.002191152,0
3,230,1,0.312236,0
4,1445,0,0.2624017,0
5,1602,0,0.019508766,0
6,923,0,0.0027380236,0
7,1214,0,0.0032148564,0
8,564,0,0.0023993624,0
9,1309,0,0.005455615,0
10,377,0,0.010213647,0
11,3,0,0.46265128,0
12,1023,0,0.19826582,0
13,1029,0,0.002389734,0
14,884,1,0.8536725,1
15,1613,0,0.0033024943,0
16,1564,0,0.03447754,0
17,22,0,0.0027766887,0
18,1502,0,0.99669635,1
19,676,0,0.0045990692,0
20,1151,0,0.0075751864,0
21,369,0,0.0035790713,0
22,680,0,0.0023613877,0
23,1591,0,0.002799413,0
24,740,0,0.0014819045,0
25,825,0,0.0039631305,0
26,486,0,0.004808755,0
27,258,0,0.0026735477,0
28,168,0,0.03144364,0
29,201,0,0.0016241636,0
30,1425,1,0.38380283,0
31,394,0,0.001625631,0
32,319,0,0.0028973042,0
33,497,0,0.07892492,0
34,671,0,0.000679283,0
35,647,1,0.99308515,1
36,778,0,0.0020490726,0
37,943,0,0.026771704,0
38,752,0,0.0067810393,0
39,283,0,0.0013920551,0
40,807,0,0.0018578405,0
41,1345,0,0.0026012461,0
42,1523,1,0.4427521,0
43,208,0,0.5472077,1
44,1031,0,0.0023982055,0
45,322,0,0.0062812683,0
46,146,0,0.001731289,0
47,1115,0,0.007738071,0
48,37,1,0.99495786,1
49,690,0,0.012505642,0
50,719,0,0.001064947,0
51,330,0,0.0156185785,0
52,1393,0,0.002775164,0
53,731,0,0.0016024254,0
54,592,0,0.018842626,0
55,536,0,0.0015686183,0
56,84,0,0.0018477197,0
57,1014,0,0.032669306,0
58,1191,0,0.003207227,0
59,867,0,0.0023670595,0
60,355,0,0.060903836,0
61,1168,1,0.47503904,0
62,976,0,0.013706982,0
63,99,0,0.0025668899,0
64,888,0,0.06553916,0
65,936,0,0.0030973405,0
66,968,1,0.9936718,1
67,538,0,0.01676262,0
68,1055,0,0.0024629075,0
69,1559,0,0.034826253,0
70,1441,0,0.010360737,0
71,580,0,0.009117626,0
72,1538,0,0.003673296,0
73,1213,0,0.010505014,0
74,1244,0,0.015132603,0
75,147,0,0.016687417,0
76,225,1,0.94565666,1
77,21,1,0.9697019,1
78,1174,0,0.0016008996,0
79,512,0,0.011401784,0
80,996,0,0.0012882303,0
81,1335,0,0.008345094,0
82,1420,0,0.0055413125,0
83,1272,0,0.028835986,0
84,445,0,0.028010635,0
85,1505,0,0.22637251,0
86,211,0,0.0011408275,0
87,736,1,0.9663948,1
88,311,1,0.8253314,1
89,362,0,0.011878571,0
90,654,0,0.0013331637,0
91,1194,0,0.0032048558,0
92,1525,0,0.0030391251,0
93,366,0,0.0027754004,0
94,19,0,0.16385917,0
95,58,0,0.0015818999,0
96,1157,1,0.9907831,1
97,72,0,0.036372777,0
98,1347,0,0.021773238,0
99,1188,0,0.0023200577,0
100,1148,1,0.9743172,1
101,392,0,0.003129003,0
102,304,0,0.003723164,0
103,1319,0,0.0009869683,0
104,898,0,0.012061771,0
105,1546,0,0.049611043,0
106,373,0,0.018295847,0
107,550,0,0.042498097,0
108,547,1,0.89434963,1
109,260,0,0.0010199642,0
110,729,0,0.004048527,0
111,153,0,0.44724673,0
112,983,0,0.002551001,0
113,1021,0,0.0016735746,0
114,139,1,0.94993997,1
115,412,0,0.0009064483,0
116,466,0,0.030423002,0
117,1108,0,0.010257685,0
118,1499,0,0.001964867,0
119,63,0,0.2175056,0
120,1294,0,0.0830358,0
121,1387,1,0.3864,0
122,325,0,0.3119558,0
123,96,0,0.011347594,0
124,308,0,0.011307563,0
125,1057,0,0.0016253724,0
126,1017,0,0.011575252,0
127,711,0,0.058887947,0
128,949,0,0.0018132308,0
129,68,0,0.89805645,1
