,id,y_true,prob_knn_seed_0_skf_2_paras_0_K_3,class_knn_seed_0_skf_2_paras_0_K_3
0,534,0,0.0,0
1,718,0,0.0,0
2,2735,0,0.0,0
3,2209,0,0.0,0
4,2340,0,0.0,0
5,2542,0,0.0,0
6,2739,0,0.0,0
7,705,0,0.3333333333333333,0
8,941,0,0.0,0
9,598,0,0.0,0
10,1083,0,0.0,0
11,1646,0,0.0,0
12,2709,0,0.0,0
13,2097,0,0.0,0
14,1418,0,0.0,0
15,2181,0,0.0,0
16,923,0,0.0,0
17,2568,0,0.0,0
18,1031,0,0.0,0
19,177,0,0.0,0
20,2259,0,0.0,0
21,1367,0,0.0,0
22,2802,0,0.0,0
23,85,0,0.0,0
24,1584,0,0.0,0
25,1133,0,0.0,0
26,1873,0,0.0,0
27,1830,0,0.3333333333333333,0
28,2147,0,0.0,0
29,673,0,0.0,0
30,653,0,0.0,0
31,983,0,0.3333333333333333,0
32,1343,0,0.0,0
33,1255,0,0.0,0
34,2178,0,0.0,0
35,2699,0,0.0,0
36,26,0,0.0,0
37,2302,0,0.0,0
38,126,0,0.0,0
39,2591,0,0.0,0
40,182,0,0.0,0
41,192,0,0.0,0
42,2332,0,0.0,0
43,1416,1,0.6666666666666666,1
44,745,0,0.0,0
45,2750,0,0.0,0
46,220,0,0.3333333333333333,0
47,143,0,0.0,0
48,812,0,0.0,0
49,790,0,0.0,0
50,7,0,0.0,0
51,2642,0,0.0,0
52,1991,0,0.0,0
53,1737,0,0.0,0
54,440,0,0.0,0
55,49,0,0.0,0
56,1012,0,0.0,0
57,424,0,0.0,0
58,847,0,0.0,0
59,1789,0,0.0,0
60,1571,0,0.0,0
61,1103,0,0.3333333333333333,0
62,14,0,0.0,0
63,2103,0,0.0,0
64,2353,0,0.0,0
65,2734,0,0.0,0
66,893,0,0.0,0
67,647,0,0.0,0
68,2346,0,0.0,0
69,1619,0,0.0,0
70,2635,0,0.0,0
71,792,0,0.3333333333333333,0
72,596,0,0.0,0
73,67,0,0.0,0
74,244,0,0.0,0
75,1633,0,0.0,0
76,1393,0,0.6666666666666666,1
77,2722,0,0.0,0
78,2347,0,0.0,0
79,1783,0,0.0,0
80,1612,1,0.0,0
81,471,0,0.3333333333333333,0
82,2413,0,0.0,0
83,545,1,1.0,1
84,2015,0,0.0,0
85,1219,0,0.0,0
86,637,0,0.0,0
87,2785,1,0.0,0
88,998,1,0.0,0
89,1543,0,0.0,0
90,1414,0,0.3333333333333333,0
91,391,0,0.0,0
92,2038,0,0.0,0
93,871,0,0.0,0
94,1618,0,0.0,0
95,579,0,0.0,0
96,74,0,0.0,0
97,2356,0,0.0,0
98,680,0,0.0,0
99,905,0,0.0,0
100,877,1,1.0,1
101,2013,0,0.0,0
102,1291,0,0.0,0
103,2898,0,0.0,0
104,2556,0,0.0,0
105,1924,0,0.3333333333333333,0
106,751,0,0.0,0
107,255,0,0.0,0
108,564,0,0.0,0
109,1238,0,0.0,0
110,1024,0,0.3333333333333333,0
111,595,0,0.0,0
112,879,0,0.0,0
113,2240,0,0.0,0
114,2468,0,0.0,0
115,1268,0,0.0,0
116,2124,0,0.0,0
117,2611,0,0.0,0
118,2804,0,0.0,0
119,611,0,0.0,0
120,1915,0,0.0,0
121,997,1,1.0,1
122,628,0,0.0,0
123,2710,0,0.0,0
124,2833,0,0.0,0
125,183,0,0.0,0
126,2716,0,0.6666666666666666,1
127,1907,0,0.0,0
128,602,1,0.3333333333333333,0
129,1638,0,0.0,0
130,1203,1,1.0,1
131,883,0,0.0,0
132,1123,0,0.0,0
133,2504,0,0.0,0
134,2357,0,0.0,0
135,1405,1,1.0,1
136,1364,0,0.0,0
137,2571,0,0.0,0
138,2072,0,0.0,0
139,2539,0,0.0,0
140,2403,0,0.3333333333333333,0
141,1234,0,0.0,0
142,943,0,0.0,0
143,1373,0,0.0,0
144,31,0,0.0,0
145,666,0,0.0,0
146,2222,1,0.6666666666666666,1
147,1803,0,0.0,0
148,2593,0,0.0,0
149,1599,0,0.0,0
150,401,0,0.0,0
151,1972,0,0.0,0
152,654,0,0.3333333333333333,0
153,2816,0,0.0,0
154,1839,1,1.0,1
155,544,0,0.0,0
156,588,0,0.0,0
157,1651,1,0.6666666666666666,1
158,2014,0,0.0,0
159,1667,0,0.0,0
160,2426,0,0.0,0
161,1668,0,0.0,0
162,694,0,0.0,0
163,1467,0,0.0,0
164,377,1,1.0,1
165,1986,0,0.0,0
166,930,0,0.0,0
167,1264,0,0.3333333333333333,0
168,2276,0,0.3333333333333333,0
169,2408,0,0.0,0
170,422,0,0.0,0
171,288,0,0.0,0
172,2788,0,0.0,0
173,1314,1,0.3333333333333333,0
174,529,1,0.6666666666666666,1
175,1082,0,0.0,0
176,1776,0,0.0,0
177,2578,0,0.3333333333333333,0
178,1208,1,1.0,1
179,1484,0,0.0,0
180,2524,1,0.6666666666666666,1
181,649,0,0.0,0
182,801,0,0.0,0
183,2880,0,0.0,0
184,2791,0,0.3333333333333333,0
185,109,0,0.0,0
186,946,0,0.0,0
187,2846,0,0.0,0
188,2033,0,0.0,0
189,1933,0,0.6666666666666666,1
190,1859,0,0.3333333333333333,0
191,211,1,1.0,1
192,1755,0,0.0,0
193,1748,0,0.0,0
194,1470,0,0.0,0
