,id,y_true,prob_xgboost_seed_15_skf_2_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,class_xgboost_seed_15_skf_2_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6
0,39,0,0.43923783,0
1,782,0,0.009761104,0
2,726,0,0.27922416,0
3,462,0,0.03231071,0
4,31,0,0.10586365,0
5,266,0,0.012279722,0
6,681,1,0.20251934,0
7,549,0,0.0027296944,0
8,354,0,0.006902955,0
9,228,0,0.015729845,0
10,373,0,0.0042076367,0
11,841,0,0.0024689776,0
12,350,1,0.118184485,0
13,712,0,0.033274285,0
14,403,0,0.016518785,0
15,414,0,0.035249367,0
16,226,0,0.04006665,0
17,499,0,0.00469,0
18,209,0,0.038093086,0
19,677,0,0.88901126,1
20,157,0,0.0073631834,0
21,860,0,0.027376216,0
22,240,0,0.0069286865,0
23,406,0,0.010637671,0
24,519,0,0.016259665,0
25,742,0,0.0735599,0
26,239,0,0.012319803,0
27,535,0,0.4400162,0
28,746,0,0.01846581,0
29,626,0,0.029871088,0
30,339,0,0.004781774,0
31,107,0,0.006782787,0
32,104,0,0.09218115,0
33,21,0,0.010070626,0
34,256,0,0.011861272,0
35,147,0,0.013490169,0
36,818,1,0.6411891,1
37,793,0,0.003112241,0
38,371,0,0.017189851,0
39,843,0,0.019020595,0
40,93,0,0.114665024,0
41,675,0,0.0126004005,0
42,64,1,0.9883896,1
43,30,0,0.005995784,0
44,317,0,0.38177815,0
45,11,0,0.018410219,0
46,548,1,0.96458125,1
47,861,0,0.037832186,0
48,824,0,0.0050279275,0
49,420,0,0.0038408248,0
50,562,0,0.07574449,0
51,644,0,0.006704063,0
52,848,0,0.014214211,0
53,448,0,0.0066600577,0
54,130,1,0.9850669,1
55,541,0,0.07723524,0
56,850,0,0.092312716,0
57,360,0,0.012491987,0
58,198,0,0.017793318,0
59,820,0,0.016702699,0
60,472,0,0.021382662,0
61,738,1,0.32912582,0
62,851,0,0.10538677,0
63,166,0,0.025941567,0
64,510,0,0.045961305,0
65,293,1,0.23948938,0
66,391,0,0.015489585,0
67,617,0,0.01713074,0
68,598,0,0.021111982,0
69,340,1,0.08182249,0
70,59,0,0.15856795,0
71,691,0,0.010316748,0
72,427,0,0.0022596915,0
73,531,0,0.0088041155,0
74,113,1,0.11259446,0
75,83,0,0.016149426,0
76,464,0,0.016741516,0
77,10,0,0.011810789,0
78,484,0,0.024372078,0
79,307,0,0.0072801914,0
80,389,1,0.117438085,0
81,17,0,0.02618138,0
82,438,0,0.0055478145,0
83,18,0,0.005064855,0
84,27,1,0.8859503,1
85,171,0,0.10706773,0
86,23,0,0.2647916,0
87,411,0,0.011663236,0
88,419,0,0.01718162,0
89,383,0,0.006920223,0
90,430,0,0.03128244,0
91,523,0,0.012639854,0
92,529,0,0.0033947646,0
93,76,0,0.010655551,0
94,57,0,0.016508378,0
95,344,0,0.005866726,0
96,590,0,0.029440906,0
97,620,0,0.06086796,0
98,574,1,0.315386,0
99,571,0,0.15509197,0
100,34,0,0.005672511,0
101,518,0,0.009418243,0
102,810,0,0.0787722,0
103,739,0,0.010374896,0
104,60,1,0.041647278,0
105,301,1,0.25236276,0
106,260,0,0.008530486,0
107,445,1,0.98347765,1
108,865,0,0.0035789965,0
109,578,0,0.0031123103,0
110,296,0,0.023355898,0
111,527,0,0.25449938,0
112,646,0,0.00816047,0
113,661,0,0.017471839,0
114,58,0,0.8785419,1
115,847,1,0.019214625,0
116,654,0,0.010701106,0
117,182,0,0.012237142,0
118,399,0,0.006011295,0
119,500,0,0.008716817,0
120,769,0,0.010716169,0
121,129,0,0.039210938,0
122,132,0,0.007742752,0
123,456,0,0.010674973,0
124,238,0,0.011065088,0
125,124,1,0.04496344,0
126,543,0,0.32162592,0
127,404,0,0.0065165046,0
128,247,0,0.005492483,0
129,672,0,0.0053859954,0
130,311,1,0.21871454,0
131,637,0,0.13710405,0
132,48,0,0.012279722,0
133,660,0,0.01364069,0
134,357,0,0.14308372,0
135,732,1,0.1025239,0
136,118,0,0.0058110957,0
137,214,0,0.027349109,0
