,id,y_true,prob_knn_seed_18_skf_0_paras_0_K_3,class_knn_seed_18_skf_0_paras_0_K_3
0,71,0,0.3333333333333333,0
1,268,0,0.0,0
2,306,0,0.6666666666666666,1
3,298,1,0.0,0
4,190,0,0.0,0
5,106,0,0.6666666666666666,1
6,258,0,0.3333333333333333,0
7,173,0,0.3333333333333333,0
8,233,0,0.3333333333333333,0
9,308,0,0.0,0
10,219,1,0.6666666666666666,1
11,315,0,0.3333333333333333,0
12,50,0,0.0,0
13,63,1,0.3333333333333333,0
14,328,1,1.0,1
15,251,0,0.0,0
16,171,0,0.0,0
17,133,0,0.0,0
18,255,0,0.0,0
19,284,0,0.0,0
20,101,0,0.3333333333333333,0
21,181,1,0.3333333333333333,0
22,209,0,0.3333333333333333,0
23,153,0,1.0,1
24,178,0,0.6666666666666666,1
25,76,1,0.0,0
26,319,0,0.0,0
27,189,0,0.0,0
28,253,0,0.3333333333333333,0
29,283,1,0.3333333333333333,0
30,136,0,0.0,0
31,276,0,0.0,0
32,198,0,0.0,0
33,59,0,0.0,0
34,27,0,0.0,0
35,61,1,0.6666666666666666,1
36,176,0,0.3333333333333333,0
37,132,1,0.0,0
38,94,0,0.3333333333333333,0
39,102,0,0.0,0
40,170,0,0.0,0
41,179,0,0.0,0
42,212,0,0.0,0
43,25,0,0.0,0
44,129,0,0.3333333333333333,0
45,300,1,0.6666666666666666,1
46,323,0,0.0,0
47,115,0,0.3333333333333333,0
48,138,1,0.3333333333333333,0
49,72,1,1.0,1
50,123,1,0.3333333333333333,0
51,56,1,1.0,1
52,330,0,0.0,0
53,116,1,0.3333333333333333,0
54,10,0,0.3333333333333333,0
