,id,y_true,prob_lr_seed_5_skf_0_paras_22_C_100_weight_None_solver_lbfgs,class_lr_seed_5_skf_0_paras_22_C_100_weight_None_solver_lbfgs
0,747,0,0.005894661288125349,0
1,259,1,0.1118984136374326,0
2,340,0,8.487961658815257e-08,0
3,178,0,1.4324984753096699e-05,0
4,531,0,0.00016008093680745458,0
5,605,0,8.309423007369631e-09,0
6,157,1,0.4363170100802211,0
7,349,0,0.014520975042191917,0
8,253,0,0.005169689247816751,0
9,733,0,0.0003709225404794717,0
10,37,0,0.04939070067292026,0
11,359,0,2.3015208692641215e-06,0
12,414,0,0.0014295471360837551,0
13,373,1,0.848174274867155,1
14,8,0,1.238732539289857e-06,0
15,275,1,0.9422533265892054,1
16,670,0,0.09809669813542543,0
17,351,0,1.6325333635982416e-08,0
18,708,0,0.18789028766606042,0
19,272,0,4.235158260694092e-07,0
20,113,0,0.003759419031022528,0
21,647,0,3.973379313594559e-08,0
22,187,1,0.000205801753329568,0
23,679,0,3.194659461583978e-06,0
24,62,0,0.029575448476959094,0
25,424,0,0.07714389474994522,0
26,26,0,0.00015852791557748443,0
27,637,0,5.13019025394437e-10,0
28,590,0,0.44655289331660253,0
29,667,0,6.600003602104424e-05,0
30,134,0,2.553043789795827e-07,0
31,451,0,0.0017530299493005777,0
32,153,0,0.0376269821628352,0
33,103,0,2.044647368781565e-06,0
34,309,0,6.578794776542507e-08,0
35,244,1,0.7935967705481828,1
36,365,0,2.4787837219623192e-06,0
37,536,0,8.891122698980705e-05,0
38,22,0,3.959828169265699e-06,0
39,756,0,2.9454752254882073e-05,0
40,180,0,0.893312194787701,1
41,403,0,0.0029581708570492124,0
42,626,0,0.0016125080312372813,0
43,594,1,0.9999999974733258,1
44,585,0,0.0002846582675393159,0
45,449,0,0.0010201333630048017,0
46,505,1,0.2819940534608059,0
47,588,0,2.228568018216124e-06,0
48,141,0,4.428501279494284e-08,0
49,247,0,2.8379783454412074e-05,0
50,260,0,0.0005654941742177463,0
51,717,0,0.0002396580698665109,0
52,128,0,0.09148317161562843,0
53,511,0,7.084463703246876e-09,0
54,444,0,5.72248381799916e-08,0
55,156,0,0.0004547135151771215,0
56,390,1,4.983258377854789e-05,0
57,335,0,0.00016188911122414342,0
58,525,0,0.00018054831857228871,0
59,566,0,0.003471832324638621,0
60,310,0,1.1340466740338458e-05,0
61,522,0,3.849023365360415e-10,0
62,17,0,0.0015224996918531662,0
63,378,0,1.8455108547737846e-06,0
64,46,1,0.058755874872324455,0
65,114,0,0.02477816023460813,0
66,2,0,1.1337941415248107e-06,0
67,215,1,0.9050801028127797,1
68,366,0,0.7680069316009196,1
69,622,0,0.15486029487925518,0
70,702,0,7.2479517286050075e-09,0
71,317,0,0.2986401176058331,0
72,497,0,3.095490947100318e-05,0
73,507,0,4.451178443701885e-09,0
74,206,0,6.829900026486645e-10,0
75,283,0,0.0001602285078541667,0
76,18,0,0.01178254838513494,0
77,676,0,0.6712169895188262,1
78,750,0,0.00012753168008045138,0
79,454,0,2.322843623058417e-07,0
80,350,0,0.0015783243088464403,0
81,353,0,1.1050538614922693e-05,0
82,266,1,8.20522643687373e-07,0
83,582,0,2.8798093729655643e-06,0
84,1,0,0.00027892151313880706,0
85,438,0,0.0012974073565977617,0
86,316,0,2.7207856910139576e-05,0
87,551,0,1.5274000445735866e-22,0
88,715,0,0.0007231007810100124,0
89,100,0,5.355280947414973e-06,0
90,330,1,0.8335749165530225,1
91,325,0,4.947171763945744e-06,0
92,650,0,1.071178010323814e-05,0
93,574,0,0.5150071174052978,1
94,532,0,0.00020723662972133434,0
95,716,0,1.354308572068587e-09,0
96,625,0,4.503823435917142e-08,0
97,567,0,0.1349316237896251,0
98,530,0,0.001530486042613685,0
99,28,0,0.9294170226266875,1
100,293,0,2.8700274618637432e-06,0
101,563,0,0.09596379856316772,0
102,278,0,0.0010029188325361678,0
103,614,0,2.6339817971567363e-30,0
104,729,0,0.030132043253715733,0
105,150,1,0.0026574822491876094,0
106,416,0,0.6954203306884957,1
107,164,0,1.9427587944239564e-05,0
108,107,0,0.00020344607708897328,0
109,381,0,0.0005840651615962789,0
110,64,0,0.10789956961521616,0
111,286,0,5.387342313209281e-06,0
112,652,0,2.4307568510603364e-07,0
113,538,0,5.884592694935883e-06,0
114,65,0,0.0017940577914564446,0
115,609,0,0.0014864417621347384,0
116,409,0,8.939594152624202e-12,0
117,466,0,4.939019568887903e-06,0
118,620,0,1.997728406456578e-05,0
119,223,0,2.4954144964872785e-06,0
120,517,0,0.0017940577914564446,0
