,id,y_true,prob_svm_seed_1_skf_1_paras_19_kernel_rbf_C_1_gamma_1,class_svm_seed_1_skf_1_paras_19_kernel_rbf_C_1_gamma_1
0,159,0,0.04135250248671319,0
1,2839,1,0.886525998922021,1
2,680,0,0.03240273873994398,0
3,3208,0,0.043097513597689596,0
4,3144,0,0.06356055597002251,0
5,2865,0,0.3208533544140039,0
6,3843,0,0.08771582693814738,0
7,4163,1,0.09362248758043512,0
8,2989,0,0.0730072544430109,0
9,2824,1,0.22108357597422676,0
10,454,0,0.04876718466761116,0
11,3102,1,0.3723411073172255,0
12,4766,1,0.29633282672514344,0
13,278,1,0.7690802831748503,1
14,1696,1,0.5651009025305441,1
15,1763,0,0.027836648207539966,0
16,4285,0,0.0905070664628176,0
17,1391,0,0.06265060189834852,0
18,1962,0,0.06238320530990965,0
19,3618,0,0.05337612144472506,0
20,3316,0,0.06800985475094593,0
21,2920,0,0.05599064769884043,0
22,3857,1,0.8513625521222419,1
23,2512,1,0.8343320909081497,1
24,702,0,0.07619484979765778,0
25,1455,0,0.12087165021824813,0
26,4434,1,0.12177400095542162,0
27,3472,0,0.7829911174289631,1
28,116,0,0.0509802819625813,0
29,130,1,0.4846396757176053,0
30,4353,0,0.060967961918036495,0
31,3741,0,0.06014850561692426,0
32,56,1,0.44270031025505746,0
33,2080,1,0.9597912605262859,1
34,1323,0,0.06986271263191883,0
35,2291,1,0.9564301397791523,1
36,3770,0,0.19664037380473873,0
37,4174,1,0.061723036913104476,0
38,4,0,0.0500340604133329,0
39,4316,1,0.6684469737242512,1
40,1552,0,0.061176151252311024,0
41,1912,0,0.06870034786361548,0
42,2775,0,0.8548656526179216,1
43,261,0,0.5,0
44,65,0,0.040947695513735435,0
45,941,0,0.08679667656855757,0
46,4858,0,0.06088432391536446,0
47,4083,0,0.07364837653582786,0
48,2670,0,0.047895121495800136,0
49,1851,0,0.07863470504674773,0
50,1841,0,0.035940361723292555,0
51,4505,0,0.07949714795082219,0
52,365,1,0.8945708301224666,1
53,2774,0,0.04394327690632575,0
54,3491,0,0.04489727227704846,0
55,4544,0,0.08330553101642564,0
56,535,0,0.36368051610464514,0
57,1559,1,0.9003153171363358,1
58,4951,0,0.07261903797800313,0
59,715,0,0.06115825337199505,0
60,967,1,0.7992857370328852,1
61,253,0,0.04614774793540849,0
62,389,0,0.08022247288181962,0
63,4860,0,0.08968601454838704,0
64,62,0,0.6009585088754867,1
65,325,0,0.5710201102325254,1
66,1918,0,0.04010662039226007,0
67,3006,0,0.11169017859745226,0
68,2474,1,0.8640072125208939,1
69,2439,0,0.07063605253581365,0
70,3167,0,0.10514736329962603,0
