,id,y_true,prob_svm_seed_17_skf_4_paras_19_kernel_rbf_C_1_gamma_1,class_svm_seed_17_skf_4_paras_19_kernel_rbf_C_1_gamma_1
0,159,0,0.08565684115247195,0
1,2600,1,0.8876188800422923,1
2,4208,0,0.07835199476609135,0
3,543,0,0.07322806214798554,0
4,457,0,0.7953601416813839,1
5,2865,0,0.45896954264243023,0
6,846,1,0.865350105626428,1
7,2689,0,0.8720058198090215,1
8,2824,1,0.24989630439407495,0
9,2259,0,0.45018861569354085,0
10,4034,1,0.38868215150755575,0
11,3240,0,0.7337575959047528,1
12,678,1,0.14187210861262833,0
13,1696,1,0.5519004012102401,1
14,1297,0,0.04357507061458163,0
15,3038,0,0.6649500736751806,1
16,2632,1,0.9391661345256875,1
17,4285,0,0.09825892947865182,0
18,3728,0,0.0613645825235869,0
19,59,0,0.14775525360371197,0
20,683,0,0.07215966101854898,0
21,1391,0,0.06035566001800993,0
22,4972,0,0.05414473978349658,0
23,90,0,0.03650759829485473,0
24,870,0,0.06157227394293471,0
25,1474,0,0.8896332419723211,1
26,4306,0,0.0800012402354158,0
27,547,0,0.05039374557849551,0
28,1276,0,0.03953466549575728,0
29,1455,0,0.08689306333402357,0
30,4434,1,0.07979065530877383,0
31,383,0,0.056829212930348115,0
32,1228,0,0.16609263655294634,0
33,2326,1,0.10439534210349712,0
34,2402,0,0.05845818361467359,0
35,130,1,0.6318026749592911,1
36,3517,1,0.7203942723911159,1
37,1632,0,0.4193298615891389,0
38,24,0,0.04434810709818249,0
39,4,0,0.04995165362061411,0
40,2904,0,0.034485455276421835,0
41,1912,0,0.06865439502521478,0
42,2775,0,0.7004097795019677,1
43,2943,0,0.07033906751274345,0
44,2670,0,0.04236985189218385,0
45,4505,0,0.046634588818303596,0
46,2774,0,0.04321238299453018,0
47,1422,0,0.08175393744469263,0
48,3071,0,0.06093573582083571,0
49,4893,0,0.07702625180919533,0
50,4662,0,0.03412966635686826,0
51,2180,0,0.024522748723533015,0
52,2258,1,0.9194102238299303,1
53,3344,1,0.7561395863507658,1
54,4612,1,0.8993315009730413,1
55,762,0,0.04357507061458163,0
56,2690,0,0.04551032003388545,0
57,1282,0,0.8543205506966329,1
58,3006,0,0.11145104304629995,0
59,4452,0,0.07999151856650942,0
60,3167,0,0.19554773200273803,0
61,3339,0,0.04378131587791774,0
62,3963,0,0.07858805837553916,0
63,803,0,0.044027966945603327,0
64,4879,0,0.06479801498235557,0
65,4746,0,0.061297215003312096,0
66,2399,0,0.14916874007351053,0
67,2937,0,0.09495402634400861,0
68,1070,1,0.8426979211794602,1
69,2710,0,0.09023331336784073,0
70,4304,1,0.04379649806273535,0
