,id,y_true,prob_svm_seed_0_skf_4_paras_19_kernel_rbf_C_1_gamma_1,class_svm_seed_0_skf_4_paras_19_kernel_rbf_C_1_gamma_1
0,813,0,0.07325146891841443,0
1,1771,0,0.054145648083751816,0
2,2580,0,0.15423263892207056,0
3,4772,1,0.0772006715132069,0
4,3996,0,0.7600685445415353,1
5,457,0,0.6571671922751188,1
6,451,1,0.8488104121812453,1
7,644,1,0.9312760601617305,1
8,741,0,0.031946814027266165,0
9,2272,0,0.011919246304543222,0
10,2824,1,0.31406842746172337,0
11,2164,1,0.8880822781980819,1
12,3836,1,0.15908827601737321,0
13,657,1,0.886340614355339,1
14,2841,0,0.04346480758750571,0
15,1453,0,0.05324933846873557,0
16,3072,1,0.17763368772117688,0
17,2253,0,0.11723970750458952,0
18,683,0,0.06979339976156218,0
19,3618,0,0.05199396174860788,0
20,3718,1,0.3290943754318359,0
21,3316,0,0.05941842390675347,0
22,2920,0,0.04396560583630887,0
23,2576,0,0.07449971746416391,0
24,1474,0,0.8672657724643372,1
25,2351,0,0.07654130328933971,0
26,4750,0,0.07872070953630347,0
27,116,0,0.05474163399438547,0
28,4677,1,0.7851278375531497,1
29,130,1,0.5688162280346619,1
30,3077,0,0.10259461957433305,0
31,640,0,0.036828210752729525,0
32,2454,0,0.04784730148157565,0
33,1421,0,0.6012317758292268,1
34,2886,0,0.03894654798635425,0
35,24,0,0.040772192370169956,0
36,4073,0,0.21033994725328053,0
37,2929,1,0.7622624835789864,1
38,4,0,0.05014194824622866,0
39,2302,1,0.8365664679348664,1
40,2608,0,0.07325146891841443,0
41,2138,0,0.8936240006656766,1
42,4327,0,0.0544703147525407,0
43,627,0,0.0548373843450339,0
44,4471,0,0.05458961322673913,0
45,1851,0,0.07341776126533617,0
46,2811,0,0.023270398332166986,0
47,254,0,0.04178472938425029,0
48,1422,0,0.085907581282816,0
49,3491,0,0.04380606644191252,0
50,535,0,0.5217782921731277,1
51,2180,0,0.023989117411628888,0
