,id,y_true,prob_svm_seed_19_skf_1_paras_19_kernel_rbf_C_1_gamma_1,class_svm_seed_19_skf_1_paras_19_kernel_rbf_C_1_gamma_1
0,102,0,0.05150242344358746,0
1,730,0,0.052349247257220045,0
2,890,0,0.05009276724562291,0
3,933,0,0.46936655575114167,0
4,921,0,0.06759045495995614,0
5,562,0,0.054877631461743195,0
6,864,0,0.07604021517404301,0
7,699,1,0.2052724634982247,0
8,801,0,0.07856466042960544,0
9,710,0,0.058345440383851026,0
10,975,0,0.07775426333948518,0
11,840,0,0.06002367273854847,0
12,476,0,0.06816235101460841,0
13,472,0,0.08449760989397162,0
14,470,0,0.07457911745941104,0
15,1088,0,0.05000478824363412,0
16,1206,0,0.09088286731837092,0
17,60,0,0.05877497953171675,0
18,428,0,0.06287034118135608,0
19,1028,0,0.08453004284493085,0
20,866,0,0.05859810780770315,0
21,513,0,0.08367999638151345,0
22,581,0,0.06203187786124148,0
23,1161,0,0.1374857621814906,0
24,692,0,0.058771608569388054,0
25,1452,0,0.07338516167366224,0
26,1174,0,0.07298596375004847,0
27,728,1,0.19120706075790947,0
28,1103,0,0.0648985043724371,0
29,146,0,0.0774340916968996,0
30,772,0,0.10065852314758358,0
31,1228,0,0.05144776611119632,0
32,719,0,0.05884970517363128,0
33,515,0,0.07626588821924565,0
34,414,0,0.08422044598705469,0
35,545,0,0.07521320724791945,0
36,169,0,0.054207247532259105,0
37,720,0,0.0625315270434524,0
38,226,0,0.06095300877569064,0
39,1368,0,0.0758665816202466,0
40,72,0,0.054706352855876335,0
41,174,1,0.1949060062319784,0
42,1056,0,0.08373622249635283,0
43,153,1,0.10189097492066472,0
44,296,0,0.07298596375004847,0
45,814,0,0.06989342304705717,0
46,818,1,0.05751858335006019,0
47,272,0,0.06670529988910939,0
48,130,0,0.05153188277000778,0
49,92,0,0.03756134868757429,0
50,13,0,0.08072221400868895,0
51,307,1,0.06972447566197015,0
52,1255,0,0.08452104450138587,0
53,825,0,0.06786710173160822,0
54,358,0,0.0652057662721365,0
55,675,0,0.06462894023306918,0
56,631,0,0.08458789971063634,0
57,507,0,0.10166994315693964,0
58,622,0,0.07439563389078123,0
59,110,0,0.06613292304217767,0
60,232,0,0.08143587822139474,0
61,1060,0,0.08464160290028967,0
62,544,0,0.6646322397168706,1
63,693,0,0.051962141256831976,0
64,711,0,0.09429011040805017,0
65,886,0,0.04834970434868496,0
66,644,1,0.7395627622855521,1
67,593,0,0.06737641965662268,0
68,650,0,0.058996446768160946,0
69,1308,1,0.08447664112891771,0
70,540,0,0.049429978196236186,0
71,1326,0,0.08450191141337425,0
72,1392,0,0.08117822542428534,0
73,295,0,0.09081758342181856,0
74,1345,1,0.09016596129772406,0
75,372,0,0.09940116998208552,0
76,1219,0,0.09166297629709778,0
77,652,0,0.06787696538834687,0
78,0,0,0.07178875577203789,0
79,123,0,0.059176047321135794,0
80,1451,0,0.08425194321593099,0
81,201,1,0.09232435263784344,0
82,731,0,0.0681964527947748,0
83,963,0,0.07600382536632944,0
84,958,1,0.924596946885958,1
85,248,0,0.06672396512798529,0
86,2,0,0.05148389891371956,0
87,1055,0,0.08960805191308797,0
88,1064,1,0.061947571867917606,0
89,207,0,0.11556984098027669,0
90,1229,0,0.07544718686707036,0
91,754,0,0.15123945431753769,0
92,412,0,0.07529924982488155,0
93,306,0,0.0672958391436823,0
94,1124,0,0.07911099616599976,0
95,323,0,0.08755370521208515,0
