,id,y_true,prob_svm_seed_4_skf_0_paras_19_kernel_rbf_C_1_gamma_1,class_svm_seed_4_skf_0_paras_19_kernel_rbf_C_1_gamma_1
0,3091,0,0.04029786023102781,0
1,2208,0,0.05069318693965403,0
2,1692,1,0.9041707571297461,1
3,318,0,0.04516036600891014,0
4,2878,1,0.9167512860061481,1
5,4103,0,0.06134223000653167,0
6,1868,0,0.06977364751147608,0
7,3383,0,0.056311826953823134,0
8,2565,0,0.050703232486630015,0
9,1763,0,0.05072573949293476,0
10,4690,0,0.10787281513541834,0
11,405,0,0.06991884836521955,0
12,1371,0,0.11203918360522121,0
13,3593,0,0.15683761571288565,0
14,3433,1,0.8919926947995415,1
15,4230,0,0.050738065845933523,0
16,3155,0,0.08507558458127092,0
17,1593,0,0.0867738832825899,0
18,3275,0,0.22669060436378438,0
19,4496,0,0.248015844246311,0
20,2445,0,0.05022868347140318,0
21,885,0,0.06735212038022308,0
22,2358,0,0.46005377575491063,0
23,2996,0,0.025504614485772355,0
24,653,0,0.06211297452552934,0
25,2803,0,0.09871391061865588,0
26,4329,0,0.1275408947815746,0
27,4817,0,0.11738026028082289,0
28,4975,0,0.04215217458484836,0
29,1354,1,0.9055499472215439,1
30,3486,0,0.042659105007282816,0
31,4681,0,0.18816571030730567,0
32,833,0,0.12085619619192962,0
33,2687,0,0.06353205697100539,0
34,5002,0,0.24804982164900596,0
35,1557,0,0.12901711395196166,0
36,4278,0,0.12370420282526844,0
37,2659,0,0.05076496115290818,0
38,1171,1,0.8870448638940543,1
39,3716,1,0.9668582595717986,1
40,1771,0,0.05069914290761293,0
41,88,0,0.11762110111112639,0
42,3415,0,0.1245718570162151,0
43,4106,1,0.09706274091324618,0
44,3916,0,0.1408589019014576,0
45,4711,0,0.1310265057158366,0
46,3438,1,0.8702301997900206,1
47,4284,0,0.06262876963095389,0
48,2434,0,0.14031124640745413,0
49,4574,1,0.10608526403793178,0
50,3930,0,0.12770621780001612,0
51,1233,0,0.05459476168564336,0
52,4132,0,0.07606937897879684,0
53,496,0,0.052379486799893446,0
54,2829,0,0.09615109625849134,0
55,2040,0,0.042163502430623306,0
56,2252,0,0.1495440960085138,0
57,1377,1,0.8628577091764051,1
58,3730,0,0.05973960533035715,0
59,437,0,0.08332796044061945,0
60,4716,0,0.15272578761828134,0
61,2911,0,0.03777889147575889,0
62,3590,0,0.09242605713071143,0
63,1757,1,0.8878956217832595,1
64,4977,0,0.15482757255303595,0
65,3984,0,0.11756267483443214,0
66,805,0,0.10470604444491052,0
67,3703,0,0.043445064880493246,0
68,3442,0,0.0861245517210745,0
69,901,1,0.4949247333581298,0
70,3543,0,0.6473257556059823,1
71,4014,1,0.5834767225193862,1
72,199,1,0.61930804934865,1
73,4435,0,0.17376712647659984,0
74,2545,0,0.06619494819323565,0
75,5220,0,0.12943139083994945,0
76,1581,0,0.14229014888692107,0
77,4723,0,0.06051073595022802,0
78,317,0,0.028549547885777765,0
79,3431,1,0.8880772468064191,1
80,1017,1,0.9478620880513237,1
81,4731,0,0.10377223137572311,0
82,1756,0,0.24051628880693543,0
83,4918,0,0.22362353907966612,0
84,20,0,0.13563191554574552,0
85,4997,1,0.3900181177009177,0
86,4890,0,0.3183363501887044,0
87,3744,1,0.4915844667493268,0
88,703,1,0.3378546679682496,0
89,5173,0,0.9287370524407861,1
90,1859,0,0.04575958268408612,0
91,1939,0,0.16322155102550753,0
92,4016,0,0.39390893385935133,0
93,2754,1,0.6641197874000362,1
94,4400,0,0.09218014666045998,0
95,2018,0,0.09111348493110263,0
96,1558,0,0.0585017204468817,0
97,4825,0,0.09752477486734776,0
98,1047,0,0.11507382413811983,0
99,1623,1,0.9041736154461779,1
100,2872,1,0.8984693223957851,1
101,2944,1,0.42100148136643933,0
102,279,0,0.10705672235523499,0
103,3121,0,0.1244331037481537,0
104,1590,0,0.10403769478332808,0
105,5007,0,0.10203318380780273,0
106,4708,0,0.12817528881052906,0
107,4819,0,0.251342631529698,0
108,4794,0,0.13327464413667128,0
109,4915,1,0.18167647821742916,0
110,1919,1,0.9347478063826754,1
111,3942,0,0.11090928114057427,0
112,517,1,0.9070109971898185,1
113,2079,0,0.04769295064651417,0
114,118,1,0.7999143761564204,1
115,3580,0,0.054991159357238494,0
116,349,0,0.29503457269419386,0
117,2898,1,0.9318159565519957,1
118,2165,0,0.10024848911314353,0
119,2241,0,0.1801529399880346,0
120,1040,0,0.04181975168818026,0
121,3872,0,0.04605766564621446,0
122,585,1,0.8337062947112704,1
123,4570,0,0.12139785077247059,0
124,1410,0,0.040246779314381836,0
125,2480,1,0.11128786822721301,0
126,3248,0,0.05299106356975118,0
127,4930,0,0.23693862761963683,0
128,4911,1,0.16233194773109108,0
129,3110,1,0.8106767290022311,1
130,1279,0,0.05682754219423066,0
131,4390,0,0.12910802636516963,0
132,712,0,0.045049062854292825,0
133,3317,1,0.934602600572132,1
134,2166,0,0.09024240920890278,0
135,906,0,0.04470339040104541,0
136,1669,0,0.0706347827774811,0
137,3108,1,0.7857992559762018,1
138,4311,1,0.7831461925758308,1
139,613,0,0.03825549089757967,0
140,4799,0,0.1399741503407939,0
141,564,0,0.11615654252846722,0
142,416,0,0.044857321340758254,0
143,4349,0,0.06092577343833994,0
144,3503,1,0.7828108151792041,1
145,285,0,0.06209322650474206,0
146,4935,0,0.11777180727016168,0
147,956,0,0.0771895743685301,0
148,3601,0,0.06272268257329636,0
149,879,1,0.8913270617639666,1
150,4532,0,0.3653229363530236,0
151,3255,0,0.8915565669139595,1
152,4082,0,0.08069804263171418,0
153,2634,0,0.061312793318016374,0
154,17,0,0.11532226502391905,0
155,3705,0,0.0507474259130932,0
156,3904,0,0.057148757531552095,0
157,2416,0,0.33693869733617654,0
158,741,1,0.1155437553985928,0
159,3323,0,0.16126665079915148,0
160,4251,1,0.0995620364067612,0
161,1594,0,0.6578009810093531,1
162,2230,0,0.053926075565279084,0
163,4295,1,0.04659043101283422,0
164,316,0,0.11749255212944532,0
165,2059,1,0.7653954272085661,1
166,5239,1,0.18923446827277327,0
167,5193,0,0.1272483884074944,0
168,1503,0,0.05013729765139694,0
169,1967,0,0.11545652991321054,0
170,4769,0,0.06804367443229258,0
171,860,0,0.055692025348838,0
172,380,0,0.10472105870771786,0
173,3602,0,0.06363423552799743,0
174,2236,0,0.05213125830810502,0
175,4526,1,0.16188456245419128,0
176,2736,1,0.5128506794861792,1
177,444,0,0.22755296731626548,0
178,3399,0,0.06198098288891479,0
179,1592,0,0.12916958195679323,0
180,2807,1,0.9387961343105015,1
181,5243,1,0.43783409064446505,0
182,414,1,0.11392738605726088,0
183,4720,1,0.11231609185917271,0
184,400,0,0.1611592410350231,0
185,1344,1,0.9041322726906453,1
186,4946,0,0.12518067279725398,0
187,3874,1,0.8559012437883072,1
188,1187,0,0.06552505754649882,0
189,1926,1,0.7979276639728884,1
190,3447,0,0.050731325138778795,0
191,3576,0,0.06509467740908279,0
192,2256,0,0.8554772932888088,1
193,4019,0,0.2077986745657021,0
194,5253,0,0.060485474208804124,0
195,2066,0,0.22895578522723603,0
196,3196,0,0.05849630664303612,0
197,5226,0,0.12937026929732878,0
198,1289,0,0.07632406571645602,0
199,2594,0,0.11543988088484736,0
200,91,0,0.05071149685810202,0
201,701,0,0.2007462607734604,0
202,904,0,0.07298899429079543,0
203,2215,0,0.177551877744465,0
204,4537,0,0.0991703180406546,0
205,758,1,0.3099893354729066,0
206,3740,1,0.15681202903337665,0
207,3111,1,0.8002379361455277,1
208,4710,1,0.08429099960629576,0
209,1525,0,0.38063432907162814,0
210,2887,0,0.09593608226991204,0
211,2173,0,0.102017591534432,0
212,2923,1,0.6276520963986555,1
213,2531,0,0.04601230032701726,0
214,362,0,0.5399288739683955,1
215,5256,0,0.5291440358883084,1
216,3828,0,0.0567647547170163,0
217,2974,0,0.1253429640733576,0
218,3185,0,0.11174468237757411,0
219,1362,0,0.1425496846164912,0
220,3362,0,0.07249266035857307,0
221,789,1,0.8222360207108564,1
222,3569,0,0.1279226322224899,0
223,3073,0,0.11816872854642099,0
224,5158,0,0.10385572787366522,0
225,3039,1,0.4645648055238036,0
226,3998,0,0.28326635066291295,0
227,5206,0,0.09388165082682472,0
228,5092,0,0.0867018211167609,0
229,1367,1,0.9494865360651004,1
230,648,0,0.06627206964287752,0
231,763,0,0.13675674445282074,0
232,5018,1,0.2888428206770085,0
233,179,1,0.13214985227255732,0
234,637,0,0.7023714937018201,1
235,4654,1,0.6647642391213808,1
236,3295,0,0.1286331092182676,0
237,4268,1,0.28801941037081386,0
238,4426,1,0.21540635639579225,0
239,1743,0,0.12076415578421819,0
240,176,0,0.051050415890317904,0
241,1849,0,0.06161345615923037,0
242,1935,0,0.048939704622084135,0
243,4958,0,0.048078221996348154,0
244,1877,0,0.09094990152854451,0
245,3302,0,0.03301171632075076,0
246,2648,0,0.01871168496578804,0
247,4054,0,0.04617264580782817,0
248,4246,0,0.1291838304461219,0
249,2249,0,0.09293172700486366,0
250,3536,0,0.07572764144096397,0
251,4381,0,0.11653382561604511,0
252,5031,1,0.12797759743755138,0
253,3513,0,0.04763306175768364,0
254,4172,0,0.689218258170868,1
255,3380,0,0.0953801156873785,0
256,2,0,0.04590173388888545,0
257,321,0,0.44554351597011266,0
258,2765,1,0.9345382924771233,1
259,4361,1,0.9041729906439616,1
260,5103,0,0.10121079388563335,0
261,307,1,0.9314749604159821,1
262,1948,0,0.052349166829600564,0
263,3609,1,0.5524927231712748,1
264,3232,0,0.5150254691848639,1
265,3300,1,0.2636687511483514,0
266,3775,0,0.9110958591696202,1
267,1372,0,0.3973017105932484,0
268,4260,0,0.07347631370177563,0
269,196,0,0.03731508657420294,0
270,4083,1,0.20636420408524353,0
271,3061,0,0.2308923409231017,0
272,1742,0,0.08499097954933012,0
273,2608,0,0.048008863779695904,0
274,5160,0,0.092888207500235,0
275,2284,0,0.04442424004794401,0
276,6,1,0.8813155721598139,1
277,4921,0,0.11405525969115507,0
278,4974,0,0.5837934811421802,1
279,1540,0,0.13127619440944183,0
280,1974,0,0.2007351699524314,0
281,283,0,0.05526322244903203,0
282,1499,0,0.045589267035026776,0
283,3277,1,0.3658687268242279,0
284,4685,1,0.10668087098209635,0
285,1847,1,0.32186279365989906,0
286,2503,1,0.18500891989640908,0
287,1010,0,0.12870752428682078,0
288,4277,1,0.20701661454949147,0
289,1369,0,0.1478703282106057,0
290,371,0,0.04412851408916892,0
291,4718,0,0.128927855566932,0
292,4351,0,0.10459345407833144,0
293,2725,0,0.07312122627543029,0
294,4297,0,0.15838514282898497,0
295,801,0,0.042350597256110074,0
296,4908,0,0.0957503772682446,0
297,3016,0,0.0803425945065076,0
298,4018,0,0.15828852446351852,0
299,3651,0,0.06192175522532843,0
300,918,0,0.03688213676628664,0
301,4513,1,0.144929973415442,0
302,13,0,0.05316554325644722,0
303,676,1,0.7072641964844508,1
304,2677,1,0.9042415496765921,1
305,4634,1,0.2532845502656278,0
306,3686,0,0.054374439174489045,0
307,5006,0,0.11029988317905934,0
308,792,0,0.13517535229428693,0
309,12,0,0.08233604216848049,0
310,3341,1,0.9182417555542689,1
311,305,1,0.8427509167701944,1
312,4257,0,0.12909802280438076,0
313,1493,0,0.0876888987398544,0
314,5170,0,0.05073747619364291,0
