,id,y_true,prob_svm_seed_11_skf_4_paras_19_kernel_rbf_C_1_gamma_1,class_svm_seed_11_skf_4_paras_19_kernel_rbf_C_1_gamma_1
0,1305,0,0.05609868010881701,0
1,3091,0,0.03589069297781791,0
2,743,1,0.9055026694008854,1
3,2208,0,0.050508874305254546,0
4,4461,0,0.10161131882636247,0
5,2833,0,0.05568344349728785,0
6,3581,0,0.03829169977473276,0
7,4517,0,0.12270224628748554,0
8,2105,0,0.061593570408201674,0
9,3191,0,0.07199719934239798,0
10,2928,1,0.884817888127531,1
11,5268,1,0.14694643922950354,0
12,5076,0,0.11327051407162948,0
13,1604,0,0.06106249543932566,0
14,2247,0,0.20290495035357625,0
15,4219,0,0.12960436951815696,0
16,3593,0,0.19798715086982108,0
17,3912,0,0.04661285104471838,0
18,3234,0,0.5798799489846884,1
19,1593,0,0.08057634260459669,0
20,4452,1,0.13991232376028329,0
21,2152,1,0.7138592472696222,1
22,5016,1,0.24893542888406306,0
23,4817,0,0.12256673154810059,0
24,1,0,0.05045094816369155,0
25,3065,0,0.09915229911070497,0
26,4604,0,0.13536054779758908,0
27,3228,1,0.9560035354211982,1
28,1178,1,0.8713193814738663,1
29,4904,1,0.9352830333020924,1
30,1159,0,0.05176076980005382,0
31,730,0,0.050511306883685804,0
32,833,0,0.13217842525220955,0
33,5035,0,0.059886777445125765,0
34,4089,0,0.06339307529146454,0
35,2801,0,0.054126065456364746,0
36,4129,1,0.7193960465461293,1
37,1452,0,0.16305468490668384,0
38,4697,1,0.09152156636289228,0
39,4545,0,0.08948093516902786,0
40,838,0,0.0606206882564499,0
41,3184,1,0.9351133088232446,1
42,2618,0,0.05176832335913177,0
43,4894,0,0.050513559148169226,0
44,5069,1,0.141658112139114,0
45,5005,0,0.16000547572504045,0
46,1731,0,0.39114717250300624,0
47,88,0,0.1286192028836446,0
48,2070,0,0.6188784623214711,1
49,4026,1,0.8909364206606648,1
50,4068,0,0.0796319566872768,0
51,1012,0,0.046426532302608806,0
52,4284,0,0.06425192903083905,0
53,658,1,0.9144896748324564,1
54,1064,0,0.0560409736000909,0
55,4489,0,0.15176002035915778,0
56,454,0,0.06793353151031076,0
57,326,0,0.05363523885553302,0
58,1181,0,0.09080447948028048,0
59,2829,0,0.08487175624325877,0
60,116,0,0.044183368738905875,0
61,3730,0,0.07575275829289004,0
62,437,0,0.08163759132089812,0
63,2911,0,0.03588645891349077,0
64,3563,0,0.06962089276762796,0
65,3590,0,0.08561414319903471,0
66,3643,0,0.09619371888620629,0
67,2747,0,0.2747439059403905,0
68,3154,0,0.05550865866990498,0
69,594,0,0.045965214979310345,0
70,2038,0,0.914481668011878,1
71,1757,1,0.8899901955033345,1
72,805,0,0.14824870498185524,0
73,4609,0,0.13988324195714666,0
74,4587,0,0.14535742177006092,0
75,3019,0,0.0504137035261989,0
76,4319,0,0.1331587083876804,0
77,4014,1,0.7533436757722899,1
78,3685,0,0.21939250941985086,0
79,3142,0,0.03358479442751734,0
80,2267,1,0.8904195290823789,1
81,5220,0,0.14010914963713303,0
82,1723,1,0.9778916407522829,1
83,4114,0,0.10907489281507013,0
84,1581,0,0.10146691641655052,0
85,1017,1,0.9621204321392219,1
86,2110,0,0.6146384552162922,1
87,3276,0,0.10044475343320719,0
88,1859,0,0.04737617716208112,0
89,2167,1,0.09583177960469798,0
90,1596,1,0.4691799086391588,0
91,878,0,0.05045578505974326,0
92,3520,0,0.09022351901279252,0
93,723,0,0.09949376380723984,0
94,3320,1,0.8334678841656502,1
95,3343,0,0.21178812578087838,0
96,617,0,0.056236873368743216,0
97,640,0,0.06915173577577671,0
98,861,1,0.9327588221324269,1
99,3570,1,0.8993185686902493,1
100,2611,0,0.9480284273226548,1
101,4819,0,0.21187604775249808,0
102,1566,0,0.06891649818520892,0
103,1768,1,0.14018958753470753,0
104,1919,1,0.9446946968301961,1
105,2079,0,0.04400127563610072,0
106,2345,0,0.060102960120123956,0
107,349,0,0.32102625856792705,0
108,553,0,0.14334431099112097,0
109,1798,0,0.07072845655030406,0
110,3872,0,0.05309349226753706,0
111,4178,0,0.13894693082042822,0
112,3087,0,0.06541078530487299,0
113,2487,0,0.06371526414140283,0
114,4570,0,0.09699004360260621,0
