,id,y_true,prob_svm_seed_14_skf_2_paras_19_kernel_rbf_C_1_gamma_1,class_svm_seed_14_skf_2_paras_19_kernel_rbf_C_1_gamma_1
0,1305,0,0.05913047803611592,0
1,743,1,0.92442722602244,1
2,1998,1,0.6542367862305503,1
3,2225,0,0.07714837703629587,0
4,1692,1,0.908813979443337,1
5,318,0,0.06387521847269963,0
6,2878,1,0.7870336524084945,1
7,5071,0,0.13685657679211405,0
8,2105,0,0.036878454851976356,0
9,3191,0,0.07055103956376363,0
10,5147,0,0.8159463646908756,1
11,1868,0,0.06773844948833163,0
12,1465,0,0.040986960732465126,0
13,2562,0,0.8873498372065892,1
14,2346,0,0.13705300068795936,0
15,744,0,0.06642257796214263,0
16,1593,0,0.13029643222130327,0
17,3275,0,0.2818970026099286,0
18,2445,0,0.07161484045424264,0
19,885,0,0.11424283709010168,0
20,3791,1,0.9234859468567332,1
21,899,0,0.6846040500693711,1
22,1230,0,0.04307084186439051,0
23,3816,0,0.03334174655375725,0
24,705,0,0.05707977203365543,0
25,3150,0,0.049458875082994784,0
26,1793,1,0.801914812465926,1
27,4771,1,0.5473527354308072,1
28,4975,0,0.053950250581718366,0
29,1354,1,0.9034534940443378,1
30,3545,0,0.10636780292780207,0
31,3486,0,0.03597000507428164,0
32,2618,0,0.054109236760086686,0
33,4278,0,0.1278620073603682,0
34,88,0,0.12244977079103539,0
35,2070,0,0.5545712013855479,1
36,4559,0,0.15316651682209823,0
37,2548,0,0.7851347120748207,1
38,3667,0,0.05130497247665112,0
39,4936,0,0.04948151912105013,0
40,4711,0,0.13712313413720353,0
41,1415,0,0.1404773275097165,0
42,2938,0,0.21172454010647213,0
43,2434,0,0.24149751150047769,0
44,4331,0,0.13229663546235323,0
45,1929,0,0.07504250451226706,0
46,2307,0,0.2305423738538104,0
47,3842,0,0.12047060620700749,0
48,4489,0,0.14432702512345913,0
49,4401,0,0.06977882419254124,0
50,576,0,0.05297828491284898,0
