,id,y_true,prob_svm_seed_0_skf_3_paras_19_kernel_rbf_C_1_gamma_1,class_svm_seed_0_skf_3_paras_19_kernel_rbf_C_1_gamma_1
0,187,1,0.42600893413384777,0
1,5262,1,0.10778339960434859,0
2,2750,0,0.08186333122990712,0
3,2878,1,0.902019823417165,1
4,5071,0,0.1412673016807746,0
5,4103,0,0.036133372694018985,0
6,1737,0,0.0609250487878845,0
7,1763,0,0.10029229203988771,0
8,3665,1,0.9198752338476299,1
9,2562,0,0.9107311865746217,1
10,4219,0,0.11767938305143294,0
11,3067,0,0.3708219895987652,0
12,581,1,0.6725205421029261,1
13,2346,0,0.050685712414182876,0
14,1628,0,0.035076638620514876,0
15,4230,0,0.048927811027756056,0
16,1593,0,0.08245426611548118,0
17,2445,0,0.060054803859024626,0
18,3791,1,0.9228959122455243,1
19,899,0,0.3611961604453585,0
20,1230,0,0.026885952062685948,0
21,2996,0,0.01673956784699156,0
22,3655,1,0.613511158052146,1
23,653,0,0.06077298466118305,0
24,2674,0,0.05223027411319864,0
25,4452,1,0.13828871058146563,0
26,2106,0,0.028616356905778746,0
27,1267,1,0.08428432662241042,0
28,2152,1,0.7747536983008879,1
29,4817,0,0.14736913374759938,0
30,1296,0,0.03729270813927143,0
31,1730,0,0.07252229950514279,0
32,4541,0,0.04560202769375204,0
33,1520,0,0.08018620631197453,0
34,3050,1,0.3615404598841841,0
35,3486,0,0.03883672320992982,0
36,3228,1,0.9567376306503561,1
37,4681,0,0.04920013582536359,0
38,730,0,0.048870688329581524,0
39,833,0,0.1374164539091525,0
40,2687,0,0.06146574009528827,0
41,3561,0,0.12091245570201578,0
42,2359,0,0.24227673005142666,0
43,5002,0,0.2933502032005982,0
44,3663,0,0.6521815839356558,1
45,1890,0,0.041259987747233405,0
46,4129,1,0.3930575378074496,0
47,1845,1,0.07371900609600328,0
48,4894,0,0.12091245570201578,0
49,1382,0,0.10825682242860081,0
50,2103,1,0.5604330559196758,1
51,2070,0,0.48923165720139145,0
52,1466,1,0.6915443099571328,1
53,4559,0,0.16448009666336738,0
54,3916,0,0.07628966377286828,0
55,4026,1,0.892558759549473,1
56,3438,1,0.9025774081824405,1
57,1666,0,0.04566642749725455,0
58,3696,0,0.04985561369299795,0
59,4795,0,0.17352344424149085,0
60,2434,0,0.09189558737093682,0
61,2307,0,0.3370584809465385,0
62,3930,0,0.13682086221786074,0
63,698,0,0.10051253513016196,0
64,4132,0,0.06866297127843893,0
65,382,1,0.2491586702417097,0
66,1181,0,0.08927479312863157,0
67,2155,0,0.44869634129122776,0
68,496,0,0.04479661987417519,0
69,3614,1,0.11359592422380807,0
70,3799,1,0.9149364763889779,1
71,2829,0,0.10343511350242224,0
72,2252,0,0.27227367356639776,0
73,1476,0,0.1129027991437461,0
74,587,1,0.8947974201059512,1
75,2911,0,0.05296302599850659,0
76,3563,0,0.07348317360564413,0
77,4335,1,0.11838185093084695,0
78,22,0,0.04887288216041917,0
79,1078,0,0.0609009493523738,0
80,1294,0,0.048916962919968866,0
81,4977,0,0.12610113080689317,0
82,4605,1,0.9148693932407271,1
83,4950,0,0.180397555193713,0
84,901,1,0.5869634498116099,1
85,3310,0,0.05006382385937061,0
86,4319,0,0.13217848753244724,0
87,4114,0,0.08181933800243525,0
88,2743,0,0.06750278429723912,0
89,4918,0,0.18103049094182633,0
90,339,0,0.21508269303946292,0
91,5173,0,0.9335693378641886,1
92,2347,0,0.13120300388369863,0
93,1558,0,0.04889203440731691,0
94,3156,1,0.3982596973450684,0
95,4475,0,0.3334955392461548,0
96,1047,0,0.1143662334733839,0
97,1623,1,0.9149364763889779,1
98,2360,0,0.023947640869256073,0
99,3320,1,0.8262412572348259,1
100,3121,0,0.09813459470229897,0
101,3148,0,0.10617853707828061,0
102,1590,0,0.10918924159067755,0
103,2710,0,0.057631701585820816,0
104,4476,1,0.12678738678006057,0
105,4819,0,0.3225702480559187,0
106,1864,0,0.049205314148390016,0
107,122,1,0.2859128851688074,0
108,1566,0,0.08586426940033348,0
109,1607,1,0.914910464147604,1
110,4794,0,0.2541582184736546,0
111,1970,0,0.06062402057574744,0
112,3625,0,0.04342499485322045,0
113,4905,0,0.12176476594159251,0
114,571,1,0.9450774673037917,1
115,3495,0,0.060689121193784265,0
116,3580,0,0.05609209299431858,0
117,1193,1,0.9148953446677602,1
118,2060,0,0.04057442938513489,0
119,2898,1,0.9340429166092066,1
120,5052,0,0.10810059492265696,0
121,720,0,0.06098038713586049,0
122,1408,0,0.09167800090649894,0
123,1787,0,0.029488192178955683,0
124,2241,0,0.13345919256188665,0
125,585,1,0.8577747553033812,1
126,3382,1,0.6752475574271027,1
127,4583,0,0.04889720500360445,0
128,2329,1,0.9148801746717495,1
129,2466,1,0.8857559280594689,1
130,1733,1,0.8517284035375556,1
131,1410,0,0.042291794991715925,0
132,3248,0,0.07394681242790344,0
133,3292,0,0.06367584442779374,0
134,2791,1,0.946599926278651,1
135,1473,0,0.25311342907456325,0
136,4071,0,0.3848678173270876,0
137,325,1,0.7137318579875089,1
138,3003,0,0.06790196836822755,0
139,3317,1,0.928775300904961,1
140,2610,0,0.05983211553284552,0
141,2166,0,0.06874067878846275,0
142,1568,0,0.06957241311807962,0
143,4888,0,0.06966717675606748,0
144,3108,1,0.4939882790181827,0
145,5111,0,0.09310560666922209,0
146,2930,0,0.05735920818728335,0
147,5312,0,0.15318109587458698,0
148,2527,0,0.08211212950018185,0
149,285,0,0.05701456729665113,0
150,799,0,0.06294328033497036,0
151,956,0,0.07670630392807931,0
152,837,0,0.0487610005130119,0
153,3348,0,0.09153780720980309,0
154,2634,0,0.062256853313649475,0
155,4615,0,0.12603204222744785,0
156,2408,0,0.04414386050442629,0
157,3705,0,0.048847615558799795,0
158,4442,1,0.3895288075491693,0
159,2298,0,0.9233419763431051,1
160,1778,0,0.059394676929944816,0
161,3607,0,0.09056888522010467,0
162,1594,0,0.46771005480191713,0
163,1782,1,0.9148801746717495,1
164,3200,0,0.09309876122204341,0
165,316,0,0.10826526128320314,0
166,5193,0,0.13424165372236077,0
167,2205,0,0.025700866587345987,0
168,1359,0,0.1539789915349087,0
169,2685,0,0.3334955392461548,0
170,860,0,0.05593296733340029,0
171,1360,1,0.566157989488359,1
172,4110,1,0.942236464767159,1
173,4170,0,0.16596941515397376,0
174,641,0,0.04455064158459384,0
175,3884,0,0.05185793147264322,0
176,351,0,0.08672198405126105,0
177,2236,0,0.05194860979029435,0
178,4526,1,0.14916066067353861,0
179,3997,0,0.23500912666902474,0
180,3880,1,0.846624172137507,1
181,3952,1,0.914962972895522,1
182,1549,0,0.127619240169855,0
183,1192,0,0.10029087814014664,0
184,3315,0,0.3045080938212109,0
185,1592,0,0.1385283980406702,0
186,1441,0,0.03389485554369911,0
187,1187,0,0.22654619736522996,0
188,3783,1,0.06436189892052807,0
189,3447,0,0.04887633504081606,0
190,4673,0,0.11192292894930449,0
191,2528,0,0.06847314132949939,0
192,5051,0,0.12541351303789341,0
193,4137,1,0.6143523693007708,1
194,1335,0,0.041051790169129854,0
195,91,0,0.08648371900851812,0
196,5189,1,0.05642546727699631,0
197,2215,0,0.28745442134311666,0
198,1650,0,0.06711681519028828,0
199,1823,0,0.1260271602476337,0
200,2887,0,0.08307261207772268,0
201,2974,0,0.13628432255782774,0
202,3410,0,0.6428121506270712,1
203,1197,1,0.9357234582970522,1
204,2863,0,0.08744222981675118,0
205,3766,1,0.2703086471445549,0
206,3362,0,0.14283944939248186,0
207,789,1,0.8685583767181031,1
208,3073,0,0.10736937068141861,0
209,4298,0,0.35531429831203676,0
210,4418,0,0.04873939288009303,0
211,2717,1,0.8898932047779362,1
212,3020,0,0.13743630574766047,0
213,597,0,0.2557417670753993,0
214,5206,0,0.13351701445169867,0
215,1278,0,0.11242120157231711,0
216,4571,0,0.30590873660822254,0
217,3086,0,0.10029087814014664,0
218,5117,0,0.08328287632929653,0
219,1988,0,0.04606096101502466,0
220,4072,0,0.031763553949288814,0
221,4005,0,0.1417232780819717,0
222,2451,0,0.048896712137119276,0
223,949,0,0.06324485354275335,0
224,4509,0,0.14750860757789852,0
225,4426,1,0.22285290706876523,0
226,4379,0,0.345908246069024,0
227,3979,1,0.2106576186593471,0
228,81,1,0.9139146468918663,1
229,5070,0,0.11630703839881966,0
230,3406,1,0.8456545468262159,1
231,1423,0,0.050993210802549455,0
232,688,0,0.08991873702699632,0
233,3302,0,0.03696733508520769,0
234,2090,1,0.8168124875023552,1
235,2877,0,0.061465328918406725,0
